342116.8125,327249.2188,324242.6563,329519.8125,310053.9375,318311.9375,319725.3438,322513.1563,0.103027344,0.962402344,-0.2421875,-0.793456972,0.091552727,0.152587876,86.66667175,89001,1,pw,pw,pw,pw
342159.9688,327303.75,324263.8438,329532.5938,310071,318315.7813,319729.125,322516.6563,0.104003906,0.963867188,-0.240234375,-0.854492128,0,0.183105454,86.66667175,89002,1,pw,pw,pw,pw
342164.5313,327320.3125,324267.4063,329534.6563,310075.8438,318317.5625,319732.4063,322520.0313,0.103515625,0.962646484,-0.241455078,-0.915527284,-0.030517576,0.366210908,86.66667175,89003,1,pw,pw,pw,pw
342119.75,327266.75,324244.3438,329519.7188,310058.4063,318310.8438,319726.7813,322515.6563,0.102539063,0.964111328,-0.243164063,-0.885009706,-0.030517576,0.396728486,86.66667175,89004,1,pw,pw,pw,pw
342112.5938,327247.25,324241.4063,329518.1875,310055.1875,318313.8125,319725.7188,322514.1563,0.103515625,0.964355469,-0.240478516,-0.854492128,0.061035153,0.457763642,86.66667175,89005,1,pw,pw,pw,pw
342153.1875,327296.3438,324260.875,329529.7188,310071.375,318320.5,319733.75,322519.5,0.103759766,0.964355469,-0.240478516,-0.915527284,0.030517576,0.48828122,86.66667175,89006,1,pw,pw,pw,pw
342166.4063,327321.6563,324264.9063,329532.1563,310074.1563,318317.2813,319726.1563,322515.0313,0.104003906,0.963867188,-0.239746094,-0.915527284,-0.030517576,0.48828122,86.66667175,89007,1,pw,pw,pw,pw
342126.4688,327274.875,324243.7188,329519.625,310056.0938,318309.7813,319717.4063,322504.75,0.103271484,0.961669922,-0.238769531,-0.82397455,-0.061035153,0.427246064,86.66667175,89008,1,pw,pw,pw,pw
342102.3125,327236.0938,324230.3125,329511.4063,310042.6563,318302.8125,319713.0313,322500.7188,0.101318359,0.9609375,-0.240966797,-0.82397455,0.061035153,0.457763642,86.66667175,89009,1,pw,pw,pw,pw
342135.8438,327274.5313,324245.5938,329515.9688,310053.5,318304.4063,319716.25,322502.5313,0.101318359,0.963378906,-0.245117188,-0.82397455,0.091552727,0.396728486,86.66667175,89010,1,pw,pw,pw,pw
342163.2813,327315.5625,324259.625,329525.4375,310066.0938,318307.0938,319721.9688,322506.0938,0.103027344,0.965332031,-0.241210938,-0.762939394,0.091552727,0.33569333,86.66667175,89011,1,pw,pw,pw,pw
342131.5625,327278.0938,324242.5625,329516.75,310054.4688,318302.9063,319719.4688,322506.2813,0.103027344,0.964111328,-0.241210938,-0.762939394,0.152587876,0.33569333,86.66667175,89012,1,pw,pw,pw,pw
342106.6875,327238.75,324233.625,329513.9063,310049.5625,318307.5313,319728.5625,322515.4063,0.104003906,0.964599609,-0.240234375,-0.82397455,0.122070305,0.183105454,86.66667175,89013,1,pw,pw,pw,pw
342130.3125,327264.0625,324242.9063,329517.8438,310055.8125,318306.2813,319732.25,322514.3125,0.103027344,0.964355469,-0.240722656,-0.793456972,0.213623032,0.152587876,86.66667175,89014,1,pw,pw,pw,pw
342159,327307.5938,324251.4063,329520.4375,310060.8125,318303.25,319717.3125,322502.875,0.102050781,0.964599609,-0.239746094,-0.854492128,0.091552727,0.061035153,86.66667175,89015,1,pw,pw,pw,pw
342134.3125,327281.6875,324236.125,329509.6875,310049.1875,318298.5,319705.3438,322496.3438,0.102539063,0.965087891,-0.239746094,-0.915527284,0.122070305,0.061035153,86.66667175,89016,1,pw,pw,pw,pw
342096.9375,327231.4375,324219.125,329497.9063,310036.6875,318298.1563,319708.7188,322497.5938,0.103271484,0.965332031,-0.242431641,-0.915527284,0.183105454,0.061035153,86.66667175,89017,1,pw,pw,pw,pw
342118.8438,327252,324232.5313,329506.3125,310046.5938,318304.1563,319718.4688,322502.875,0.102539063,0.965576172,-0.239746094,-0.946044862,0.305175751,0.091552727,86.66667175,89018,1,pw,pw,pw,pw
342158.1875,327306.9688,324252.75,329517.4688,310061.7188,318306.2813,319717.8438,322504.0313,0.105712891,0.966064453,-0.241943359,-1.037597537,0.33569333,0.061035153,86.66667175,89019,1,pw,pw,pw,pw
342148.2813,327300.5313,324249,329519.0938,310060.8125,318306.2813,319719.0938,322505.5625,0.104980469,0.965820313,-0.241943359,-1.15966785,0.274658173,-0.061035153,86.66667175,89020,1,pw,pw,pw,pw
342105.8125,327242.7813,324227.0938,329508,310044.5625,318300.75,319717.9375,322505.1875,0.104736328,0.96484375,-0.241699219,-1.129150271,0.427246064,-0.091552727,86.66667175,89021,1,pw,pw,pw,pw
342110.5313,327241.7188,324228.4375,329506.2188,310043.75,318298.3438,319715.0625,322503.1563,0.104492188,0.966796875,-0.2421875,-1.037597537,0.427246064,-0.152587876,86.66667175,89022,1,pw,pw,pw,pw
342146.125,327292.2188,324243.7188,329512.4688,310053.5938,318297,319712.9375,322498.2188,0.103027344,0.966796875,-0.244140625,-1.068115115,0.549316347,-0.061035153,86.66667175,89023,1,pw,pw,pw,pw
342145.1563,327300.4688,324245.0625,329514.25,310055.7188,318298.1563,319713.2813,322499.8438,0.104248047,0.966796875,-0.241210938,-1.068115115,0.610351503,0,86.66667175,89024,1,pw,pw,pw,pw
342106.6875,327249.6563,324230.3125,329508,310044.625,318298.1563,319714.4375,322503.7813,0.103759766,0.969482422,-0.239990234,-1.281738162,0.671386659,0.030517576,86.66667175,89025,1,pw,pw,pw,pw
342109.2813,327241.8125,324235.3125,329514.1563,310048.2188,318303.25,319720.625,322510.125,0.104248047,0.967773438,-0.240722656,-1.342773318,0.701904237,0.061035153,86.66667175,89026,1,pw,pw,pw,pw
