Fz,C3,Cz,C4,Pz,Po7,Oz,Po8,Inst
-9.480624895306565,-4.83427530769901,-6.35627705616714,-7.49655708318212,-4.771346545414177,-4.7974823087756855,-4.5739764766906195,-9.48836023069843,g
-8.642558437158232,-4.332419928275451,-5.650182107633531,-6.3994632995383745,-4.1906857071568995,-4.083275603109092,-4.015355782688656,-9.179975132223616,g
-7.636256477503137,-4.2572636490409375,-5.1888015940244285,-5.399423703290888,-3.9450254476923994,-3.3880970072335734,-3.8167969719414474,-8.816527269697456,g
-6.573783352813601,-4.475138002630821,-4.98814837393234,-4.622937624028522,-3.97660475363839,-2.5958505632534705,-3.8990068776355074,-8.478449215221072,g
-5.6566095830370555,-4.866467660909651,-5.054968641999901,-4.238337831745279,-4.245219128400316,-1.7281599360064703,-4.217672418323518,-8.303626614621985,g
-5.079495257873457,-5.375993916345609,-5.365149305865414,-4.393296287807709,-4.748443676818815,-0.9687426495837826,-4.780891883322085,-8.429792479656477,g
-4.892764182323606,-5.980689856897085,-5.82415910505547,-5.106180402312377,-5.486883371983429,-0.5633622001467902,-5.602265083556137,-8.939812683227961,g
-4.938218265824927,-6.614499823073551,-6.251824569456682,-6.199855741871747,-6.397563775899931,-0.659073119687593,-6.6193526369657905,-9.829031060218567,g
-4.938807511261388,-7.120321850113366,-6.432470518031148,-7.35820684757837,-7.313969833052829,-1.180773298218971,-7.643239782486765,-10.97486019966235,g
-4.69661392293883,-7.300407711032665,-6.222604632485449,-8.292465441302358,-8.013737708678395,-1.859210122212101,-8.413143444296571,-12.150068110428293,g
-4.250550753886282,-7.058010180971844,-5.648757182651534,-8.90445094439431,-8.348238732334512,-2.4383051482467186,-8.752322217649278,-13.136009922474068,g
-3.867265714562042,-6.508282793357628,-4.917555330132823,-9.32361511648083,-8.358611583560846,-2.9083290760033296,-8.707607605525022,-13.8657208095785,g
-3.8669544084183256,-5.935160086284133,-4.316033770232185,-9.786989188060947,-8.272952023820103,-3.5399247891177468,-8.542693524534876,-14.442144110555464,g
-4.407746203694121,-5.620074654626497,-4.058006931218132,-10.446217746085933,-8.373160610415237,-4.666173699465943,-8.577875084389106,-14.999154105881786,g
