596805.125,596963.5625,597196.375,597029.0625,597149.6875,597515.1875,597236.3125,597503.375,-0.004638671875,0.001220703125,-0.952880859375,-0.8850097060203552,0.5493163466453552,0.1220703050494194,100.0,60501.0,1.0
596638.875,596797.0625,597029.5,596862.5,596983.0,597348.8125,597070.0,597336.875,-0.00537109375,-0.000244140625,-0.95068359375,-0.7629393935203552,0.6103515028953552,0.1831054538488388,100.0,60502.0,1.0
596689.125,596847.75,597079.9375,596912.5625,597033.4375,597399.1875,597120.625,597387.25,-0.005859375,-0.0009765625,-0.9541015625,-0.8544921278953552,0.6103515028953552,0.1831054538488388,100.0,60503.0,1.0
596855.8125,597014.3125,597246.5,597079.25,597200.125,597565.6875,597287.0,597554.1875,-0.00341796875,0.000244140625,-0.9560546875,-0.7324218153953552,0.4882812201976776,0.2441406100988388,100.0,60504.0,1.0
596855.25,597013.5,597246.125,597078.6875,597199.6875,597565.3125,597286.375,597553.1875,-0.003173828125,0.000732421875,-0.957275390625,-0.7934569716453552,0.5493163466453552,0.2136230319738388,100.0,60505.0,1.0
596679.25,596837.375,597070.1875,596902.625,597023.5,597389.125,597110.1875,597376.875,-0.00390625,-0.0009765625,-0.956298828125,-0.7934569716453552,0.5493163466453552,0.2136230319738388,100.0,60506.0,1.0
596684.5625,596842.6875,597075.3125,596907.9375,597028.6875,597394.3125,597115.375,597382.125,-0.005126953125,-0.0009765625,-0.951904296875,-0.7629393935203552,0.6103515028953552,0.2441406100988388,100.0,60507.0,1.0
596850.8125,597009.125,597241.9375,597074.375,597195.1875,597560.875,597282.1875,597548.875,-0.005126953125,-0.00048828125,-0.953369140625,-0.7629393935203552,0.6103515028953552,0.1831054538488388,100.0,60508.0,1.0
596897.1875,597055.4375,597288.0625,597120.6875,597241.4375,597607.1875,597328.0625,597595.1875,-0.005126953125,0.0,-0.95458984375,-0.8239745497703552,0.5798339247703552,0.1525878757238388,100.0,60509.0,1.0
596721.9375,596880.125,597112.1875,596945.1875,597065.8125,597431.5625,597152.5625,597419.625,-0.005615234375,-0.0029296875,-0.95361328125,-0.8239745497703552,0.4882812201976776,0.1831054538488388,100.0,60510.0,1.0
596687.6875,596845.3125,597078.0,596910.6875,597031.3125,597397.0625,597117.9375,597385.1875,-0.0048828125,-0.00048828125,-0.953125,-0.7934569716453552,0.5798339247703552,0.2136230319738388,100.0,60511.0,1.0
596843.75,597001.375,597234.25,597066.5625,597187.5625,597553.1875,597274.0625,597541.0,-0.00439453125,0.0,-0.955078125,-0.8850097060203552,0.5493163466453552,0.2136230319738388,100.0,60512.0,1.0
596931.875,597089.625,597322.3125,597154.75,597275.9375,597641.5,597362.375,597629.25,-0.00439453125,-0.0009765625,-0.954833984375,-0.8239745497703552,0.4577636420726776,0.1831054538488388,100.0,60513.0,1.0
596774.1875,596931.6875,597164.3125,596997.125,597117.875,597483.6875,597204.5625,597471.625,-0.0048828125,-0.00048828125,-0.95361328125,-0.8239745497703552,0.5187987685203552,0.1831054538488388,100.0,60514.0,1.0
596694.3125,596852.3125,597085.1875,596917.5625,597038.25,597403.9375,597125.1875,597392.125,-0.006103515625,-0.000732421875,-0.95458984375,-0.7324218153953552,0.5493163466453552,0.2746581733226776,100.0,60515.0,1.0
596831.375,596989.8125,597222.4375,597054.625,597175.6875,597541.0,597262.4375,597529.375,-0.0068359375,0.0,-0.953369140625,-0.8239745497703552,0.5187987685203552,0.2136230319738388,100.0,60516.0,1.0
596953.5,597111.3125,597344.3125,597176.75,597297.1875,597662.8125,597384.3125,597651.1875,-0.005859375,-0.000244140625,-0.948486328125,-0.8544921278953552,0.4882812201976776,0.2746581733226776,100.0,60517.0,1.0
596828.375,596986.125,597219.0625,597051.625,597171.9375,597537.625,597259.125,597526.0625,-0.00537109375,0.000244140625,-0.950927734375,-0.8544921278953552,0.6103515028953552,0.2136230319738388,100.0,60518.0,1.0
596710.125,596867.9375,597101.0625,596933.5625,597054.0,597419.3125,597140.625,597407.875,-0.004638671875,-0.001708984375,-0.95263671875,-0.8544921278953552,0.5798339247703552,0.2136230319738388,100.0,60519.0,1.0
596821.8125,596979.6875,597212.4375,597045.1875,597165.5,597531.25,597252.125,597519.4375,-0.0048828125,-0.00048828125,-0.951904296875,-0.8239745497703552,0.5493163466453552,0.3051757514476776,100.0,60520.0,1.0
596967.8125,597125.75,597358.4375,597191.4375,597311.5,597677.25,597398.5625,597665.5,-0.004150390625,0.00146484375,-0.951171875,-0.7934569716453552,0.5493163466453552,0.3051757514476776,100.0,60521.0,1.0
596882.0,597040.0,597272.6875,597105.625,597225.6875,597591.625,597312.875,597579.625,-0.003662109375,0.00146484375,-0.95166015625,-0.7934569716453552,0.6103515028953552,0.2746581733226776,100.0,60522.0,1.0
596733.5625,596891.8125,597124.4375,596956.9375,597077.625,597443.375,597164.5,597431.5,-0.004150390625,0.001708984375,-0.948974609375,-0.7324218153953552,0.5798339247703552,0.3051757514476776,100.0,60523.0,1.0
596812.6875,596970.6875,597203.5625,597036.0625,597156.9375,597522.4375,597243.4375,597510.375,-0.004150390625,0.0009765625,-0.9521484375,-0.7629393935203552,0.5493163466453552,0.2136230319738388,100.0,60524.0,1.0
596972.8125,597130.8125,597363.625,597196.25,597317.25,597682.4375,597403.4375,597670.75,-0.003173828125,0.001953125,-0.9541015625,-0.7629393935203552,0.5493163466453552,0.1525878757238388,100.0,60525.0,1.0
596931.875,597090.125,597322.75,597155.25,597276.4375,597641.9375,597362.8125,597630.125,-0.002685546875,0.002197265625,-0.952880859375,-0.7019042372703552,0.5187987685203552,0.1525878757238388,100.0,60526.0,1.0
596764.6875,596922.875,597155.5625,596987.9375,597109.0,597474.875,597195.625,597462.8125,-0.004150390625,-0.00048828125,-0.950927734375,-0.7324218153953552,0.5493163466453552,0.2136230319738388,100.0,60527.0,1.0
596807.25,596965.5,597198.0625,597030.5625,597151.375,597517.25,597238.3125,597505.1875,-0.00439453125,-0.000244140625,-0.9541015625,-0.8239745497703552,0.5798339247703552,0.2136230319738388,100.0,60528.0,1.0
596973.125,597131.625,597364.1875,597196.5,597317.5625,597683.375,597403.9375,597671.25,-0.0048828125,-0.000732421875,-0.953125,-0.9460448622703552,0.5493163466453552,0.1831054538488388,100.0,60529.0,1.0
596981.0,597139.5,597372.1875,597204.5,597325.4375,597690.875,597411.9375,597679.0,-0.0048828125,0.00146484375,-0.95166015625,-0.8850097060203552,0.5798339247703552,0.0915527269244194,100.0,60530.0,1.0
596805.4375,596963.5625,597196.0,597028.8125,597149.9375,597515.0625,597236.125,597503.375,-0.00439453125,0.00146484375,-0.949462890625,-0.8850097060203552,0.6103515028953552,0.2136230319738388,100.0,60531.0,1.0
596805.375,596963.1875,597196.4375,597028.875,597149.9375,597515.25,597236.0625,597503.625,-0.00634765625,0.00048828125,-0.951171875,-0.8239745497703552,0.4882812201976776,0.3051757514476776,100.0,60532.0,1.0
596969.625,597128.125,597361.3125,597193.3125,597314.625,597679.875,597400.8125,597668.125,-0.00390625,0.00048828125,-0.9541015625,-0.8239745497703552,0.5187987685203552,0.2746581733226776,100.0,60533.0,1.0
597020.9375,597179.75,597411.8125,597244.25,597365.6875,597731.0,597452.3125,597719.375,-0.005615234375,-0.001220703125,-0.951171875,-0.7324218153953552,0.6103515028953552,0.2136230319738388,100.0,60534.0,1.0
