0,1,2,3,4,5,6
1.5513063981046737,-1.5871581640455414,-0.22289290866628583,-0.4713244670519803,-2.476775385229827,-2.718064400906756,-2.7553826838704607
1.5110939257049971,-1.571953064428897,-0.22336971737869482,-0.4468681798856799,-2.4394451608349947,-2.6699304739508034,-2.71419430519211
1.4308519691971016,-1.5548926852460148,-0.21714709047250147,-0.4464770212202985,-2.4217611070944245,-2.57270874330749,-2.640041365158101
1.3492802183999448,-1.5466752924432348,-0.23618511374996481,-0.45811252451045614,-2.3971477939579295,-2.4740384532767035,-2.591362139160143
1.2449518376980417,-1.5509939305178484,-0.27116390445602895,-0.4839599791475664,-2.35010344813258,-2.3710873092788174,-2.5356322988114974
1.207562927902791,-1.5383532410527543,-0.2713021719726239,-0.47071484273537867,-2.255142564100545,-2.25818735125083,-2.437323693736263
1.2008580157634683,-1.5192873911485798,-0.2758002629057964,-0.43124643422552444,-2.1847442276696736,-2.1393859605074526,-2.326932638835065
1.1891739890986777,-1.5164510691304316,-0.29850873133607475,-0.3970187954502762,-2.1296478612273346,-2.027019840988627,-2.2172112739331538
1.1837604096576106,-1.5408634453936159,-0.34990850981792065,-0.41323609985869075,-2.1245063785993943,-1.9726479786261748,-2.1475300733516143
1.2087778039064785,-1.5429830923429058,-0.37442807483844476,-0.4143994383926453,-2.085735612516526,-1.9269379950398922,-2.0688469981325466
1.2231844104852214,-1.5757378587074362,-0.40320442475810214,-0.4268418585341177,-2.068564895540233,-1.923538145379597,-2.0116431510048267
1.2008716977120757,-1.6294134840157666,-0.46938033616605285,-0.45353728139677096,-2.082605443522967,-1.9604305573947436,-1.996495032341469
1.121981643601762,-1.7191576327536733,-0.5976644850998023,-0.5298197679676113,-2.1464982908490735,-2.0735204264289697,-2.047322041590252
1.0709299542853707,-1.7410610011694072,-0.6714619431610825,-0.5739665847811963,-2.1597794521397238,-2.1602647586072763,-2.0718644908146393
1.0311619244521224,-1.7388282831897317,-0.728392955592424,-0.6079958869358114,-2.165704951963168,-2.233440203565862,-2.0930978097820576
0.9515636006492615,-1.760677043886592,-0.8063848190972489,-0.6806119644800706,-2.2237767787030305,-2.286720743112922,-2.1363068427403245
0.8476720517578292,-1.8162211166823063,-0.8978570411349016,-0.7618276877940404,-2.3430109169094053,-2.380124527348686,-2.2065363490029664
0.7177307257482495,-1.895079668886512,-1.0254294951168181,-0.8765399418864706,-2.493049387580029,-2.4868922689731052,-2.312916273632914
0.6169683739550363,-1.9796040314383392,-1.1039240054423287,-0.9602327509213043,-2.670884774655646,-2.576805746008006,-2.388399712330925
0.5077079852389794,-2.0745959989164144,-1.1791463187891869,-1.054239523346257,-2.816204746536243,-2.640510025705402,-2.4742205921588325
0.4696877595144444,-2.154045365744155,-1.2114194631903996,-1.1074471885196642,-2.866934099352075,-2.6630587905482326,-2.533340519359652
0.4616444735969443,-2.2017214165929495,-1.2438870097523849,-1.1333401316118743,-2.8820697802246893,-2.66399675314795,-2.5472133467535096
0.4929482681165782,-2.275008758241394,-1.2799947323920422,-1.1501522578495489,-2.902457585138369,-2.640044578772657,-2.534517490247245
0.4784180613468971,-2.3796760440390266,-1.3343331041086142,-1.2003112593838758,-2.930920275288968,-2.6341533566916846,-2.5351144297579125
0.4841499761879083,-2.4560283061053543,-1.358428027444636,-1.2289788283081524,-2.9493728077266583,-2.612181892341722,-2.5229718061508133
0.48976765942891426,-2.4917386523268314,-1.3625200718251451,-1.2153078089473919,-2.9094942140452784,-2.551715519537359,-2.473068865106036
0.4949169048117895,-2.553866940217267,-1.3856218162951843,-1.219838584126252,-2.8472152773030484,-2.488670517188723,-2.4069435992161696
0.49866948741606765,-2.5915194193942823,-1.4093487983436048,-1.227655317651444,-2.773387891398856,-2.435352051712826,-2.3218644054389865
0.5097285216889829,-2.6400579698365028,-1.4310863618558418,-1.2449548016997403,-2.726599211994142,-2.3725322182425437,-2.245084632180946
0.46185193416854875,-2.713640392752606,-1.5278992055777283,-1.326321636760979,-2.7198487761573515,-2.3545046656686126,-2.225337245036585
0.3679449330792876,-2.8292098155508514,-1.6412895192411778,-1.4109014792167454,-2.7044167302636817,-2.353064455528359,-2.220117336189799
0.22457870292572002,-2.9239379622204527,-1.7529272074027091,-1.4966464330036215,-2.7496548002441217,-2.393805112388409,-2.2449146270896367
0.10677790793988808,-2.950202323613498,-1.8135010421205475,-1.5500380947912182,-2.7772687646692793,-2.418767261808042,-2.259882221874663
0.0008637858670999058,-2.921449822744063,-1.8758775447996958,-1.5733180549531187,-2.7944441525523755,-2.4421273882261354,-2.2595433768710276
-0.11475093314482537,-2.9190458681410676,-1.9732152466507482,-1.6195128766248383,-2.8318503838409628,-2.469010463927742,-2.2815794290123455
-0.27784572020143344,-2.9551151518195566,-2.1161752210142213,-1.7189002371943976,-2.933954157836826,-2.514907913542435,-2.3417169186052016
-0.48842139850140415,-3.0783226645422492,-2.303604357577086,-1.8412147224372741,-3.1145295648380955,-2.61193344535717,-2.4417869126530882
-0.7311991887067806,-3.215555880210151,-2.5341543022755197,-2.0059549861709733,-3.303238898066617,-2.7382318805097903,-2.5896694805594698
-0.9330041015387176,-3.358085172208813,-2.7226654002683683,-2.1370378781159656,-3.4388016554774135,-2.8291955207707793,-2.6934314099670043
-1.1047643222668477,-3.478099052724959,-2.8951366700067935,-2.2814765643353563,-3.5410953163900687,-2.8449023349415445,-2.755024380769936
-1.2271226726695728,-3.534590190004777,-3.0253416772695405,-2.3695821861612716,-3.587659237694754,-2.7879273967603138,-2.7666609717907376
-1.3639499259917531,-3.611737006477638,-3.1655033858259514,-2.496680615923666,-3.678551088338491,-2.694784600323764,-2.724377720040235
-1.4272524711986931,-3.7020498927367784,-3.2791529093649467,-2.606788123078123,-3.7851796608104653,-2.601692831083281,-2.692471819736633
-1.4585948848198695,-3.7750937949251258,-3.341090562245826,-2.6958394628650804,-3.8355688049671586,-2.4360935016114618,-2.599545902956725
-1.5196169496973784,-3.883561454200895,-3.4245305613705006,-2.8132069191404327,-3.872099312146674,-2.263240021697655,-2.507746080145931
-1.6524590199086104,-3.9837764697503837,-3.5124824147189697,-2.9216246459931754,-3.8708455797600734,-1.9981827493907718,-2.329351315272174
-1.7546233165822842,-4.06381587854891,-3.5825856100956033,-3.0161545391625317,-3.8370219373245416,-1.6972181483498252,-2.1376584147658715
-1.8663117268458953,-4.0923485465341045,-3.6120059247451537,-3.066081672051634,-3.7476970610751716,-1.3668693322379926,-1.8881074487926286
-1.9630203208246828,-4.12497270464999,-3.633107228561814,-3.091501316351594,-3.6762786530811558,-1.0409765096887813,-1.6164644343327594
-2.130607812147339,-4.128117356071307,-3.693172724032122,-3.119667711183675,-3.586646430450475,-0.7072250941211595,-1.3178010851153508
-2.349212491983971,-4.126180955928598,-3.7815160584875094,-3.172551212584775,-3.452935333120435,-0.367308443914166,-1.0064420608325255
-2.5834656127972875,-4.112848325552422,-3.896742570875661,-3.2585248601332815,-3.341971613619202,-0.08688762677371546,-0.762262795152829
-2.762664435615058,-4.089903608760624,-3.970917514145803,-3.267541456317163,-3.210108155199572,0.19346877191341985,-0.49835766100618706
-2.979286585589396,-4.083971207961812,-4.103278185876839,-3.3118134326818454,-3.102605018929184,0.43014166127571635,-0.2962454388316793
-3.1376147234434684,-4.065291582430667,-4.193787046664079,-3.3301566933132762,-2.952466737195396,0.6768612610050637,-0.09189868914454878
-3.258977721831982,-4.00042626610123,-4.267200895865116,-3.3370645132091963,-2.8173207653727226,0.8752870058980387,0.11048580474297967
-3.295385549906903,-3.9159844322629027,-4.26900422378001,-3.313286285940497,-2.6901539905683833,1.0182419162220193,0.2693820179932004
-3.3871847524966685,-3.863294837523099,-4.337665507999856,-3.3430358855032156,-2.609930671220371,1.1341619437197776,0.3807659014431232
-3.520407727589182,-3.8137181176650663,-4.4033429134389,-3.374652192445834,-2.524654341884296,1.2623423724883052,0.4846621805474661
-3.5920983218222258,-3.800471068658263,-4.442942370763111,-3.38906808029728,-2.4715320735596404,1.3704579753157478,0.600292663351276
-3.6385681134145016,-3.7637206144312634,-4.436848915142743,-3.376841777809753,-2.439579565945672,1.486629669846562,0.7339999467204121
-3.675167541782091,-3.7243448543372146,-4.428378151915547,-3.3466640142850195,-2.4419191887771508,1.5551951680282636,0.8465319465544592
-3.7163821611951664,-3.6688342082506376,-4.391121498007931,-3.330433474868875,-2.415845540237064,1.6732602142895772,0.9798371113507919
-3.6999061857228366,-3.5847800378285624,-4.310764754547561,-3.2692277944478234,-2.3278000116756647,1.7861995507104564,1.1523182425360674
-3.7037302652462016,-3.507232538768918,-4.232230341440653,-3.2086194239893424,-2.239339520617114,1.8593522362262225,1.3063735429726753
-3.6450735880903053,-3.4324080804214465,-4.13427188141266,-3.1388965818224284,-2.1444547447381237,1.8555528075150811,1.4246654511774022
-3.5382180527958877,-3.3199392446417706,-3.993592901611105,-3.0557064507592795,-2.0017407821804967,1.8518325180290316,1.5365744571039839
-3.3923171369296083,-3.2159750003092036,-3.84783849849054,-2.961496870884598,-1.8917853978013432,1.812224041053966,1.6258546930788191
-3.269093214274991,-3.137627296884199,-3.7209116789981267,-2.8710050698100122,-1.83567544700326,1.779279342555481,1.7486050394602293
-3.1157531983587674,-3.0571404000774605,-3.5874067998229178,-2.7688507053371767,-1.8126347561661427,1.6949356750292621,1.8222306672393263
-2.9506546445893314,-2.946832203930765,-3.436499431038671,-2.643962065904468,-1.8031483497975271,1.6010950738509762,1.8618813910504275
-2.8259195171265983,-2.8598620986758236,-3.334821214789517,-2.5604563569983267,-1.7743869721953311,1.4696136276664222,1.8582550750357187
-2.734264210573734,-2.7704180315613707,-3.2500909065105184,-2.4946031914315605,-1.696586405091501,1.3518487605222573,1.8300907343177504
-2.668479172960914,-2.6974101671748425,-3.19725934631293,-2.438123314101437,-1.6719966273401192,1.1837274713238632,1.7618454853918442
-2.5577874910844542,-2.568892349356823,-3.0849140230255903,-2.3338373779614976,-1.646028856035161,1.0597912025863283,1.7233393675306616
-2.469470124160374,-2.464493380205001,-3.0008944727445583,-2.263578285363242,-1.6297012905993444,0.9708145199682857,1.6807200519842127
-2.403072489807751,-2.363884978248648,-2.936347499340768,-2.188531655155963,-1.6511707196482979,0.9148337659907229,1.654975756421124
-2.302684326527068,-2.239792870686971,-2.844263485969101,-2.0928299579100456,-1.6787683684615302,0.89977047918334,1.6472505818965633
-2.245008321596503,-2.0758325775993733,-2.771697065880757,-2.031171504672061,-1.6697383809849455,0.8744350195274316,1.6159529540107198
-2.216365041330109,-1.9561522390194028,-2.7243977684931218,-2.0172402281996478,-1.6381833478683978,0.8338184345439492,1.5450696877169376
-2.1974551217412275,-1.8676293722036055,-2.6922543002909696,-2.0272156892768054,-1.6159503729108848,0.7911041263763379,1.4877009264004621
-2.1357744802839167,-1.748142439532568,-2.622607328267556,-2.021705832840062,-1.5974518226666328,0.7848956022854741,1.475283133635343
-2.085865040099428,-1.6399363867611718,-2.5742816624911793,-2.0243404627158705,-1.6021168768867367,0.7719776386155333,1.4634389095504439
-2.0457569046073547,-1.543622786746036,-2.5378283908271255,-2.0278301706615567,-1.6645626617597684,0.7462629871810698,1.4577567951790191
-2.0593724512810145,-1.5489750072581974,-2.5616946782765577,-2.053285006999272,-1.7635646598796428,0.6884146036019352,1.4078962354466276
-2.115325617261427,-1.5520653621428786,-2.597180447778534,-2.094884229746114,-1.8371282482921936,0.6121567606105804,1.3399256404353346
-2.2341862410188784,-1.6124128558748558,-2.6952169500034087,-2.1749541971205355,-1.9098875833449775,0.5141945201577512,1.2610489215508738
-2.322902774128059,-1.6445091134737684,-2.75058955040546,-2.2050694350061364,-1.9234325524313691,0.46181728815010153,1.2298630800378845
-2.3821861462234586,-1.6924374211830528,-2.801175194381049,-2.2317759512213544,-1.890438270567862,0.4051648177849602,1.2056347649080987
-2.4201045047455687,-1.7497536992254663,-2.838416597061149,-2.230066773905452,-1.8699494964439138,0.34316363703497704,1.1817207568451413
-2.4376521810977754,-1.787334408246667,-2.845968569986339,-2.2189744282074293,-1.8351080265718285,0.3151308595597871,1.197163000626472
-2.4313475420322908,-1.785373886015587,-2.8261388646438075,-2.18848662885424,-1.7744479109672382,0.3360096394609469,1.257799547000988
-2.4530897258684394,-1.7639269386440934,-2.810297223576676,-2.172893364315569,-1.7009582489500386,0.3645983969224286,1.3062993498655562
-2.5117402099410726,-1.7554152548154058,-2.8190559613444246,-2.1622380038213267,-1.657282451144975,0.3767518860644435,1.344595103347795
-2.541138187456737,-1.7155074043602436,-2.809577308016152,-2.1322915910811036,-1.6332456342495465,0.40667554034321607,1.4001216065127904
-2.522470326776837,-1.5870015773429746,-2.7381020286761393,-2.042676895537414,-1.5472868563731872,0.5205988867943537,1.5339935011021897
-2.4909932991371426,-1.4376510979083923,-2.634311183760707,-1.9211101167889522,-1.4151116172588467,0.6610984689744934,1.689499834641528
-2.4498555460361304,-1.240458350193226,-2.4824359950777604,-1.7524215210631835,-1.2035098345426876,0.8432662116927555,1.8721013902646995
-2.432594034863896,-1.0904861535995103,-2.356965234624943,-1.5993654307829772,-1.052777795176412,0.9942324932914608,2.020356699347013
-2.467386842724781,-0.97066964548915,-2.2909065171359626,-1.4931626947841992,-0.9508511500205937,1.0817403526004212,2.1206587618483823
-2.5085753272969917,-0.914267431176829,-2.252140854747166,-1.4051188962470988,-0.865554563662816,1.1394594798625226,2.1949241087009725
-2.526557713764309,-0.8837475881905485,-2.1891068171176276,-1.27229991721377,-0.7735618972757667,1.2074909343533913,2.28057573368948
-2.530367721975466,-0.892037782517925,-2.1296514279477283,-1.1404351187079222,-0.6813972328307351,1.260436784917029,2.3618205294389005
-2.5009778544823527,-0.8560242720567457,-2.018424026753872,-0.9847901630652164,-0.5492654625794209,1.3397696905117962,2.463287814183561
-2.4636774234557244,-0.7923954739283096,-1.895489315306879,-0.8320768002563822,-0.3515129482689262,1.4317615199411011,2.5648528911395245
-2.405979838973393,-0.7290776503760178,-1.7481009970937944,-0.6884108280905344,-0.13853708881155125,1.5156958829420306,2.639923211798927
-2.3405345041627768,-0.6806420470667062,-1.6087348573583413,-0.5807808499338267,0.024849641048229724,1.5658954684318502,2.6743729545355386
-2.2659463146859373,-0.632771593126444,-1.4796097897369438,-0.4929135716889684,0.12868383454812873,1.6245815471586316,2.7087961709169077
-2.193588357594693,-0.5368183579626333,-1.3465907499254284,-0.4106483974953843,0.26884597199984167,1.7106801012180164,2.752092792563311
-2.087354242799891,-0.3669844076108748,-1.1846605074510554,-0.3315326418516416,0.4436010142801289,1.8140961639953275,2.7890257470316357
-1.9732823771814927,-0.16140703450447555,-1.0074009810213131,-0.24165821833144527,0.6649858442958664,1.9486408429976236,2.8425851554668373
-1.843168233781646,0.09437216271990392,-0.8007475454423022,-0.1267096423847555,0.981590224845487,2.12930667084327,2.9321609816210827
