-125.2591782,-152.1706848,-115.4244156,-125.348587,-122.9346008,-119.8947601,-128.477829,-106.8413467
-125.1697769,-152.0812836,-115.2455978,-125.616806,-122.845192,-119.984169,-128.3884277,-106.930748
-125.080368,-152.0812836,-115.4244156,-125.7956238,-122.7557831,-119.984169,-128.5672455,-106.4837189
-125.080368,-152.2600861,-115.5138245,-125.7062149,-122.9346008,-119.6265411,-128.477829,-106.5731201
-125.080368,-152.0812836,-115.4244156,-125.7062149,-122.845192,-119.6265411,-128.477829,-106.3049011
-125.080368,-152.1706848,-115.3350067,-125.7062149,-122.7557831,-119.5371323,-128.3884277,-106.126091
-125.080368,-152.3495026,-115.2455978,-125.7062149,-123.1134109,-119.71595,-128.20961,-105.9472733
-125.348587,-152.5283051,-115.4244156,-125.616806,-123.0240097,-119.5371323,-128.1202087,-106.0366821
-124.9909592,-152.5283051,-115.2455978,-125.5274048,-122.7557831,-119.71595,-128.20961,-106.0366821
-124.9909592,-152.3495026,-115.3350067,-125.5274048,-122.6663818,-119.6265411,-128.1202087,-105.8578644
-125.080368,-152.3495026,-115.4244156,-125.2591782,-122.845192,-119.71595,-128.0307922,-105.5896454
-124.9909592,-152.6177216,-115.4244156,-125.4379959,-122.7557831,-119.8947601,-127.941391,-105.5002365
-124.812149,-152.6177216,-115.2455978,-125.5274048,-122.7557831,-119.6265411,-128.0307922,-105.5002365
-124.812149,-152.6177216,-115.0667877,-125.616806,-122.845192,-119.71595,-128.1202087,-105.5896454
-124.812149,-152.7965393,-115.3350067,-125.348587,-122.845192,-119.71595,-128.0307922,-105.0532074
-124.9015503,-152.6177216,-115.2455978,-125.5274048,-122.845192,-119.5371323,-127.941391,-105.1426086
-124.9015503,-152.7965393,-115.4244156,-125.616806,-122.9346008,-119.6265411,-127.7625809,-104.9637985
-124.812149,-152.6177216,-115.2455978,-125.7062149,-122.845192,-119.71595,-127.5837631,-104.6955795
-124.7227402,-152.5283051,-115.2455978,-125.5274048,-122.845192,-119.71595,-127.4943542,-104.4273529
-124.7227402,-152.6177216,-115.2455978,-125.5274048,-122.845192,-119.5371323,-127.5837631,-104.3379517
-124.7227402,-152.7965393,-115.4244156,-125.2591782,-122.845192,-119.71595,-127.673172,-104.5167618
-124.6333313,-152.9753418,-115.3350067,-125.2591782,-122.6663818,-119.8947601,-127.4943542,-104.2485428
-124.4545212,-152.7071228,-115.3350067,-125.4379959,-122.576973,-119.5371323,-127.3155441,-104.069725
-124.4545212,-152.7071228,-115.3350067,-125.348587,-122.576973,-119.71595,-127.0473251,-103.8909149
-124.4545212,-152.8859406,-115.2455978,-125.348587,-122.845192,-119.5371323,-127.1367264,-103.801506
-124.3651123,-153.0647583,-115.1561966,-125.5274048,-122.845192,-119.6265411,-127.3155441,-103.6226959
-124.2757034,-152.7965393,-115.0667877,-125.5274048,-122.845192,-119.71595,-127.1367264,-103.4438782
-124.0074844,-152.7071228,-115.4244156,-125.7062149,-122.7557831,-119.71595,-127.0473251,-103.0862503
-124.0074844,-152.7965393,-115.0667877,-125.4379959,-122.6663818,-119.71595,-127.0473251,-102.9968414
-124.0074844,-152.7965393,-115.0667877,-125.5274048,-123.0240097,-119.71595,-126.9579163,-102.9074326
-124.0074844,-152.9753418,-115.2455978,-125.348587,-122.6663818,-119.71595,-126.8685074,-102.6392136
-123.7392654,-153.0647583,-115.2455978,-125.348587,-122.6663818,-119.8053589,-126.6896973,-102.5498047
-124.0074844,-153.0647583,-115.3350067,-125.4379959,-122.7557831,-119.984169,-126.5108795,-102.1921768
-123.8286667,-152.9753418,-115.2455978,-125.616806,-122.845192,-119.8947601,-126.4214706,-102.1921768
-123.7392654,-152.7965393,-115.3350067,-125.4379959,-122.845192,-119.8947601,-126.6002884,-101.9239578
-123.3816376,-153.0647583,-115.1561966,-125.348587,-122.6663818,-119.71595,-126.1532516,-101.7451477
-123.4710388,-152.8859406,-115.1561966,-125.4379959,-122.845192,-119.8053589,-125.7956238,-101.56633
-123.5604477,-153.0647583,-115.2455978,-125.5274048,-122.845192,-120.1629868,-125.9744415,-101.2087021
-123.5604477,-153.0647583,-115.0667877,-125.5274048,-122.9346008,-120.1629868,-125.8850327,-101.2087021
-123.2922287,-152.7965393,-115.0667877,-125.5274048,-122.845192,-119.8053589,-125.7956238,-101.1192932
-123.1134109,-152.6177216,-115.0667877,-125.5274048,-122.6663818,-119.5371323,-125.616806,-100.9404831
-123.1134109,-152.5283051,-115.3350067,-125.5274048,-122.7557831,-119.71595,-125.5274048,-100.6722641
-123.0240097,-152.7965393,-115.2455978,-125.5274048,-122.845192,-119.8053589,-125.5274048,-100.7616653
-122.9346008,-152.8859406,-115.3350067,-125.616806,-122.2193451,-118.1960297,-123.1134109,-99.33115387
-122.845192,-152.7965393,-115.4244156,-125.5274048,-101.6557388,-80.64509583,-78.94636536,-68.93278503
-122.845192,-152.6177216,-115.3350067,-125.616806,-80.82391357,-44.4352684,-35.49457169,-40.23314285
