326355.34375,318443.34375,310011.90625,301544.28125,296022.84375,310192.0625,176064.96875,311993.34375,-0.039306640625,0.954833984375,-0.265380859375,-0.9155272841453552,0.7934569716453552,0.8544921278953552,93.33334350585938,123501.0,1.0
326354.625,318451.03125,310012.53125,301546.15625,296022.75,310191.1875,176065.140625,312000.9375,-0.037841796875,0.95703125,-0.262939453125,-0.7629393935203552,0.7629393935203552,0.8850097060203552,93.33334350585938,123502.0,1.0
326358.375,318412.9375,310017.46875,301546.40625,296024.375,310195.03125,176067.65625,311977.96875,-0.035400390625,0.95849609375,-0.26416015625,-0.7934569716453552,0.7934569716453552,0.9765624403953552,93.33334350585938,123503.0,1.0
326355.59375,318396.0625,310016.84375,301546.0625,296023.5625,310193.9375,176066.9375,311967.59375,-0.037353515625,0.960693359375,-0.263671875,-0.8544921278953552,0.7324218153953552,1.0375975370407104,93.33334350585938,123504.0,1.0
326356.0625,318438.4375,310019.59375,301554.65625,296028.21875,310195.03125,176068.546875,311994.25,-0.03857421875,0.95947265625,-0.261962890625,-0.7019042372703552,0.6408690810203552,0.9460448622703552,93.33334350585938,123505.0,1.0
326359.28125,318462.84375,310023.09375,301559.75,296032.25,310198.25,176070.59375,312008.28125,-0.037841796875,0.960205078125,-0.2626953125,-0.7019042372703552,0.6713866591453552,0.9155272841453552,93.33334350585938,123506.0,1.0
326361.0625,318426.28125,310023.09375,301555.96875,296029.90625,310198.59375,176069.53125,311983.4375,-0.038818359375,0.961181640625,-0.26708984375,-0.7019042372703552,0.6713866591453552,0.7324218153953552,93.33334350585938,123507.0,1.0
326360.78125,318400.09375,310019.4375,301549.625,296024.375,310194.5625,176064.34375,311962.0625,-0.04150390625,0.961669921875,-0.264404296875,-0.6408690810203552,0.6103515028953552,0.5798339247703552,93.33334350585938,123508.0,1.0
326363.75,318437.0,310020.6875,301554.0,296027.78125,310196.90625,176066.75,311983.0625,-0.0419921875,0.96435546875,-0.2646484375,-0.6713866591453552,0.4577636420726776,0.3051757514476776,93.33334350585938,123509.0,1.0
326365.71875,318467.9375,310022.5625,301557.3125,296030.90625,310200.21875,176069.078125,312002.21875,-0.041748046875,0.965576171875,-0.265869140625,-0.6713866591453552,0.4272460639476776,0.2746581733226776,93.33334350585938,123510.0,1.0
326362.84375,318438.78125,310023.8125,301551.6875,296030.09375,310201.375,176069.265625,311983.78125,-0.042724609375,0.966552734375,-0.261474609375,-0.7934569716453552,0.3967284858226776,0.0915527269244194,93.33334350585938,123511.0,1.0
326360.59375,318410.53125,310027.125,301549.53125,296032.0625,310203.59375,176070.421875,311965.46875,-0.041748046875,0.96875,-0.26123046875,-0.8850097060203552,0.3662109076976776,0.0,93.33334350585938,123512.0,1.0
326364.71875,318440.3125,310033.8125,301558.5,296039.40625,310207.625,176073.546875,311985.3125,-0.0390625,0.970703125,-0.259521484375,-1.0986326932907104,0.2441406100988388,-0.1220703050494194,93.33334350585938,123513.0,1.0
326366.15625,318477.25,310035.53125,301564.03125,296043.40625,310209.25,176076.234375,312009.4375,-0.038330078125,0.9716796875,-0.259521484375,-1.2512205839157104,0.1831054538488388,-0.1525878757238388,93.33334350585938,123514.0,1.0
326365.09375,318455.5,310035.15625,301561.34375,296042.0625,310211.21875,176077.65625,311997.09375,-0.037109375,0.970703125,-0.2607421875,-1.4953612089157104,0.1525878757238388,-0.0610351525247097,93.33334350585938,123515.0,1.0
326364.0,318417.25,310033.90625,301556.25,296041.34375,310212.8125,176079.359375,311974.84375,-0.0361328125,0.9697265625,-0.2607421875,-1.5869139432907104,0.1831054538488388,-0.03051757626235485,93.33334350585938,123516.0,1.0
326365.34375,318436.46875,310034.28125,301558.21875,296043.6875,310215.125,176081.234375,311986.8125,-0.033935546875,0.969482421875,-0.263916015625,-1.7089842557907104,0.1831054538488388,0.03051757626235485,93.33334350585938,123517.0,1.0
326366.78125,318478.5,310033.65625,301561.625,296044.40625,310214.78125,176080.609375,312010.78125,-0.0322265625,0.97021484375,-0.262451171875,-1.8310545682907104,0.3051757514476776,0.03051757626235485,93.33334350585938,123518.0,1.0
326365.15625,318462.21875,310030.78125,301555.34375,296038.40625,310209.9375,176075.609375,311999.4375,-0.03271484375,0.96875,-0.262451171875,-1.8920897245407104,0.3051757514476776,0.1220703050494194,93.33334350585938,123519.0,1.0
326365.96875,318414.28125,310029.53125,301547.65625,296032.5,310204.59375,176072.203125,311969.9375,-0.0322265625,0.96533203125,-0.261962890625,-2.105712652206421,0.4272460639476776,0.2136230319738388,93.33334350585938,123520.0,1.0
326365.53125,318415.09375,310027.28125,301545.6875,296029.46875,310199.21875,176068.8125,311970.375,-0.031982421875,0.962890625,-0.26171875,-2.197265386581421,0.5493163466453552,0.3356933295726776,93.33334350585938,123521.0,1.0
326362.03125,318452.125,310024.25,301545.96875,296026.59375,310193.59375,176065.328125,311993.4375,-0.032958984375,0.96142578125,-0.26220703125,-2.258300542831421,0.7019042372703552,0.3967284858226776,93.33334350585938,123522.0,1.0
326360.875,318449.34375,310023.28125,301544.34375,296025.625,310192.6875,176065.5,311992.09375,-0.035400390625,0.958740234375,-0.2626953125,-2.319335699081421,0.8239745497703552,0.5798339247703552,93.33334350585938,123523.0,1.0
326362.40625,318409.90625,310024.78125,301541.6875,296026.53125,310196.09375,176067.5625,311966.8125,-0.03515625,0.95703125,-0.26171875,-2.227782964706421,0.8850097060203552,0.6103515028953552,93.33334350585938,123524.0,1.0
326362.5,318409.1875,310024.875,301544.1875,296028.75,310199.84375,176069.4375,311964.5625,-0.037353515625,0.956787109375,-0.260986328125,-2.075195074081421,0.8239745497703552,0.6408690810203552,93.33334350585938,123525.0,1.0
326360.59375,318455.0625,310022.8125,301548.5625,296031.34375,310203.4375,176073.109375,311994.0625,-0.039306640625,0.954345703125,-0.263916015625,-1.9836424589157104,0.7934569716453552,0.5493163466453552,93.33334350585938,123526.0,1.0
326354.53125,318463.46875,310018.34375,301548.90625,296029.125,310203.25,176075.25,312004.0,-0.0380859375,0.95263671875,-0.262939453125,-1.9531248807907104,0.7934569716453552,0.5493163466453552,93.33334350585938,123527.0,1.0
