Fz,FC1,FC2,C3,Cz,C4,CPz,Pz,Inst
-10.663540937961551,-19.814184908964286,-4.419502890810155,-2.798435784620515,-12.721030799515784,-6.802090328822499,-4.16262487490537,-4.815507754305998,g
-9.964918089441662,-22.21305890898143,-3.029106832852308,-1.9549141361934226,-13.634052138297374,-4.505456074642062,-2.578145782619523,-5.085495094274795,g
-10.737883023374554,-21.166900419129927,-3.1624374595469,-2.1987203247074802,-10.50368321410142,-1.7974665896072697,-0.8211701435762049,-5.513685016709486,g
-12.86847228833776,-21.24730276570757,-4.832813473543775,-3.526870423637553,-8.548653039401577,1.1815482146108507,0.9116658471868673,-6.031415880326692,g
-16.032803589111026,-22.416713534956884,-7.778021095800478,-5.829265534703895,-8.097103892382682,4.291680370947246,2.426132603718448,-6.686827028590495,g
-19.734642109565392,-24.234382911955592,-11.487311710902194,-8.826818646824396,-8.752781765110944,7.392039372883039,3.6496442809518586,-7.518881522734029,g
-23.398726259867793,-26.243730846000055,-15.353148900665598,-12.060840733303744,-9.83276734994517,10.310932850469856,4.646312221045978,-8.404194822576116,g
-26.483052813814105,-28.157547507161098,-18.82243860473875,-14.974159733519022,-11.02596068562806,12.850625666237438,5.542767906318323,-9.028964909725419,g
-28.576043910897663,-29.65899968317226,-21.465806231526976,-17.058262415467695,-12.353679342837903,14.834716689424065,6.440699861550084,-9.009832286865421,g
-29.476399833589728,-30.358480133716903,-23.015990265240774,-18.004833548551257,-13.709077934788994,16.121845795607644,7.344055752186257,-8.084144491891271,g
-29.246336226909563,-30.12514794819462,-23.421869536188233,-17.798932691112565,-14.847631789324513,16.55484864768504,8.104453013518071,-6.282467098325352,g
-28.196491737147774,-29.26080944647461,-22.862880073027135,-16.70769810670135,-15.741116001749635,15.927236665218297,8.434042054385635,-3.996652992718443,g
-26.774862763551546,-28.19916862974224,-21.669983070570346,-15.157118189044416,-16.561003554162543,14.045246697643282,8.027929379245544,-1.8566684780175318,g
-25.39543823558541,-27.18892161322261,-20.1967549181931,-13.54941332621461,-17.35647211304871,10.851058533895337,6.73463691500069,-0.431236127967098,g
-24.28320635778982,-26.341532974363,-18.70797029842393,-12.114405645053054,-18.09447175799433,6.519991081621283,4.6550338964099485,0.06404613118354865,g
-23.40075702192718,-25.71443009255588,-17.30135699476291,-10.869505100568652,-18.94443569310404,1.4873353431289413,2.1218187867687903,-0.16343163795155244,g
-22.493604903061673,-25.141835863263815,-15.888573912513369,-9.699952842757483,-20.082823667234578,-3.6148807241219516,-0.4046911468872949,-0.6755885112879335,g
-21.25629612967466,-24.209691435836568,-14.30163946776807,-8.510359483224116,-21.171911051233206,-8.133355045701773,-2.491448020199355,-1.1088018231103003,g
-19.552750897475043,-22.693851547044588,-12.503660806270137,-7.363185202542363,-21.469604479481248,-11.629747280502512,-3.908862693046757,-1.4068625238473835,g
-17.55726222966872,-20.947447501329663,-10.729023226796592,-6.516678033303111,-20.641158527515124,-14.01891589821113,-4.734145857037552,-1.8646272509790602,g
-15.708875642314416,-19.64537670118674,-9.402344473575132,-6.321516455723702,-19.18763005508079,-15.489281405825153,-5.2724561024445835,-2.943908436249195,g
-14.497520527313364,-19.210029577371536,-8.898868183675074,-7.024991332012904,-17.963141705237284,-16.272044789832673,-5.818803751943139,-4.93495675147688,g
-14.209801433102063,-19.621528602259936,-9.336549365644327,-8.59962610960465,-17.5336064690738,-16.43623602713911,-6.428728748674812,-7.6712561261801016,g
-14.770959923879158,-20.601552726489246,-10.50440083869613,-10.699139806047198,-18.02625076257116,-15.815267694441365,-6.8479521908546435,-10.51367146738207,g
-15.763744325725781,-21.70233693976635,-11.92098896794934,-12.76872481762643,-19.14670476573749,-14.071211057854166,-6.622978395085658,-12.631487544905422,g
-16.636389772129895,-22.343306119710427,-13.015764255873671,-14.263681795083897,-20.10612416711372,-10.888031609122125,-5.335161281560813,-13.395396579302982,g
-17.015174473829802,-22.15029123874285,-13.402416704932454,-14.883299188828335,-19.940637275187992,-6.248145297984716,-2.8715731736718193,-12.657660537945093,g
-16.758722771930252,-20.55048708920433,-12.413342858030344,-14.061932727190035,-16.019492698318622,5.111378075743838,3.7941956273471904,-8.490804230181588,g
-16.89853313798627,-20.158592273031925,-11.755540718621237,-13.342182399331918,-14.080596222366552,10.075261389564739,6.552046351176202,-6.349324690801522,g
-17.384641566071597,-19.993042837417654,-11.196075613256266,-12.617661700686208,-13.007308005291282,13.783485385004502,8.343409646730262,-4.554459163799778,g
-17.3846415660716,-19.993042837417654,-11.196075613256266,-12.61766170068621,-13.007308005291282,13.783485385004507,8.343409646730262,-4.554459163799778,g
-17.786242774448663,-19.61317566823568,-10.461411812681675,-11.614999222373461,-12.519126139844804,16.29645986941977,9.311819326982526,-2.8538883242786444,g
-17.487379556719766,-18.70316171047009,-9.16150632027637,-9.957660086041813,-12.051464868118366,17.988679420712238,9.842004427031416,-0.9106827656550738,g
-16.169271490238437,-17.20333635040121,-7.165683812313274,-7.56170285054296,-11.12601151446608,19.121006737218785,10.171072597322443,1.2595962753784207,g
-14.124035948271679,-15.381633223119389,-4.839344883245252,-4.852891692044222,-9.5498538053944,19.539051029074457,10.157602397641426,3.1503990412270424,g
-12.129223610979327,-13.870740061527277,-2.9197089729906516,-2.5966769335533386,-7.728371723200548,18.75524879394422,9.384695679153218,4.049317521163975,g
-10.9482862466103,-13.321689996542858,-2.057204701829464,-1.4426962983830094,-6.68271918351603,16.38431716585367,7.526220353223252,3.518381242843482,g
-10.8409536874692,-13.7975299712455,-2.368470612703018,-1.5320309309000741,-7.288447776775712,12.570912010934682,4.68924953039437,1.7060277440642828,g
-11.47670855406309,-14.675094905869102,-3.4032590268393585,-2.4776435392040996,-9.41663680461648,8.00390623665611,1.4339184606811182,-0.7330171040860229,g
-12.300650130945986,-15.31497231026994,-4.565641260093727,-3.724421849785036,-12.105862352340345,3.4772034656544575,-1.566770823021311,-3.056138634544136,g
-13.00986467952969,-15.689180149858482,-5.592838843060521,-4.980425177588617,-14.565928613084731,-0.6041919875599877,-3.933733002890418,-4.886474934340842,g
-13.73149957807556,-16.224922243473323,-6.665573020535561,-6.360774117244566,-16.717475490483444,-4.331130567222319,-5.7028670387757945,-6.349751167736932,g
