Fz,C3,Cz,C4,Pz,Po7,Oz,Po8,Inst
-18.277977205201804,-11.614744550376487,-16.424336744742167,11.773333731199775,-16.849306543147698,-9.562271579690496,2.8201682526242764,4.62015418538144,g
-16.748518140312903,-13.305992024046983,-19.220063372120453,15.43389139987777,-19.833050554319524,-11.247331995154317,1.8550473649888168,3.1747081867151294,g
-15.140293026583672,-14.407117382696427,-21.57599980022302,13.637599177054033,-22.197693497164103,-13.024529430878502,1.2148178018636866,1.9578282538596194,g
-16.697249831853295,-14.917840682350484,-23.435002541754493,6.6122956110566715,-23.858142807767532,-14.587282016525403,0.8657362248373266,1.1744090442768116,g
-17.971101406217514,-15.093814440299031,-24.88789179751407,-2.45744354531595,-24.93217611101084,-15.721305458318772,0.5356882649032224,0.7100979449047093,g
-18.995972907506975,-15.241194183859978,-26.03719624285738,-9.906904269176275,-25.736496887979985,-16.409259357683872,-0.1087976681608576,0.26006489471271177,g
-19.627980884771308,-15.488845745396564,-26.852710031612368,-14.341432616620086,-26.518947569049693,-16.78068263441441,-1.2168159432018868,-0.3885862451107954,g
-19.606020168000043,-15.710492850930276,-27.145527515529164,-17.240625810741264,-27.061314187349,-16.943679495231144,-2.6159909348612898,-1.153399125499298,g
-22.408452357310686,-15.649731881431432,-26.700336158521473,-21.137529138144153,-26.76914935509372,-16.86181602693,-3.9100746309681496,-1.699013484396085,g
-24.83163274062138,-15.13427483952601,-25.459294740470973,-27.182783985387506,-25.31170735817737,-16.391769616928222,-4.740652984737784,-1.6888721035820855,g
-26.909437196385248,-14.196581191916223,-26.771561131089914,-34.08424688099048,-23.011307530097014,-15.424678470189974,-4.990734354410975,-1.039432094840387,g
-30.33958987672163,-11.711404147461035,-22.161655094810328,-39.893071925924815,-18.053310743758836,-12.24762171936656,-4.336968598491545,1.1344695893212506,g
-28.49177427255819,-10.272543325865554,-19.61989817276799,-36.59047190450162,-15.705878196891025,-10.425616305605665,-3.8135344020957023,2.0292157136420643,g
-26.57751330800979,-8.519432474489928,-16.80391097170011,-31.184077801413782,-13.302304852131503,-8.718147362805237,-3.255394665904383,2.66861605092929,g
-26.57751330800979,-8.519432474489928,-16.80391097170011,-31.184077801413785,-13.302304852131503,-8.718147362805235,-3.255394665904383,2.66861605092929,g
-24.51510801661344,-6.291417095318716,-13.637745241610173,-26.008564413665546,-10.706778944874006,-7.223803187749288,-2.5983844479335425,3.17359234424509,g
-22.43474214691606,-3.6231072228172456,-10.227383043219884,-21.908523829310628,-7.824052806205593,-5.946214071459545,-1.7670165408630574,3.65478925314883,g
-20.628094936706397,-0.8205375617414873,-6.870810212493673,-18.017166442492552,-4.808045102060521,-4.873455021622318,-0.8054321292981468,4.0841936588378625,g
-19.368176573792148,1.6310711663738107,-3.9292536629413837,-13.12246945427449,-2.149319175983799,-4.058850940031384,0.061422015358982486,4.302867437111561,g
-18.739142311345944,3.2751770783962284,-1.6561799345828583,-7.129907876651663,-0.3083093426436715,-3.6106999286207575,0.5098279582231671,4.144291753258628,g
-18.613547262370854,3.8731373127077853,-0.11718104169187296,-1.2788507447165345,0.7026349405962433,-3.6037047149786687,0.2830001498445124,3.5657493202232,g
-18.79148430680083,3.461418348551324,0.7477534861140753,2.857949448165809,1.1812526783883333,-4.01582297775594,-0.6890080011137376,2.6824102462667967,g
-19.167580912533843,2.2679450780030694,0.9996646834655735,4.583086112003661,1.2620783912084272,-4.747448937283666,-2.277210621207344,1.6827970849430471,g
-19.769541726539103,0.5732949447400143,0.6404069611781871,4.561634269639772,0.8218613649382686,-5.679593702058506,-4.224174262618828,0.6990696247613732,g
-20.644039480237478,-1.3842432589394937,-0.3370789462599083,4.26587038148863,-0.19350650229588,-6.715257503439595,-6.255022545088794,-0.26450463138916314,g
-21.70933389258318,-3.418140286718777,-1.8504492053171273,4.741923797557615,-1.6167967424398175,-7.797339549695427,-8.18291262359804,-1.2956087848761328,g
-22.708930062273236,-5.347101416409216,-3.6738103914590936,5.656485609470674,-3.2341387108109068,-8.90289186823367,-9.941143337473195,-2.4712086547572607,g
-23.303557776542256,-6.960769823877461,-5.473140595181513,5.551673671062351,-4.847569270611432,-9.999409708837764,-11.517253685781194,-3.7806302929663986,g
-23.238654363040876,-8.051576042458098,-6.916534113634287,3.2133334417058896,-6.139609156995228,-10.992518716444554,-12.873380261254862,-5.1378937483917,g
-22.48055606243275,-8.50369071975937,-7.800517667741144,-1.0921371552851185,-6.77419812455925,-11.739579155235623,-13.953602689450662,-6.462358705099942,g
-21.227449357138934,-8.363109284843373,-8.112075302027831,-5.68378775679964,-6.7564937042317705,-12.141570506983212,-14.746871582823179,-7.74295611050469,g
-19.774498936054677,-7.810890029729808,-7.975907805839105,-8.74957430802075,-6.4636687423071395,-12.21717260189163,-15.284747595711215,-9.018920591934775,g
-18.32498871462713,-7.044106261142486,-7.5247871718832275,-9.7347576006931,-6.177395721918389,-12.072045419532703,-15.556019307486187,-10.293460344185158,g
-16.896571534792297,-6.160693491067811,-6.802935408672939,-9.786088707738543,-5.763552678930088,-11.799546061702792,-15.461647947031668,-11.464938749300082,g
-15.394797637364277,-5.1449871620065695,-5.781728520512103,-10.924252589647114,-4.9312762971305295,-11.414793189767842,-14.891732571735336,-12.345356931441081,g
-13.778008144929995,-3.9556914121423548,-4.459351348548109,-14.416543222121822,-3.6222307011249653,-10.864365412106526,-13.844904235480726,-12.753380255593417,g
-12.16885658831257,-2.6280235437648427,-2.9475596409768707,-19.50441588913708,-2.0210461109062066,-10.08249750511266,-12.46307530249192,-12.601662874796922,g
