Fz,C3,Cz,C4,Pz,Po7,Oz,Po8,Inst
-21.741964230716956,-9.465840764998614,-12.016881658266422,-4.988134339245911,-11.046136931262769,5.875029314683363,7.568424592281552,-2.68467833908018,g
-21.782682299891608,-10.078387646506417,-12.076306517215722,-5.170378354822478,-11.203558670883375,5.751944769945914,6.84381309001719,-2.253940754626549,g
-22.02350903335589,-10.768306255820562,-12.346368188387299,-5.667803192704119,-11.599187316281737,5.644227565263688,5.451695857407925,-1.9344601418820464,g
-22.51623839189502,-11.415181834668944,-12.766723099502464,-6.327924583292678,-12.112826118403262,5.654097584528881,4.157353226816096,-1.6455693723313032,g
-23.32788740404454,-11.94895833883844,-13.281684154567648,-7.018998946649527,-12.654523356886072,5.802969614075579,3.874576113810619,-1.4051337140404523,g
-24.43206615729708,-12.338827071578397,-13.809760918934519,-7.671022637047615,-13.156585067047441,6.010614491555799,4.708454462456576,-1.3186583008491808,g
-26.58800915232687,-12.507070872216861,-14.319374038908682,-8.715184523770393,-13.63305295047453,6.345145050640216,6.155285231585769,-1.889205196253514,g
-27.02132141276673,-12.182614934814588,-14.047204862200905,-9.03173907283019,-13.402543035108593,6.56986417139899,5.402378986577138,-2.43217652144003,g
-26.842698093978765,-11.602318496660011,-13.443482328468452,-9.181401289881315,-12.857191314551196,6.947692603549671,4.047222907271874,-2.9646792696530064,g
-26.842698093978772,-11.602318496660011,-13.443482328468452,-9.181401289881315,-12.857191314551196,6.947692603549671,4.047222907271874,-2.9646792696530064,g
-26.191698413854027,-10.853965975586695,-12.657056370173203,-9.166491139988242,-12.113082335396587,7.478791998934393,2.800836152590953,-3.371535461500881,g
-25.29363077998581,-10.010051313287963,-11.817050358951425,-8.980374696463873,-11.288788520758041,8.102500410051658,1.9274162811850193,-3.583702880401318,g
-24.2868114320491,-9.073198668033962,-10.943792380060868,-8.59704758548526,-10.424937488790107,8.786143168586824,1.1726072869373205,-3.563321650772673,g
-23.168775551995978,-8.008715215197563,-9.975718190496933,-8.009984472916335,-9.490049314519098,9.583606392911708,0.29146982334112154,-3.3066518791074637,g
-21.89680954478036,-6.846693605921684,-8.894963956845334,-7.293267171334615,-8.476510962620027,10.594883455080259,-0.3707447822804856,-2.8738782738893356,g
-20.532805335115672,-5.756163888354434,-7.836536490932711,-6.618270373804812,-7.500407121107793,11.844554429472424,0.14524439650416382,-2.403179946239183,g
-19.283460137330927,-4.99836664210766,-7.062330404274201,-6.181664576208888,-6.792365481009801,13.181650666434214,2.7365761779287125,-2.064100470893429,g
-18.388710021807025,-4.765796805372679,-6.794881499916689,-6.07827279347474,-6.5552885868483255,14.310616354088978,7.3966322747919095,-1.9604173541699546,g
-17.958267812352336,-5.031686731285538,-7.047647250795491,-6.223791681654733,-6.806084945863155,14.957437536087454,13.008340093576578,-2.056031217024196,g
-17.90832275441053,-5.553753024440776,-7.6128155334413465,-6.415303420705629,-7.3581901106307255,15.039534855027616,18.036201579780105,-2.2010724321347093,g
-18.057006081351254,-6.0530919361234385,-8.22882246210645,-6.498735931697851,-7.973568035266394,14.691145150085893,21.510836382007444,-2.2569030449796603,g
-18.2889291811642,-6.427033708962215,-8.780280772679522,-6.498992119442876,-8.546533206386163,14.129427305850296,23.43773112420924,-2.219988979725339,g
-18.637645819097894,-6.813068441128112,-9.355790083370543,-6.589240101041869,-9.156025511455635,13.488884596752133,24.373154192652827,-2.22700634917948,g
-19.213690339011713,-7.445492816314227,-10.124007646848868,-6.924499682752033,-9.952824264415105,12.76034121588528,24.678499034047707,-2.4220213150949275,g
-20.04780671240335,-8.422925096683393,-11.14623765090646,-7.492894056577735,-10.99107663356202,11.862532810887977,24.141674056692114,-2.798530419569515,g
-20.99610067700575,-9.579305888705528,-12.287098600461672,-8.118294048577818,-12.147351013439577,10.76874220086483,22.24293204912424,-3.1659639157100097,g
-21.798359098586605,-10.56568695939033,-13.292797890401925,-8.60474663113725,-13.189225979774898,9.582865082737118,18.803108980324232,-3.285435446517886,g
-22.240241069291734,-11.076392584457931,-13.961657623033037,-8.883802770617665,-13.929477735896683,8.50537525041664,14.439402635498453,-3.062903923963681,g
-22.27126952039524,-11.032209259257826,-14.251864657596183,-9.026706594012252,-14.32603858012433,7.7156933642461585,10.360566098599378,-2.626837892966645,g
-21.970679193120862,-10.571595854701489,-14.232263514045849,-9.11294070804486,-14.436732584501067,7.268776589950929,7.588609926454893,-2.2159153641014204,g
-21.400704439767274,-9.872924661486705,-13.93838702476801,-9.088704963598065,-14.284357547379239,7.093546193878227,6.28516016536284,-1.9739361021172133,g
-20.498393108490923,-8.98051997654476,-13.293701556928013,-8.766276843109903,-13.784806013148,7.084660445218665,5.815752688179653,-1.8343418597225913,g
-19.118258042691664,-7.790957979276382,-12.18483378120805,-7.979422193550742,-12.821650582313477,7.194047914158335,5.441366783801476,-1.59419264051931,g
-17.18829924519951,-6.195691506879847,-10.612991065881108,-6.750146996707902,-11.38856727078073,7.446976177266151,4.915760039511947,-1.1040447035507293,g
-14.83377335125446,-4.237168151981718,-8.76561057089977,-5.3049877433573105,-9.653076334948226,7.894082095056589,4.492966771358437,-0.3986660190218398,g
-12.357551493316155,-2.144277444784867,-6.9391006494717775,-3.924461351983264,-7.886182678646984,8.556036168780434,4.541027540428846,0.344294524161445,g
-10.095076846007085,-0.2332535560876666,-5.38635237200517,-2.7633925169263205,-6.3300577937403215,9.391682876636661,5.245635080440665,0.9697784065937436,g
-8.25960043556033,1.2355513656324155,-4.215932013796461,-1.7923203391041498,-5.109073284003343,10.290440044543328,6.592716836780587,1.4795799376635408,g
-6.886604851599398,2.1431253462574804,-3.4083184388691423,-0.8918624750772179,-4.232827524209727,11.091353217406743,8.488664261008887,2.0170029545208257,g
-5.9004737601345605,2.5005839604661064,-2.9156291985358473,-0.008889953133604323,-3.6693388688713204,11.626667950726285,10.850134991961882,2.7206618354239347,g
-5.236113269607556,2.3779414031229775,-2.751808393407745,0.7510650282815192,-3.4233472929868505,11.762857907651389,13.59447734496787,3.5788503576926027,g
-4.916806966007178,1.8431915858747814,-2.994697089358896,1.1637753540763185,-3.5530572739030184,11.412338261010568,16.53627017712112,4.4105938978798305,g
-5.034760373692537,0.9539504686990761,-3.70133425397391,1.0282011647818878,-4.111663201564381,10.526130788358973,19.308620819735317,4.9869230706465215,g
-5.661917631372382,-0.2135142685832018,-4.81944392136761,0.30563087817284207,-5.07277531890899,9.09461669604095,21.472036181613955,5.188055677697311,g
-6.765952775859115,-1.5404731763632191,-6.178992163993007,-0.8423663933015002,-6.31118967970136,7.156149119440293,22.749931651821587,5.071203605232492,g
-8.188108543235145,-2.869368978832731,-7.566048467612165,-2.1363122776648416,-7.646712571119897,4.795741947088141,23.08186542439605,4.8074922413881325,g
-9.690415407706954,-4.03030764090227,-8.812076081035737,-3.3213092284397354,-8.90523914222113,2.138178110691208,22.380475834233934,4.549472625572687,g
-11.046532758442149,-4.883500535115617,-9.842876884278457,-4.286716654883626,-9.96675034323847,-0.6495269759501966,20.345732964766967,4.329167510819057,g
-12.135474453516784,-5.369203123613337,-10.678558108072739,-5.101146817521448,-10.798597530984043,-3.3629674796017333,16.704156243534925,4.050944886103164,g
-12.98450945589975,-5.5341130670497645,-11.390901136771822,-5.936398090372606,-11.454652769870219,-5.803657148521287,11.667557663189703,3.5766181145930047,g
-13.715108286640106,-5.494386096888205,-12.02279875439805,-6.909257307337713,-12.00660093467347,-7.844814333507129,6.039256575057604,2.842747530602107,g
-14.405708523407379,-5.340705900029527,-12.504811667407289,-7.9398072729489115,-12.431537324088557,-9.459475304338572,0.7847497720099849,1.927300001637611,g
-15.153389059137703,-4.527772991293357,-12.194143447061851,-8.99752188612841,-12.127194350859392,-11.569690531652878,-6.781725916720491,0.267965875922415,g
-14.699788434491188,-3.641113311722376,-11.042762012282024,-8.544072435237682,-10.980954479834944,-12.147500898315748,-9.319444383558139,-0.2549659403920962,g
-13.520288943224093,-2.392730651371718,-9.253708155409774,-7.502890704911235,-9.152850337499164,-12.449203137840119,-11.386965279029969,-0.623777439463827,g
-13.520288943224093,-2.3927306513717177,-9.253708155409774,-7.502890704911233,-9.152850337499164,-12.449203137840119,-11.386965279029969,-0.623777439463827,g
-11.769076213320877,-0.9082823027868722,-7.048723490099387,-6.165087513406422,-6.866175477907483,-12.510554544505158,-13.06978495880135,-0.922673228650113,g
-9.739357106503608,0.6395008163844861,-4.673365988624743,-4.778025901317494,-4.4027697061888675,-12.372786262360659,-14.322691484136067,-1.1398748926648834,g
-7.681332271183118,2.1413806165389797,-2.28102712024927,-3.391537310608361,-1.963702828628937,-12.080582980326398,-15.175217056163678,-1.1522707293822068,g
-5.693561298533054,3.587391360104655,0.07956244788820613,-1.8919446391272736,0.37661024597504494,-11.677289923897757,-15.853593200744337,-0.8262401662250367,g
-3.765668830499203,4.995620514053888,2.3715444843775466,-0.18784693787393766,2.596097149456399,-11.195927517108272,-16.635791423145335,-0.1424928896520578,g
-1.9076591509984244,6.3128931250498175,4.469889735208563,1.6246354440383322,4.613767368142227,-10.65554046278376,-17.58256422439102,0.7777110263272051,g
-0.22720054422880942,7.401362318153571,6.167251277590642,3.2755651643529453,6.265417018793522,-10.065298752972037,-18.473273181440558,1.7796841955934362,g
1.1152748864198307,8.130189906715078,7.289974446806926,4.5044197924866705,7.395006172394728,-9.423585528599776,-18.99783581033266,2.815790006490782,g
2.008493347480576,8.465842046161894,7.801172743647783,5.236009799090709,7.952035931627632,-8.715550577835936,-18.912568001817455,3.970276632402767,g
2.4340407587529165,8.453638561344317,7.779594590045113,5.58269222832943,7.980093277597423,-7.938436704533695,-18.00381934560491,5.323824984643485,g
2.42331431606807,8.11763807291954,7.311961968692313,5.689537424975214,7.526988378029732,-7.155936428583073,-16.082512172456344,6.781380639815343,g
