0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1.4013774993817663,1.72764229304695,1.089362121416113,1.0822797334508703,1.1010116716143614,1.0395365309470324,0.9584972623744452,0.8840663661787883,0.8197590015468768,0.7508758446104258,0.6918440980821678,0.6713901912448071,0.6898761847511623,0.739196702818132,0.8108564666458147,0.8890504919066933,0.9459308426126994,0.9586857318140153,0.9329750080500218,0.8977208893557544,0.8789203303752787,0.8837695108066317,0.9022757633833708,0.9114636405876654,0.8932221477397423,0.8689473824624595,0.8887571401553304,0.930370951673686,0.9569536683321079,0.973031065713986,0.9868639873377268,0.9980583502310317,1.0028003442204578,1.000082235392862,0.9902370200688276,0.9750123171814504,0.9606114008062959,0.9532524279345277,0.9527402724319435,0.9549737486346199
1.4024535488793453,1.7270419195745321,1.088559465743152,1.0806455682423401,1.100309111186861,1.038550449763549,0.9578658343637247,0.8859162611124664,0.8236386782050436,0.75484715426447,0.6953214405709166,0.6749279425171079,0.693921178093125,0.7436889848951403,0.815099670139476,0.8918149225888264,0.9461011054296717,0.95630396211488,0.9294740160422111,0.8947040953457946,0.8770495371576724,0.8829034592967461,0.9024875122907726,0.913805493969042,0.8989917793547538,0.8771489861731072,0.8958073778526939,0.9345252805224354,0.9588785066485265,0.9735118902700574,0.9863218788907631,0.9968288487182654,1.001232658999926,0.9984724985113548,0.9889430624928202,0.9746210416047164,0.9617427934564858,0.9561476476938661,0.9569828889358026,0.9593668218887973
1.403386403889714,1.726542161820235,1.0880090863801015,1.0791352954351436,1.0995449596541311,1.037523732487606,0.9572134642084514,0.8877311782178707,0.8274887594557715,0.7588128605398862,0.6987848056092835,0.6784331720960745,0.6979210383231583,0.7481159835320392,0.8192302152132903,0.8943961598362615,0.9460343142539718,0.9536817918029707,0.925785278620772,0.891596230464592,0.8751942375818853,0.8821279498735324,0.9028138132226678,0.9162708794513241,0.9049402426229659,0.8855678513040767,0.9029101508668829,0.9385467615224213,0.9606327675781247,0.9738493094008537,0.9856532259867464,0.9954533301017475,0.9994799581014856,0.9966536645207116,0.9874487453922004,0.974078921956229,0.962816481917752,0.9591009045101161,0.9613843785997797,0.9639720891020745
1.4043401631671146,1.7261432042810405,1.0877090526004665,1.0777661882224832,1.098743245697351,1.0364846470378124,0.9565703932142502,0.8895192080601727,0.8312903064954856,0.7627481197507979,0.7022160597001847,0.6818924180089129,0.7018626460672842,0.7524632991202056,0.8232356720506803,0.8967913708718805,0.9457444363971726,0.9508509195508937,0.9219509663749789,0.8884398626205982,0.873392320381181,0.8814752027977636,0.9032715794377516,0.9188270503072928,0.9109360047268225,0.8939862753999049,0.9098732746020334,0.9423338413432655,0.9621853131042327,0.9740517617824066,0.9848856536257267,0.9939645535694722,0.9975725070377154,0.9946518094724749,0.9857740266924613,0.9733924274116431,0.9638146753288379,0.9620631654780883,0.9658681146617801,0.9687028793814028
1.4043077040260563,1.7258459279391583,1.0876569334133894,1.0765554667955763,1.0979293226093583,1.035462037680374,0.95596679096772,0.8912888917540999,0.835025313496618,0.7666290587248099,0.7055984980912778,0.6852941018932776,0.7057350279114966,0.7567190414871406,0.8271068991601264,0.8990019434062049,0.9452496669691822,0.9478457818283355,0.918014128835336,0.8852774184678971,0.8716813684030797,0.8809774211482457,0.9038783393043847,0.9214433226491993,0.916852997539818,0.9021974919061703,0.9165215886386525,0.945802844649197,0.9635182828805503,0.9741361883094051,0.9840527871727698,0.9924011453863844,0.9955474854191596,0.9925008708129376,0.983947180557613,0.9725761607028248,0.9647263716490433,0.964989692932179,0.9703593396030129,0.973473554445803
1.4028605605070978,1.725650662276893,1.0878497999244967,1.0755201153044749,1.097129675638121,1.034485172055276,0.9554325493521431,0.8930493084978878,0.8386772201170382,0.7704333876210171,0.7089173446765319,0.6886289343459171,0.7095297314701529,0.760874195154595,0.8308383283286099,0.9010335346910336,0.9445720789946184,0.9447027101595489,0.9140174109076131,0.8821496756909201,0.8700971765176563,0.8806656077422791,0.9046519373950718,0.9240930276923506,0.9225766046797195,0.910014623161913,0.9227036844879762,0.9488903422475875,0.9646267415640063,0.9741265937209773,0.9831925477536854,0.9908059770743513,0.9934475268796161,0.9902412844542176,0.9820035021408788,0.971651793889842,0.9655469106124094,0.9678406166962742,0.9747868136473635,0.9782017504903212
1.4005042434123822,1.7255572402595323,1.0882842304256648,1.0746766977397921,1.0963717202864633,1.0335836150864315,0.954997129301702,0.8948101817150053,0.8422314063192995,0.7741409857965461,0.7121602117192976,0.6918902658834695,0.7132411342666122,0.7649229030517657,0.8344281451487144,0.9028960008749563,0.943737186479776,0.9414590944084624,0.9100018583749074,0.8790943508663761,0.8686723096259009,0.8805683416458535,0.9056100787139684,0.926755033238925,0.9280085983028789,0.9172778305891761,0.9282966166102081,0.9515539806341261,0.9655174386095352,0.9740521609641458,0.98234519643202,0.9892243319290978,0.9913190334803693,0.987918389873503,0.9799837840868304,0.9706467817686683,0.9662773261950356,0.9705813428062485,0.9790843044074763,0.9828103779638374
1.3980739453584319,1.7255657853856945,1.088956318239696,1.0740411745562366,1.095683592122743,1.0327871285722623,0.9546894606779951,0.8965819988322191,0.8456756547576779,0.7777344418834896,0.7153175021452761,0.6950743692169973,0.7168666737864586,0.7688626569001177,0.8378783562962452,0.9046032065684358,0.94277343653819,0.938152590413166,0.9060058726038761,0.8761448533819339,0.8674347628549022,0.8807105458103767,0.9067696871057533,0.9294146966020604,0.9330707371264632,0.9238593352318664,0.9332084732986464,0.9537718574392443,0.9662068420555135,0.9739450770050265,0.9815512600641226,0.9877019695822847,0.9892103612585282,0.9855806959712208,0.9779326572815868,0.9695929395758385,0.9669235605959566,0.9731828120874547,0.9831918757817601,0.9872293067571513
1.3955798818661609,1.725676757465494,1.0898616823121183,1.0736287218658362,1.0950939285771433,1.0321255940421594,0.9545378937962704,0.8983761397050539,0.8490005678540169,0.781199531422066,0.7183827393046505,0.6981806407731969,0.7204069885952998,0.7726943856197578,0.8411947385664967,0.9061727180364761,0.9417116468396096,0.9348204039656829,0.9020643632135542,0.8733292654141668,0.8664067821451473,0.881112283834541,0.9081460706865015,0.9320641639608161,0.9377068527566247,0.929666165714535,0.9373788686508561,0.9555406491328496,0.9667186662581339,0.9738382511080355,0.9808494803326467,0.9862832042101252,0.987169978849732,0.9832781035933378,0.9758968888744183,0.968524970662426,0.9674956009613848,0.9756216240305001,0.9870569435040631,0.991396685823986
1.3937047234190005,1.7258908054818878,1.0909954805306168,1.073453555017728,1.0946316431557077,1.031628955341352,0.9545701992689873,0.9002050087535105,0.8521999289361218,0.7845256182651306,0.7213528120081522,0.7012117122676842,0.7238659634740703,0.7764224366884763,0.8443866687821036,0.9076253867698271,0.9405844038224123,0.9314986747683726,0.8982081330535441,0.8706695941721178,0.8656038972322141,0.881787630424848,0.9097519126181396,0.9347019915689906,0.9418833761477311,0.9346406740576533,0.9407775830123818,0.9568727939462048,0.9670811500024202,0.9737631127070278,0.9802749245695112,0.9850091092914441,0.9852446992012222,0.9810601771610075,0.9739237246937322,0.9674790227621782,0.9680065945381106,0.9778800413064195,0.9906350748239099,0.9952598699173286
1.392380406324385,1.7262081177037825,1.0923524257206783,1.073528758352471,1.0943256925039997,1.0313271764078358,0.9548136110192073,0.9020821659454259,0.8552709992982774,0.7877059693431337,0.7242281261496063,0.7041734665258911,0.7272506749955202,0.7800544492754216,0.8474668379166969,0.9089848332829461,0.9394254355519748,0.9282219743438495,0.8944635135007163,0.8681813264413801,0.8650342106751872,0.8827436657389344,0.9115961319178928,0.937332126641223,0.9455883789468021,0.9387590265726509,0.9434017123252411,0.9577930957595924,0.9673243526910871,0.9737476653222094,0.9798573828104065,0.9839159507671004,0.9834780755726867,0.9789745483041025,0.9720593517696918,0.9664913395169784,0.9684719886921331,0.979945888531529,0.993890520131707,0.9987759500192953
1.3917100422288335,1.7266285652031417,1.0939268042668464,1.0738661228724438,1.0942048367974226,1.031250208864031,0.9552949055994892,0.9040224518247747,0.8582147456034992,0.7907379760523082,0.7270126581474011,0.7070749554956847,0.7305712376975418,0.7836011220124609,0.8504508569820454,0.9102768438104519,0.9382689711245811,0.9250229217750232,0.8908522510484422,0.865873297971654,0.8646979763011763,0.8839796472763699,0.9136826832621735,0.9399623443341231,0.9488293152435973,0.942028013648626,0.9452717760315904,0.9583351387802245,0.9674777217459029,0.9738149466324972,0.9796201513593467,0.9830339320311349,0.9819090381471335,0.977065519791314,0.9703475410788358,0.9655970585427959,0.9689087306154128,0.9818123562224063,0.9967964744729813,1.0019119063372683
1.3911273492788132,1.7271522858581985,1.0957124972721821,1.0744759935063943,1.0942973940271987,1.031427963393526,0.9560405093911691,0.9060421018035,0.8610359945314644,0.7936232792872757,0.7297139095534212,0.7099282223165235,0.7338405548316982,0.787075882283514,0.8533567662448679,0.9115286950995506,0.9371490964404966,0.9219319114734729,0.8873916296838885,0.8637478725347317,0.8645874884910018,0.8854864132342425,0.9160093840510797,0.9426022867185084,0.9516297390420116,0.9444806185815455,0.9464272727097777,0.9585378873555572,0.9675681459313673,0.9739820054460783,0.979579271215318,0.982386310024017,0.9805708279811974,0.9753729197866958,0.9688285124336895,0.9648291902039254,0.9693345490300328,0.9834777180275229,0.9993350764324364,1.0046444218329338
1.390399307471708,1.7277797582555587,1.0977030041371028,1.0753671275663654,1.0946309888893657,1.0318902784363084,0.9570766239141872,0.9081588449097072,0.8637435138540331,0.7963677987719953,0.7323427662623471,0.7127480332002522,0.7370739813951886,0.790494467725059,0.8562044630181664,0.9127684247058818,0.9360991143225911,0.9189769387355194,0.8840947988120789,0.8618014086118541,0.8646872904796553,0.8872460674007584,0.9185668689268495,0.9452612856355959,0.9540253350309786,0.9461708359391433,0.9469221617872071,0.9584427934009502,0.9676186513723796,0.9742594578315646,0.9797432529689213,0.9819889139178354,0.979490262412818,0.9739312361727595,0.9675380443495211,0.9642177941074791,0.9697673282087717,0.9849449670078775,1.001497160523327,1.0069594089285328
