0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2.1329209863911123,1.671422181631279,1.4162459118746098,1.0776017457427292,0.7501288444498083,0.5713258550606471,0.5330070377867235,0.5852953527144384,0.638495614323078,0.6343332581582911,0.6486818475754508,0.6867657806186519,0.7364394173249867,0.8737745946457007,1.0213765643377266,1.0533313734572767,1.0487210537102951,1.0136875743791787,0.9211137275091775,0.788686274780072
2.1420312768089973,1.6700070748173648,1.4204705984260388,1.085842348393853,0.754107545385632,0.5718341772249271,0.5325346722593224,0.5849202466068196,0.6377224551195783,0.6325111479497763,0.6479733116838838,0.6885655875991685,0.7389551300368393,0.870577589847622,1.014173073298627,1.047685960954877,1.0466157081276,1.0158310281367737,0.9258762194286021,0.7922519613340786
2.150587386437822,1.669214312842388,1.424654542136909,1.0939160736959102,0.757858196273361,0.5717543296791057,0.5312572673439503,0.5837333222817905,0.6364591970060214,0.6306755289628423,0.6473888717634755,0.6899139242076603,0.739385133299334,0.8648240883096375,1.0068032052086167,1.0424721973252953,1.0446560080438971,1.0179937023017365,0.9309466873264169,0.7964255831073398
2.1590215868962774,1.668937385623447,1.4284787462438338,1.1014612512522612,0.7612649615681923,0.5711341541894929,0.5292833852519353,0.5818461203495519,0.6348056873976671,0.6289382751530807,0.647033346666772,0.6909460737955384,0.7380329962476077,0.8569463544626256,0.999448307336271,1.0377160345186904,1.0428025671851953,1.020108481975977,0.9362361431724411,0.8011129679443211
2.167416544803208,1.66906105387304,1.4316167031430627,1.1081003053911644,0.7642026941103546,0.5700310973125247,0.526741933835962,0.579395928385839,0.632886102972962,0.6274247757496878,0.6470178808466789,0.6918237158806392,0.7352912372182403,0.8474391704011308,0.9922517270561897,1.0334146311157553,1.0410099922811047,1.0221088254441053,0.9416544627497689,0.8062229609563032
2.1753441836898952,1.6694661797176948,1.433750184135741,1.1134602195816827,0.7665458805954808,0.5685108681950591,0.5237757526001338,0.5765376313537327,0.6308410895974093,0.6262668172801251,0.6474533040786017,0.6927225608366976,0.7316111267585459,0.8368268390893017,0.9853119753817847,1.029537433495031,1.039229645618639,1.0239304553314497,0.947111532488132,0.8116694950736472
2.182378419374372,1.6700350094647651,1.4345862191195244,1.1171950374911017,0.768178889324413,0.5666463194960444,0.5205350292964528,0.5734349471256668,0.6288187214034155,0.6255945515499302,0.648443308849163,0.693819621241708,0.7274707770994994,0.8256326077187939,0.978680805833524,1.0260293197084793,1.037412542800336,1.0255127595155011,0.9525180056543041,0.817372798744263
2.1880615298133734,1.6706566549649131,1.4338743065193267,1.1190088893919565,0.7690066438544456,0.5645164463291625,0.5171708436260112,0.5702515373588919,0.6269648559149322,0.6255280657555446,0.6500778616181632,0.6952809753040987,0.7233437170942761,0.8143521014113916,0.9723658020417352,1.0228155224490119,1.0355122554495748,1.0267998908868632,0.9577856520859656,0.823259614892283
2.1918042139437923,1.6712324888620171,1.431422779460925,1.1186778652959342,0.7689647588910242,0.5622053702530119,0.5138290999652546,0.5671424718575376,0.6254135134506166,0.6261691079093281,0.6524272125951733,0.6972507492940319,0.7196699718037893,0.8034320199379495,0.9663368891907123,1.0198079991392612,1.0334877342428814,1.0277416182216075,0.9628273566434222,0.8292623995617037
2.1934249109480373,1.671681153865839,1.4271132153567068,1.1160690290134214,0.7680281827668343,0.559801173880441,0.5106450723284868,0.5642464919852558,0.6242779216488331,0.6275935221240841,0.6555368036731557,0.6998418888459965,0.716831363071045,0.793254946259434,0.9605360650075838,1.0169128898971687,1.0313060109306702,1.0282940350143677,0.9675568981672386,0.835317588962462
2.192828020466123,1.6719428895077306,1.4209118224178052,1.1111549899030537,0.7662174941512367,0.557394474349666,0.5077387434718141,0.5616794673610314,0.6236428383753094,0.6298449166982913,0.6594233088198136,0.7031291262761146,0.7151323483727098,0.7841306365797698,0.9548895360655958,1.0140386760726015,1.0289447668760403,1.028420269539817,0.9718887112916401,0.8413631560001712
2.1914037389808394,1.6719829028445992,1.4128768704843613,1.1040227161704044,0.7636021888292651,0.5550766651313874,0.5052110763816069,0.55952937111564,0.6235586984401551,0.6329300264374016,0.6640719843822601,0.7071443990283032,0.7147872499789789,0.7762936201371933,0.9493213152730566,1.0111046100011563,1.026394762058059,1.0280913504092255,0.9757378854572085,0.8473358034809976
2.189131517173041,1.6717935519608766,1.403161449282471,1.0948756653805607,0.7603005461296284,0.5529378078568421,0.5031413100775886,0.5578530135938479,0.6240380231187221,0.6368161420613345,0.6694354613223271,0.7118748412298316,0.7159142282594372,0.769906375230759,0.9437671883573165,1.0080489305675981,1.0236621001913617,1.0272873637033184,0.9790206773878033,0.8531682407963397
2.1859213952457575,1.6713951709984258,1.3920111211697752,1.084028791735879,0.7564759579331108,0.5510642108649942,0.5015853226968501,0.556674674593269,0.6250543903425135,0.6414308664432471,0.6754340742271582,0.7172633565182313,0.7185358579766039,0.7650668349994196,0.9381878244047342,1.0048363224170458,1.0207702665173297,1.0259989907660727,0.9816557965525553,0.8587870449418876
2.1809878499624995,1.670835439416842,1.3797563670713948,1.0718965233825941,0.7523299066796373,0.5495357815244175,0.5005750541785139,0.5559866636526074,0.6265440943089645,0.6466643227082539,0.6819577852621325,0.7232116804487998,0.7225857119606707,0.7618185959498236,0.9325797428937759,1.001464041718969,1.0177618240177488,1.024229444529498,0.9835666637020518,0.8641116005472047
2.17346439439071,1.6701872815429049,1.3668000778509823,1.0589743389022672,0.7480920626821562,0.5484232793355156,0.5001189307994915,0.5557517221511885,0.6284104359938733,0.6523737871385213,0.6888697152719656,0.7295857468590154,0.7279199780830962,0.7601620329703916,0.9269829152927076,0.9979661429608757,1.0146996035143985,1.021996735125341,0.9846847421351843,0.8690545397332656
2.165832000073734,1.6695453695432045,1.353600690099493,1.0458150620011213,0.7440082085249519,0.5477856228562166,0.5002031877536782,0.5559070675817009,0.6305303934920139,0.6583905569711451,0.6960112304154892,0.736223077225743,0.7343328622522463,0.7600646186320531,0.9214840142520002,0.9944153182560365,1.0116671861078008,1.0193361035741841,0.9849539077051839,0.8735239627296612
2.1589947683585184,1.6690213875812174,1.3406518762970943,1.033001393333959,0.7403268681567868,0.5476674144258386,0.5007939479946028,0.5563697781269619,0.6327632384166335,0.6645286991003825,0.7032084467255127,0.7429418117356266,0.7415743811764721,0.7614691092911634,0.916214734899078,0.9909220097636904,1.0087684634413465,1.0163023779425333,0.9843356701108719,0.8774275256197709
2.153326417341982,1.6687382909472737,1.328459948067225,1.0211164732291953,0.7372856068428582,0.5480968432718737,0.5018398895773944,0.5570431336613149,0.6349605079106813,0.6705951728872394,0.7102799089434729,0.7495508977373561,0.7493691292794681,0.7642988497581239,0.9113451658004461,0.9876306681626787,1.0061260791876223,1.0129719417625722,0.9828149024073238,0.8806782525002103
