0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.1075091656683995,1.0960382232701056,1.124286362660166,1.1593379811414157,1.0064745963997517,0.7503681187704134,0.6628168750864945,0.7838804844472202,0.9067631209864002,0.8562524802176433,0.7731147623780242,0.7829855653967237,0.8548785228810746,0.9594522503331836,1.1110978585262161,1.1096171536558146,1.007962441352664,0.9471387600121995,0.9190906839473864,0.8581532744299879
1.1085966313138014,1.0964607785066045,1.1256347642430053,1.159848689073163,1.0026645035398833,0.7463023579638611,0.662459946874501,0.787268924220933,0.9107295457609058,0.8581904166865331,0.7732357645199499,0.7809916100587593,0.8486031641503322,0.9482748247055153,1.1026142090203663,1.1083654753561238,1.013874486839223,0.955897023232601,0.9270649376316438,0.8628549719798156
1.1105841574550583,1.0972496579954658,1.1263583126133119,1.159226522520691,0.9983836763432097,0.7427591142841845,0.6630688032845978,0.7909670598600466,0.914235704385806,0.859777581828608,0.7731625913590424,0.7784582638877984,0.8409288661610105,0.9359639046726596,1.0947956999722197,1.1080397510102336,1.0207302418161233,0.9648977805605692,0.9342731887247399,0.8666818380751149
1.113452523461313,1.0983896654016343,1.1263758150953054,1.1573676629852456,0.9935896562916768,0.7396749458917555,0.664491396498605,0.794812116454734,0.9172592601914098,0.8611252201284583,0.7730298708447512,0.7755186135955924,0.8321216570671973,0.9230007239855682,1.0878653180363755,1.108593528412031,1.0283462506308196,0.9739359311819441,0.940539107024286,0.8694640446199505
1.1171787170138883,1.0998638643719523,1.1256208713423905,1.1541853721264541,0.988234418087689,0.7369547384724912,0.6665319322113634,0.7986187844015011,0.9197836785860651,0.8623477409412034,0.7729636975963705,0.7723031025737818,0.8224791836521097,0.9098803991263197,1.0819799782825517,1.1099278174106388,1.0364980721620234,0.9827862009290123,0.9456960088519764,0.8710466548789444
1.1211610539052506,1.1016544709788845,1.1240460129533587,1.1496176549996147,0.9822741061955348,0.734484167822822,0.6689656417822566,0.8021904826708002,0.9217987670176215,0.8635564335864874,0.7730766863529354,0.7689358589796152,0.8123154363586538,0.8970786862678555,1.0772179123422008,1.1118941247482859,1.0449297666142234,0.9912136390885615,0.9495952747467276,0.8712988312324897
1.125273963461205,1.1037436047978246,1.1216262629038094,1.1436343665321662,0.9756791187480064,0.7321433663769292,0.6715549721265217,0.8053311056285134,0.9233009781833061,0.8648537575880237,0.7734644294878874,0.7655320800454567,0.8019445414451521,0.885018590749127,1.0735691911612704,1.114298898030246,1.053364191221732,0.9989843293940006,0.9521139974934028,0.8701221261557385
1.1298078368009659,1.1061138421081163,1.1183618377361322,1.136243103791422,0.9684434725034684,0.7298204943444655,0.6740658740808311,0.8078563414131312,0.9242933908212118,0.8663284914734481,0.7742033245616563,0.7621961668283009,0.7916641482557163,0.8740388418968785,1.0709301004526623,1.116909337760225,1.061513665652835,1.0058757029445187,0.9531612925859515,0.8674571287764201
1.134714240900739,1.1087485271727004,1.1142797561760722,1.1274933028966392,0.9605924430767766,0.7274239504254676,0.6762829163692172,0.8096037388560231,0.9247853291024263,0.8680519393221848,0.7753496163596805,0.7590202962525269,0.7817392431936069,0.8643667461021719,1.0691023061363794,1.119460694276747,1.069090667671353,1.0116859544742332,0.9526828780329071,0.8632879261022741
1.139911885052161,1.1116318144199293,1.1094341826537195,1.1174780999015423,0.9521876491208612,0.7248921231084682,0.6780221175064892,0.8104408612540347,0.9247916317453612,0.8700753005369343,0.776939416854453,0.7560831934242753,0.7723875387974782,0.8560982597808954,1.0677978588362893,1.1216652598272547,1.075818299948786,1.0162421897685852,0.9506637285952309,0.8576440749058885
