0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1.2066933664924226,1.8190487803036788,1.3720025261707376,1.0528127079575287,1.0448725696316623,1.0343698614393066,1.0365287704528614,0.9654975323283373,0.8773440017121529,0.7898594808337601,0.7120285864455589,0.6502680150748362,0.636346282552073,0.733811969485331,0.8901898717899374,0.9833486000514013,1.0311322629303645,1.061747247536638,1.0254278477505043,0.9997047275807681,1.0236426052241971,0.9801352000310493,0.9404314278892184,0.9111462662105222,0.8577631313803623,0.8240175142752045,0.9607605396924715,1.056799931883977,1.0009053764958422,0.9505600505313505,1.0020028020946514,1.0874769451850042,1.1009768644591873,1.1094311644792614,1.0873828745886456,0.9835815001209296,0.9087030027333225,0.9316547593184358,1.0348323222960596,1.0391262050133492
1.2065526878005108,1.8130779047320846,1.371686455049603,1.0532084222043971,1.0452546999901837,1.036087465019436,1.0387253161221226,0.9688845592486083,0.880319970049919,0.7916121265997953,0.7130563421219068,0.6513710511391216,0.6388174873594367,0.7382964572069808,0.8950315479994585,0.9869806380563491,1.031873041360779,1.0585071622627387,1.022206883987382,0.9979436475227051,1.022343074723489,0.9806984498401783,0.9427220174648577,0.9137543363768011,0.861319598566949,0.8284480153818231,0.9630503448721092,1.0569295584585006,1.0010911394912856,0.949963021830607,1.0003978712381392,1.0847111249189754,1.0969456773565305,1.1065036471897616,1.0867177562733605,0.9838381746405304,0.9076699442681574,0.9293160902175183,1.0329012063987184,1.0397367460491869
1.2066709483827454,1.8069098186058057,1.371632886880028,1.0538838076610073,1.0457586448078287,1.037973803921968,1.0410435470187827,0.972446615900782,0.8833931576290198,0.7933877623704566,0.7141509348435168,0.6525008687243793,0.6412923864027512,0.7427740891482723,0.8998539691472622,0.9906386124047876,1.0326953421050857,1.0552471098653415,1.0189241394376987,0.9961128663487534,1.0209592624758939,0.9812141846825874,0.9449831753001735,0.9162730015821189,0.8647915554856723,0.8328674871537151,0.9652969219933443,1.0569895748316702,1.001286095902066,0.9494244782186211,0.998791372967433,1.0818721738710557,1.0928890732850964,1.1035907677888603,1.0861086857545745,0.9841949886425619,0.9067354749149047,0.9270444866536286,1.0309781688554114,1.040289538062523
1.2069006903149226,1.8005491455664606,1.3718360439033532,1.0548580896280564,1.0464144524228323,1.0400523437566422,1.043507840662725,0.9761964626639029,0.8865675707571236,0.7951879554323303,0.7153143999205662,0.6536603996337577,0.6437714277729748,0.7472409875341531,0.9046528673541264,0.9943201327243717,1.0336012132337695,1.0519808715213461,1.015595215478152,0.9942226740066596,1.019497510591228,0.9816813119308225,0.947205828241445,0.9186892993929173,0.8681664618412605,0.837272809276583,0.9675045671257426,1.056982731033578,1.0014873856427886,0.9489425477266527,0.9971870783423388,1.0789739661556483,1.0888259881167008,1.1007035009149198,1.0855531202549367,0.9846413930177583,0.9058889366598392,0.9248321684930617,1.029057243037155,1.0407798968451778
1.2068724612881103,1.7940007998181702,1.3722888433027356,1.0561496876991912,1.047253024485535,1.0423471033181158,1.0461437308714903,0.9801476195365725,0.8898480311713187,0.7970152650897018,0.7165490146681321,0.6548526714431079,0.6462551450871231,0.7516932127184909,0.9094237349618579,0.9980222238059965,1.034591982643058,1.0487221521791632,1.0122358378763365,0.9922836305101642,1.0179645172890341,0.9820989695791464,0.9493811300451388,0.9209907637026108,0.871431808114108,0.8416604747766804,0.9696779537658906,1.056912391916394,1.0016923512122065,0.948515190049616,0.9955887335343,1.0760304814622714,1.084775018811832,1.0978525684128453,1.0850485576950628,0.9851667608568508,0.9051195835405883,0.9226714151929952,1.0271326009432646,1.0412032515021352
1.2060023340470978,1.787269994783389,1.3729828814488416,1.057775958987099,1.048305859291363,1.0448825579268988,1.0489778022559089,0.9843142938164554,0.8932401366517037,0.7988732252302807,0.7178572974974706,0.6560807925187668,0.6487441363615473,0.7561267533824861,0.9141618137203372,1.0017413257101555,1.0356682775268427,1.0454845320125405,1.0088617731959824,0.9903065043846495,1.0163673090042484,0.9824665382746088,0.9515005124930704,0.923165520508197,0.8745751838713768,0.8460264187023446,0.9718219275373977,1.0567824750488786,1.0018985545106325,0.948140211983437,0.9940000237331498,1.0730556849115993,1.0807542745596372,1.0950483378313562,1.0845925234766203,0.9857604483339921,0.904416692469094,0.9205547049447746,1.025198700865342,1.041555252340672
1.2042131303117591,1.7803622531586871,1.3739084295736237,1.059752942784144,1.0496047798116535,1.047683535815114,1.0520375705171345,0.9887112957958742,0.8967502107949451,0.8007663141688547,0.7192420023029203,0.6573479353801064,0.6512390412099608,0.7605375168192108,0.9188620874537353,1.0054733011142771,1.0368300512871098,1.04228142112879,1.0054887462898043,0.9883022079442725,1.014713207960115,0.9827836502463964,0.9535557326627337,0.9252023756669537,0.8775843464339378,0.8503658574674314,0.9739412953146864,1.0565973770145494,1.0021037878358865,0.9478152821230972,0.9924245382925362,1.0700634102398714,1.0767812351211963,1.0923007237766331,1.0841825514302375,0.9864118473774792,0.903769665803436,0.9184748453224417,1.0232504270055578,1.0418318749463398
1.2019962574286633,1.773283418230261,1.375054441390124,1.0620951095538098,1.0511816483298209,1.0507751067041264,1.0553513478250223,0.9933539420239623,0.9003852418853038,0.8026999118933968,0.720706107954267,0.6586573183339052,0.6537405165806901,0.7649213195702448,0.9235192785063814,1.0092134498434,1.0380766170335256,1.0391260171603027,1.0021323591941125,0.9862817298998983,1.0130097955128314,0.9830501952100058,0.955538916265648,0.9270908938870056,0.8804472894677611,0.8546731429329243,0.9760406132476781,1.056361889501651,1.0023060791736491,0.9475379449723361,0.9908657378029244,1.067067247615827,1.0728726176899879,1.0896190931865497,1.0838161595798013,0.9871104301801626,0.9031681247731459,0.9164250935469144,1.0212832183397746,1.042029518073991
1.199830591559699,1.7660396662702285,1.3764085730415359,1.0648151171772697,1.0530680698021035,1.0541824617312139,1.0589480926730193,0.9982579457818144,0.9041528108568541,0.8046802449487828,0.7222528027447197,0.6600121853105443,0.6562492112581307,0.7692738786669849,0.9281278481925815,1.0129565304057884,1.0394066867094602,1.0360312652531298,0.9988080116463326,0.9842560658043085,1.0112648716281472,0.983266323363564,0.957442597025595,0.9288214683647921,0.8831523110637481,0.8589416349609529,0.978123978208091,1.0560811068164007,1.0025036920203976,0.9473056346465333,0.9893269237610407,1.064080437335621,1.0690442534933422,1.0870121755832731,1.0834908215322128,0.9878457858208024,0.9026019930660859,0.9143992646672103,1.0192931842300654,1.0421450931176184
1.1982583607494641,1.758637519834562,1.3779572156203423,1.06792357737453,1.0552950862696482,1.0579307839371372,1.0628572437589856,1.003439294542801,0.9080610084104759,0.806714319303456,0.7238854636884501,0.661415783838938,0.6587657393621796,0.7735908037123194,0.9326820013953528,1.0166967882367288,1.040818414787,1.0330098198692335,0.9955308233578789,0.9822361468414141,1.009486410896424,0.9834324456246911,0.959259752115953,0.9303853806406872,0.8856880808678197,0.8631635957642962,0.9801948271353037,1.0557603266603242,1.0026951200899206,0.9471156883702956,0.9878112114667901,1.0611157705617205,1.065310975254282,1.0844879793425906,1.0832039344424669,0.9886076494703366,0.9020615700884976,0.912391826175812,1.0172772045551128,1.0421761031077896
