0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.4185099373282704,1.8605113699279294,1.4518812641584176,1.1175243517230515,0.9479291331734185,0.8706966921173319,0.8726053862535199,0.965114864724302,1.0336645859864158,1.0025438650601763,0.9728907069691741,0.9425088514394007,0.8914791580707832,0.8768383899740809,0.9053668503696581,0.9414402052598703,0.9817562372759125,1.0006502788317027,0.976708481687514,0.9394476906135499
1.4184341228137707,1.8525831928278065,1.4404031123515995,1.1098203638034954,0.9429185838148177,0.8645613425941017,0.8664594078813819,0.9623554595567774,1.0356676176202881,1.0077371924991778,0.9801443409354282,0.951190416750168,0.899439642509734,0.8721870679240488,0.8925751065567274,0.9343029518704066,0.9821736753808681,1.0042563716532174,0.9754651873708777,0.9305684626062158
1.420183659361291,1.8440828243380112,1.4305779205724163,1.1046809466172194,0.9394634218086275,0.8587355792825312,0.8597141847066891,0.9584175987211554,1.0360734532599236,1.0113901868167763,0.986210401595285,0.959012485603011,0.9067378232731936,0.8666020201347316,0.8790398458353034,0.9265024829718823,0.9820525650781068,1.0077868953719902,0.9743650782747134,0.9215467978121084
1.4232178240461466,1.8350109144245819,1.4224540254130262,1.1021327663168945,0.9376022810789366,0.8533559903659955,0.8525789449063448,0.9534326084925431,1.0348534487647103,1.013420490318025,0.9909803756954599,0.9657757099543856,0.9130921216770411,0.8603037877013602,0.8653161079570353,0.9183666948483687,0.9815229834864927,1.0112962369797474,0.9735420239041649,0.9126530155996119
1.4267462453252933,1.8253627460687665,1.4160202811642237,1.1021202684747493,0.9373238289153933,0.8485450447984473,0.8452725863789581,0.94756183150312,1.0320276672353268,1.0137955943387367,0.9943964209754594,0.9713472923613427,0.9183205124116739,0.8536323332283284,0.8519999162736644,0.9102433062490409,0.9807298526979934,1.0148341788353685,0.9731052068806174,0.9041254247910928
1.4301741797215946,1.8151300249306836,1.411206720967117,1.1045059589165516,0.9385652394349895,0.8444048270825388,0.8380127712653467,0.9409887299958737,1.0276660951254004,1.0125370749600262,0.9964553944587341,0.9756692987799856,0.9223546896244215,0.8470319564081377,0.8396968548856478,0.9024822839873099,0.9798238919601128,1.0184399053104525,0.9731326584431912,0.8961618832698621
1.4330386260292758,1.8043029372547124,1.4078876535657883,1.1090738895156367,0.9412126574689512,0.8410115451196498,0.831005284027688,0.9339105301960248,1.0218877717058166,1.0097219509719462,0.9972089550027675,0.9787598149231895,0.9252405409637487,0.8410198437036819,0.8289870138477902,0.8954180539287998,0.9789524706294594,1.0221368904027788,0.9736671416713634,0.888914517575801
1.4354352553404617,1.792872441647174,1.405887233297224,1.115536420122837,0.9451037526860521,0.8384111393181735,0.8244343579901809,0.9265299998155694,1.0148577929750495,1.0054809386580672,0.996759773431651,0.9807070505750124,0.927124863667461,0.8361396281064875,0.8203878916600618,0.8893522945800617,0.9782508831668216,1.0259289924248405,0.9747144529455106,0.8824875187929588
1.4369895824830983,1.780832728175639,1.404987371322251,1.1235441416046785,0.950032353683245,0.8366162697535546,0.8184546016413285,0.9190478777980258,1.0067822464577927,0.9999935909435108,0.9952542239998867,0.981657271054571,0.9282301521139729,0.8329040270932557,0.8143175798291824,0.8845381124042975,0.9778345013460931,1.0297979634598813,0.9762440126292882,0.8769377123485345
1.4387024407685511,1.7681837448355637,1.4049376778089315,1.132698642245506,0.9557550354416442,0.8356048931096345,0.8131850360694548,0.9116563632530865,0.9979012348852967,0.9934805288324056,0.9928722214238119,0.9817980855037487,0.9288209653441756,0.8317330298239316,0.8110612396684533,0.8811664260331055,0.9777921934107776,1.0337024676284488,0.9781914586507477,0.872277443733628
