0,1,2,3,4,5,6,7
-0.20851187681273586,-0.2087009396971098,-0.20920345974639076,-0.20898432875287654,-0.2092354163496566,-0.20965356177021022,-0.2093684648591534,-0.20948423775382707
-83.01881483401166,-83.03602502820559,-83.0434845979571,-83.02854083749799,-83.02730595331298,-83.05940231533805,-83.03824606932085,-83.08165765638137
-791.8447113534821,-792.0064926409459,-792.0695717566556,-791.9340504615991,-791.9234964510047,-792.2312262280016,-792.0215296649444,-792.4478132750957
-3405.379033851893,-3406.0674109022484,-3406.331144179777,-3405.7649524774197,-3405.730181389247,-3407.0639872075826,-3406.1348269638725,-3407.999447090167
-8689.456972984131,-8691.198369586826,-8691.877120558062,-8690.459627619044,-8690.391312885764,-8693.806368136484,-8691.394366116327,-8696.187128478568
-14572.092377218383,-14575.006059305544,-14576.18624558476,-14573.839059842576,-14573.742236537371,-14579.458492896556,-14575.393157407952,-14583.416485560952
-16854.748737093803,-16858.151925235255,-16859.601594602645,-16856.9177402986,-16856.798230576343,-16863.34504433278,-16858.694674521183,-16867.850678219234
-14125.959154700897,-14128.890854901387,-14130.196406947123,-14128.003363762862,-14127.86100580831,-14133.212097452435,-14129.472251894878,-14136.887420266867
-10161.736902377024,-10163.91832753412,-10164.868185124651,-10163.406836645372,-10163.262920211639,-10166.946888169903,-10164.47408962258,-10169.487637682592
-9116.131278223153,-9118.060925538399,-9118.787806049859,-9117.608837131975,-9117.524170111215,-9120.782081298183,-9118.638886640409,-9122.998045190765
-10301.468958012141,-10303.565983293036,-10304.286192105212,-10302.969417251747,-10303.002238714429,-10306.807846237845,-10304.216681032329,-10309.275929342799
-10522.213089505445,-10524.350356265564,-10525.117135239301,-10523.700218003736,-10523.844589414319,-10527.853351745085,-10525.017430175762,-10530.289566829651
-9482.678816884421,-9484.661425434757,-9485.441349018362,-9484.048209065402,-9484.237337445216,-9487.94981209883,-9485.236753408617,-9490.038732133518
-9224.549634998812,-9226.48135095952,-9227.302742591019,-9225.818379275526,-9225.990689176728,-9229.716626104726,-9226.93859306464,-9231.711867780454
-9677.92502236783,-9679.829131600813,-9680.70973627263,-9679.087312054364,-9679.226923266055,-9683.232440491585,-9680.23208444177,-9685.346742076226
-8907.506523127759,-8909.09296678961,-8909.932482332862,-8908.443270253954,-8908.55346905052,-8912.279751456295,-8909.47602135439,-8914.213423047964
-7202.40202715936,-7203.559606867096,-7204.262950452565,-7203.119471177171,-7203.180943592023,-7206.136288402924,-7203.884656671769,-7207.730359140769
-6868.037073100766,-6869.142582038626,-6869.788572906585,-6868.796535988396,-6868.766948993129,-6871.402753773761,-6869.395681770767,-6873.138141456595
-7920.2920047913,-7921.676082467166,-7922.421386665732,-7921.305021729632,-7921.159424349768,-7924.036255336029,-7921.925864867204,-7926.2961141384185
-7865.47134785097,-7866.936510976522,-7867.791555298364,-7866.621955417102,-7866.38929609581,-7869.175448135613,-7867.263917847541,-7871.537578845361
-6199.199230274293,-6200.434519920612,-6201.267292300355,-6200.265554158508,-6200.016503007211,-6202.202462461231,-6200.863295254346,-6204.0713728545
-5320.895381203232,-5322.034109359674,-5322.764591781714,-5321.900666043776,-5321.698532768124,-5323.671304735278,-5322.544158304183,-5325.150427400085
-6118.435389235022,-6119.770819788975,-6120.4266380393765,-6119.542559762533,-6119.417721513344,-6121.813690337552,-6120.319051192993,-6123.3242776136685
-6386.689496205048,-6388.104598077328,-6388.70895323025,-6387.859190612197,-6387.822555167384,-6390.320252612061,-6388.6239307567175,-6391.773090588784
-4977.043259663931,-4978.197518023774,-4978.74484888861,-4978.063832857092,-4978.113544990142,-4979.96140363293,-4978.6397803369555,-4981.015765369577
-3920.061187111067,-3920.96057696175,-3921.4936591839096,-3920.860708357924,-3920.9681672336997,-3922.3391961168613,-3921.353794243997,-3923.191998757473
-4590.5169073183315,-4591.422503676954,-4591.98755650235,-4591.199092389269,-4591.307713722957,-4592.989454059769,-4591.824552921091,-4594.149162005184
-5119.822155656882,-5120.7293430293785,-5121.239187171103,-5120.4363130163665,-5120.487364074461,-5122.461832642905,-5121.110322322975,-5123.87616839345
-3899.304348620521,-3900.0039597677114,-3900.291003325061,-3899.823991507551,-3899.7885317123564,-3901.2951858554416,-3900.2546802746856,-3902.447375044651
-2605.6719169989337,-2606.2397801787847,-2606.290774553604,-2606.1782822020805,-2606.0728054495876,-2607.0017951038535,-2606.3491039606834,-2607.8228172383338
-3074.4157626662172,-3075.139205202355,-3075.139418476835,-3075.0482005353374,-3074.929498943684,-3075.9772252526163,-3075.280966940133,-3076.89838511749
-3865.8109421348217,-3866.659696227768,-3866.748570509403,-3866.515090104797,-3866.4529025168085,-3867.817771790573,-3867.004763016745,-3868.884571924495
-2951.8592344316858,-2952.5191692376466,-2952.654379108266,-2952.418396805421,-2952.4573171195498,-2953.5221940687966,-2953.016376601554,-2954.25685683491
-1504.0544717927228,-1504.505195085364,-1504.6351547033028,-1504.4118982294767,-1504.555414179878,-1505.0874400082257,-1504.9537191083095,-1505.3849992131818
-1699.7418082295087,-1700.3155805804918,-1700.5039575381998,-1700.079965070649,-1700.2920553902493,-1700.868550356258,-1700.600404992842,-1701.2509982635784
-2650.812646224008,-2651.5932101008357,-2651.8594482594403,-2651.2629648904667,-2651.4592566010074,-2652.3394175480316,-2651.745455461742,-2653.0712300496198
-2068.792023664225,-2069.4284032441456,-2069.634909554038,-2069.27223260697,-2069.3380542645086,-2069.939688073896,-2069.5223715747516,-2070.6253648045763
-548.7656721695387,-549.0421947567671,-549.087457678863,-549.1748664437961,-549.0460854068053,-549.0467621190777,-549.1566491289472,-549.4210644263974
-456.97431105223495,-457.11055831589124,-457.0980027013436,-457.3321503456946,-457.06121489590873,-457.0709828587495,-457.3478715208473,-457.4739408424731
-1503.7696639683898,-1503.934614861478,-1503.9939238738298,-1504.0447982824107,-1503.756369583838,-1504.2751724893456,-1504.3493623110148,-1504.930541085778
-1284.941073085796,-1284.9139479688913,-1284.9804444502208,-1284.9642431870147,-1284.7340742879728,-1285.3099284710224,-1285.4163306384526,-1285.7974207923462
220.72890193948126,221.11823331609946,221.16409718839532,220.9901248593054,221.20625374340966,221.0747139389647,220.68356438245212,221.11190692364517
611.8078153572992,612.2976890394275,612.3733753446727,612.0661006907012,612.3771327902784,612.326162745151,611.9537542982227,612.5128392649921
-442.79746990657304,-442.4954342744803,-442.58277180620144,-442.83648566041984,-442.38565253360673,-442.77476283503586,-442.8763150203355,-442.9344121451892
-583.5464920366936,-583.3038512938977,-583.5603631325457,-583.8258820959512,-583.3191497432351,-583.5518465495114,-583.7912536488462,-583.8696104291456
826.2093481159842,826.6064530505362,826.3631397649639,825.937245373479,826.3596808709585,826.8898399729892,826.1148375257595,826.8676470277188
1509.160454979025,1509.5545513783072,1509.416113868776,1508.9747573136697,1509.235631880068,1510.0882135486227,1509.1874457712397,1510.2644541193952
534.4978462894711,534.6570620976557,534.5360665480603,534.3476217941213,534.4739217291532,534.837402473248,534.4115199747374,534.830818207607
60.877466051491524,60.98210153629668,60.81001119180564,60.81984565403218,60.91232657191665,60.9610979719713,60.76697705992649,60.86355716450737
1300.9030157954667,1301.2706859170207,1301.10078492062,1301.013733944379,1301.2011533057962,1301.6878125414037,1301.0232936506432,1301.8493983092399
2254.484100930806,2255.010245177432,2254.889453798426,2254.628798662784,2254.9992636732,2255.8483252941433,2254.710956021959,2256.140637457175
1450.2881833822858,1450.6470565451496,1450.5434298882296,1450.2751865005644,1450.7967838703883,1451.2781231471854,1450.2926447687269,1451.2965795588061
697.4948768782118,697.7546732771943,697.6590277598564,697.4076494929731,697.9240568437996,698.0562799490083,697.3911470401464,697.9172171005965
1701.7096060172025,1702.2347684608426,1702.1984418716654,1701.8034497193992,1702.1454260501546,1702.7177693458184,1701.9588969142765,1702.9396164329746
2875.5584020996407,2876.3629970532124,2876.3844779863466,2875.836209684936,2875.9617488413373,2877.125659579522,2876.2109987774493,2877.781804651041
2309.526371693756,2310.2430027073615,2310.2458834782865,2309.698084395813,2309.730562004856,2310.747863739555,2310.1242370722716,2311.4442452277067
1344.6461003158647,1345.1586411009332,1345.1427832794102,1344.5479969326104,1344.6789782019582,1345.2644611639334,1344.976015136413,1345.9426120533553
2063.1917914303817,2063.793342773325,2063.8794595104164,2062.986317196936,2063.327875535507,2064.109966578355,2063.5758558168154,2065.1073511261593
3392.499342118707,3393.334123722744,3393.573505636024,3392.3951821156165,3392.895615458678,3394.219340933022,3393.164271928489,3395.4272302246172
3111.7695525852596,3112.6147545214935,3112.8776035082237,3111.7971925160714,3112.2882314980843,3113.6427549737296,3112.482301397786,3114.396558338028
2007.189577471617,2007.9464385408896,2008.0999655431146,2007.34713482793,2007.6863184138365,2008.76238488241,2007.7806831930206,2008.8417197320841
2401.0518729306987,2401.9704021696543,2402.0389039005368,2401.416935338167,2401.591760434289,2402.869081713583,2401.777665948379,2402.9056406940963
3806.6227340417254,3807.8066476387276,3807.846348607357,3807.1696225871215,3807.271652171392,3808.9797729462953,3807.661545354097,3809.539635434062
3838.184064727132,3839.3196343359677,3839.285683392065,3838.706978185128,3838.821585660844,3840.2948785587087,3839.234314384697,3841.1940973275696
2673.831165267031,2674.6982746338117,2674.5792418147494,2674.2176506038504,2674.3439741070474,2675.1398597044376,2674.6093507456544,2676.0227001116864
2722.059931244319,2722.9053207040447,2722.8533398190757,2722.4531818689966,2722.517300654825,2723.3242087211215,2722.799203647315,2724.2790572610456
4116.1486424762315,4117.218898070587,4117.370742702069,4116.6712324309365,4116.596608097117,4118.199143890554,4117.179252215896,4119.348939935538
4465.205881805814,4466.277112066561,4466.542060448679,4465.712391328499,4465.48162600869,4467.544898398191,4466.39649191044,4468.597125110916
3327.110872688671,3327.8662361886936,3328.0750771590247,3327.418789333781,3327.1001049088345,3328.876401058842,3328.1871662264093,3329.6151985353767
3035.5251848082303,3036.0950618375755,3036.2852909841913,3035.733562902302,3035.4507248317045,3037.0524678173806,3036.6291558092785,3037.827310701382
4334.13002471558,4334.834410434257,4335.18479841945,4334.476266218257,4334.313366305184,4336.280015065477,4335.539706220292,4337.4526706074
4985.303982097497,4986.1023449266195,4986.629681283136,4985.819522159113,4985.73680874685,4987.868770104669,4986.837290295972,4989.15505815989
3956.0868287030557,3956.7434142925486,3957.2737961830303,3956.639580876422,3956.5020814658874,3958.2398165336463,3957.3425970936282,3959.1883017334417
3350.784977612439,3351.406567831877,3351.822519492542,3351.371857691325,3351.077580327214,3352.6689893771545,3351.8187144268,3353.467585450986
4474.27176979274,4475.19981303409,4475.506721438377,4474.994048005368,4474.571385811641,4476.706198988406,4475.479549089213,4477.866680782787
5389.444725467553,5390.706809177732,5390.875411662888,5390.241649685075,5389.817030973239,5392.321977625064,5390.887801709998,5393.8032062224565
4538.477092093055,4539.8062082487395,4539.783623552462,4539.177168130965,4538.8571530755435,4540.905731105771,4539.88484966265,4542.233077193472
3655.4261348996806,3656.7619974822082,3656.6600206217063,3656.063469725119,3655.8539798190614,3657.3715892284386,3656.8006975168832,3658.4875984199025
4522.648871952859,4524.145149805273,4524.193909490449,4523.4404138596765,4523.262951715782,4524.984564623674,4524.264276474793,4526.2818365118555
5637.6902053408385,5639.241034845213,5639.500669130628,5638.668013916265,5638.4338905026,5640.552513256256,5639.466238883515,5642.100430763537
5024.324063305368,5025.589614173488,5025.889472677421,5025.269097084502,5024.94918200854,5026.843553538771,5025.811589180415,5028.293141779176
3928.947913711625,3929.9160177644662,3930.1306913828776,3929.7333711534716,3929.391070076519,3930.8549400199345,3930.065673540197,3932.1761707303676
4488.281877193768,4489.30808306046,4489.519904237705,4488.997621649871,4488.760959401044,4490.384114165733,4489.47614237958,4491.988807762105
5732.42976333104,5733.614802293644,5733.923266700672,5733.105952268693,5733.072280954357,5735.07524984327,5733.90037484462,5737.041651947255
5400.884283815609,5401.923649134373,5402.25681325158,5401.409379921878,5401.547479517577,5403.307181288402,5402.243360911091,5405.163015517675
4173.219096458444,4174.028630864955,4174.268538916201,4173.654402460185,4173.800013261708,4175.013265979065,4174.199634346506,4176.540633915657
4398.629574220521,4399.6032292931295,4399.764441924947,4399.293650378355,4399.259131428967,4400.57851603656,4399.568072532399,4402.192777623118
5701.431482857493,5702.83112520541,5702.972066995904,5702.486741098188,5702.197865256895,5704.099857706226,5702.685828175804,5706.098561031691
5684.839689596812,5686.379058282049,5686.4654692577315,5686.033572902197,5685.582632208618,5687.529215870198,5686.220591793264,5689.561952020471
4416.292459705396,4417.615418353558,4417.640319085758,4417.272917423198,4416.860881742619,4418.318585615121,4417.4817880672435,4420.012858931902
4302.27248342483,4303.451661146169,4303.575025788889,4302.960162027049,4302.771887906677,4304.219678962064,4303.381875264929,4305.78830851019
5586.800287416958,5588.046459392751,5588.428793669073,5587.321909192093,5587.399407224996,5589.466625517514,5588.0688414098495,5591.209304330833
