Fz,C3,Cz,C4,Pz,Po7,Oz,Po8,Inst
23.6149349796055,5.654902086208571,9.339031958161474,3.3313775663753296,9.635851422607656,2.625856374434451,-7.020408717382362,-6.352007486442001,g
23.6149349796055,5.654902086208571,9.339031958161474,3.3313775663753296,9.635851422607656,2.625856374434451,-7.020408717382361,-6.352007486442001,g
23.6149349796055,5.654902086208571,9.339031958161474,3.3313775663753296,9.635851422607656,2.625856374434451,-7.020408717382361,-6.352007486442001,g
23.6149349796055,5.654902086208571,9.339031958161474,3.3313775663753296,9.635851422607656,2.625856374434451,-7.020408717382361,-6.352007486442001,g
23.6149349796055,5.654902086208571,9.339031958161474,3.3313775663753296,9.635851422607656,2.6258563744344507,-7.020408717382362,-6.352007486442001,g
23.614934979605497,5.654902086208571,9.339031958161474,3.331377566375329,9.635851422607654,2.6258563744344507,-7.020408717382361,-6.352007486442002,g
24.177120858801295,6.016174620606487,9.877918136025835,3.346120012453228,10.235474543960542,1.9024776389523808,-10.5529867884356,-7.938904137963279,g
25.023273571098986,6.672405844036705,10.579426734674602,3.558547763895267,10.89657255136622,1.4466035831831168,-10.370720334286656,-9.594035669590976,g
25.960238283208344,7.397839214253383,11.272414712872685,3.768311285445231,11.495671991896714,1.0830741942128739,-8.243523672539249,-11.317724768990125,g
26.838353705245755,8.115736577619462,11.970896450894097,3.9372828673114997,12.093176403914006,0.6500059570024341,-6.747842479389369,-12.999549806035688,g
27.68522549461225,8.993527178515865,12.882115283396383,4.253937682132369,12.9197807063071,0.1757996056186971,-7.559698624525403,-14.387524505954252,g
28.664282696145854,10.309353431151688,14.245916385863188,4.982832199623255,14.218342586449001,-0.13018847163379083,-10.58079199801232,-15.177505421808258,g
26.525592458978586,12.183044057522755,16.11583593160461,6.205994787065448,16.044609801180655,-0.0475811665791477,-14.409687250261618,-15.178155434413615,g
24.365082617088696,14.392438567989753,18.24821225938093,7.673932561999228,18.167240698835894,0.49008748578106215,-17.555154196054815,-14.435225237921282,g
22.13085186313446,16.43581189048138,20.189446043753147,8.906167177910826,20.142951254185764,1.3648809366287795,-19.3661290069468,-13.218823589293189,g
19.7548004449799,17.80686124577932,21.51007791286306,9.481609323477524,21.531923818653226,2.3746096934384706,-20.13487215130943,-11.873243361228393,g
20.069989138310934,18.2794942634609,22.026815272632167,9.302409872138163,22.120967985057828,3.3694953885915973,-20.545853012057698,-10.629581720262797,g
