77287.6875,77375.125,77608.2109375,77508.5234375,77627.8828125,77817.6953125,77687.15625,77730.0703125,0.382080078125,-0.815673828125,0.478271484375,-0.5798339247703552,0.5187987685203552,0.3356933295726776,86.66667175292969,1251.0,1.0,nan,1
77308.25,77395.8671875,77628.953125,77529.171875,77648.3515625,77838.2578125,77707.5390625,77750.8125,0.38037109375,-0.814208984375,0.481201171875,-0.5798339247703552,0.4577636420726776,0.3662109076976776,86.66667175292969,1252.0,1.0,nan,0
77342.9375,77430.734375,77664.0,77564.046875,77683.3984375,77873.390625,77742.5859375,77786.1328125,0.380126953125,-0.815185546875,0.482666015625,-0.5798339247703552,0.5187987685203552,0.3051757514476776,86.66667175292969,1253.0,1.0,nan,0
77420.90625,77508.34375,77741.875,77641.9140625,77761.0078125,77951.3515625,77820.375,77863.734375,0.381103515625,-0.814208984375,0.480224609375,-0.7019042372703552,0.4272460639476776,0.3356933295726776,86.66667175292969,1254.0,1.0,nan,0
77489.5703125,77577.0078125,77810.625,77710.9375,77829.5859375,78019.9296875,77889.125,77932.4921875,0.380126953125,-0.814453125,0.4833984375,-0.7019042372703552,0.4577636420726776,0.3356933295726776,86.66667175292969,1255.0,1.0,nan,0
77513.9765625,77601.4140625,77834.859375,77735.171875,77853.8984375,78044.15625,77913.265625,77956.5390625,0.378662109375,-0.812744140625,0.4814453125,-0.7629393935203552,0.4577636420726776,0.3662109076976776,86.66667175292969,1256.0,1.0,nan,0
77542.5859375,77629.7578125,77863.375,77763.5078125,77882.6875,78072.6796875,77941.875,77985.1484375,0.37841796875,-0.8134765625,0.482421875,-0.6713866591453552,0.4577636420726776,0.3356933295726776,86.66667175292969,1257.0,1.0,nan,0
77615.3671875,77702.890625,77936.3359375,77836.2890625,77955.5546875,78145.546875,78014.65625,78058.1953125,0.38037109375,-0.816162109375,0.482177734375,-0.7324218153953552,0.4577636420726776,0.2441406100988388,86.66667175292969,1258.0,1.0,nan,0
77690.109375,77778.171875,78011.4375,77911.2109375,78030.3046875,78220.828125,78089.9375,78133.390625,0.380126953125,-0.816162109375,0.48095703125,-0.7629393935203552,0.5187987685203552,0.2746581733226776,86.66667175292969,1259.0,1.0,nan,0
77720.59375,77808.5703125,78041.65625,77941.6953125,78060.96875,78251.5859375,78120.6953125,78163.9609375,0.380615234375,-0.817138671875,0.479248046875,-0.7019042372703552,0.5187987685203552,0.3051757514476776,86.66667175292969,1260.0,1.0,nan,0
77741.515625,77829.3125,78062.484375,77962.7109375,78081.7109375,78272.59375,78141.703125,78184.8828125,0.38134765625,-0.817626953125,0.4794921875,-0.6408690810203552,0.4577636420726776,0.3356933295726776,86.66667175292969,1261.0,1.0,nan,0
77805.796875,77893.2421875,78126.5,78026.90625,78145.546875,78336.1640625,78205.453125,78248.8984375,0.381103515625,-0.814208984375,0.481201171875,-0.7324218153953552,0.4577636420726776,0.3662109076976776,86.66667175292969,1262.0,1.0,nan,0
77886.0,77973.703125,78207.328125,78107.1015625,78226.015625,78416.5390625,78285.9140625,78329.1875,0.37939453125,-0.814208984375,0.48193359375,-0.6408690810203552,0.4272460639476776,0.3662109076976776,86.66667175292969,1263.0,1.0,nan,0
77924.53125,78012.1484375,78245.7734375,78145.3671875,78264.8125,78455.0703125,78324.1796875,78367.546875,0.38037109375,-0.817626953125,0.4814453125,-0.7019042372703552,0.4577636420726776,0.3356933295726776,86.66667175292969,1264.0,1.0,nan,0
77941.6953125,78029.5859375,78262.671875,78162.890625,78281.890625,78472.1484375,78340.9921875,78384.796875,0.38134765625,-0.815185546875,0.4814453125,-0.6713866591453552,0.4272460639476776,0.3356933295726776,86.66667175292969,1265.0,1.0,nan,0
77998.5625,78086.09375,78319.7109375,78219.9296875,78338.9375,78529.28125,78398.296875,78441.9296875,0.380615234375,-0.81494140625,0.482177734375,-0.7629393935203552,0.4577636420726776,0.4577636420726776,86.66667175292969,1266.0,1.0,nan,0
78081.53125,78168.34375,78402.4140625,78302.1875,78421.6328125,78611.625,78480.9140625,78524.71875,0.37939453125,-0.814697265625,0.480712890625,-0.6713866591453552,0.4882812201976776,0.3967284858226776,86.66667175292969,1267.0,1.0,nan,0
78126.328125,78213.046875,78446.7578125,78346.8046875,78466.0703125,78656.59375,78525.6171875,78569.15625,0.37939453125,-0.81689453125,0.481201171875,-0.6408690810203552,0.5187987685203552,0.3051757514476776,86.66667175292969,1268.0,1.0,nan,0
78142.0625,78229.234375,78462.8515625,78363.0703125,78482.1640625,78672.9609375,78541.4375,78585.25,0.379638671875,-0.814453125,0.47900390625,-0.7019042372703552,0.3662109076976776,0.3051757514476776,86.66667175292969,1269.0,1.0,nan,0
78189.984375,78277.421875,78511.3125,78411.0859375,78530.3515625,78721.1484375,78589.5390625,78633.4375,0.380859375,-0.814697265625,0.48193359375,-0.6408690810203552,0.4272460639476776,0.3662109076976776,86.66667175292969,1270.0,1.0,nan,0
78272.234375,78359.5,78593.4765625,78492.890625,78612.0703125,78802.6015625,78671.703125,78715.78125,0.3818359375,-0.814453125,0.4814453125,-0.5798339247703552,0.4882812201976776,0.3356933295726776,86.66667175292969,1271.0,1.0,nan,0
78327.8515625,78415.109375,78649.0859375,78548.59375,78667.59375,78858.1171875,78727.2265625,78771.484375,0.381591796875,-0.815185546875,0.482177734375,-0.6103515028953552,0.4272460639476776,0.3662109076976776,86.66667175292969,1272.0,1.0,nan,0
78344.65625,78432.0078125,78665.984375,78565.3984375,78684.578125,78875.5546875,78744.125,78788.3828125,0.380126953125,-0.814697265625,0.48046875,-0.6103515028953552,0.3662109076976776,0.4272460639476776,86.66667175292969,1273.0,1.0,nan,0
78384.4453125,78471.703125,78705.5,78605.1015625,78724.546875,78915.25,78783.9140625,78827.8125,0.38037109375,-0.81689453125,0.481689453125,-0.5798339247703552,0.3967284858226776,0.3356933295726776,86.66667175292969,1274.0,1.0,nan,0
78464.640625,78552.3515625,78785.8828125,78685.3828125,78804.5625,78995.1796875,78864.109375,78908.28125,0.38037109375,-0.817138671875,0.48193359375,-0.6713866591453552,0.4577636420726776,0.3356933295726776,86.66667175292969,1275.0,1.0,nan,0
78529.3671875,78617.171875,78850.875,78750.296875,78869.296875,79060.2734375,78929.0234375,78973.1875,0.380615234375,-0.816650390625,0.4794921875,-0.6408690810203552,0.4577636420726776,0.3967284858226776,86.66667175292969,1276.0,1.0,nan,0
78548.859375,78636.2109375,78870.0078125,78769.4296875,78888.609375,79079.3125,78947.796875,78992.3203125,0.380615234375,-0.817138671875,0.481689453125,-0.5493163466453552,0.4272460639476776,0.3967284858226776,86.66667175292969,1277.0,1.0,nan,0
78580.3359375,78667.953125,78901.75,78801.6171875,78920.6171875,79110.9609375,78979.53125,79023.96875,0.380126953125,-0.8154296875,0.47998046875,-0.5493163466453552,0.4272460639476776,0.3356933295726776,86.66667175292969,1278.0,1.0,nan,0
78656.7734375,78744.3984375,78978.4609375,78878.0546875,78997.328125,79187.671875,79056.15625,79100.7734375,0.3818359375,-0.815185546875,0.48291015625,-0.5798339247703552,0.4272460639476776,0.3662109076976776,86.66667175292969,1279.0,1.0,nan,0
78727.671875,78815.0234375,79049.453125,78948.6875,79068.2265625,79258.75,79126.96875,79171.671875,0.38134765625,-0.815185546875,0.4814453125,-0.6103515028953552,0.4577636420726776,0.3356933295726776,86.66667175292969,1280.0,1.0,nan,0
78753.0703125,78840.4140625,79074.3046875,78973.8125,79093.2578125,79284.0546875,79152.359375,79196.796875,0.380859375,-0.815185546875,0.481689453125,-0.5187987685203552,0.4882812201976776,0.3051757514476776,86.66667175292969,1281.0,1.0,nan,0
78777.7421875,78865.5390625,79099.1640625,78998.671875,79117.4921875,79308.5546875,79177.125,79221.46875,0.3798828125,-0.814453125,0.480224609375,-0.5798339247703552,0.4577636420726776,0.3051757514476776,86.66667175292969,1282.0,1.0,nan,0
78847.390625,78935.0078125,79168.453125,79068.3125,79187.40625,79378.46875,79246.7734375,79291.296875,0.379150390625,-0.81591796875,0.480224609375,-0.6713866591453552,0.4882812201976776,0.3662109076976776,86.66667175292969,1283.0,1.0,nan,0
78922.4921875,79010.3828125,79244.09375,79143.8671875,79263.046875,79454.109375,79322.4140625,79366.578125,0.381103515625,-0.814208984375,0.478515625,-0.6713866591453552,0.4882812201976776,0.2441406100988388,86.66667175292969,1284.0,1.0,nan,0
78954.765625,79042.4765625,79276.1875,79175.9609375,79295.140625,79486.0234375,79354.421875,79398.765625,0.3828125,-0.814208984375,0.4794921875,-0.6408690810203552,0.5187987685203552,0.3051757514476776,86.66667175292969,1285.0,1.0,nan,0
78974.8828125,79062.5078125,79296.0390625,79195.71875,79314.8125,79506.0546875,79374.4453125,79419.1484375,0.380615234375,-0.81640625,0.48193359375,-0.7629393935203552,0.4577636420726776,0.3967284858226776,86.66667175292969,1286.0,1.0,nan,0
79036.84375,79124.5546875,79358.171875,79257.5,79376.6796875,79568.1015625,79436.40625,79481.1953125,0.38037109375,-0.81494140625,0.4765625,-0.7019042372703552,0.3967284858226776,0.3356933295726776,86.66667175292969,1287.0,1.0,nan,0
79117.8515625,79205.734375,79438.90625,79338.7734375,79457.6875,79649.4609375,79517.5,79562.109375,0.38232421875,-0.8154296875,0.47802734375,-0.7934569716453552,0.4577636420726776,0.3356933295726776,86.66667175292969,1288.0,1.0,nan,0
79157.453125,79245.25,79478.78125,79378.5546875,79497.5625,79689.15625,79557.28125,79601.8046875,0.3818359375,-0.81640625,0.478515625,-0.6713866591453552,0.5493163466453552,0.3662109076976776,86.66667175292969,1289.0,1.0,nan,0
79175.6953125,79263.3984375,79497.0234375,79396.6171875,79515.53125,79706.859375,79575.4296875,79620.046875,0.380615234375,-0.814453125,0.47900390625,-0.6713866591453552,0.5798339247703552,0.3356933295726776,86.66667175292969,1290.0,1.0,nan,0
79229.15625,79316.8671875,79550.578125,79450.3515625,79568.9921875,79760.234375,79629.078125,79673.2421875,0.38037109375,-0.81494140625,0.480224609375,-0.7019042372703552,0.4882812201976776,0.3662109076976776,86.66667175292969,1291.0,1.0,nan,0
79310.5234375,79397.9609375,79631.7578125,79531.625,79650.0859375,79841.7734375,79710.2578125,79754.515625,0.3779296875,-0.815673828125,0.481689453125,-0.6408690810203552,0.4882812201976776,0.3662109076976776,86.66667175292969,1292.0,1.0,nan,0
