0,1,2,3,4,5,6,7
-0.41957735882465386,-0.41982204196347084,-0.4202792874214083,-0.4200402204994589,-0.4203003400241414,-0.4207808714345447,-0.42044504793170745,-0.42063823265971223
3.822601899317533,3.821546686117017,3.8217648823765558,3.819842535799353,3.819447327931357,3.8197773265819706,3.819302620023109,3.8238375273251677
49.5150639181586,49.511627311976554,49.511826191954015,49.49594348739129,49.497065132229636,49.50585549932839,49.49381339241404,49.54103609072445
248.39444974401795,248.3987634970324,248.3823348616827,248.3273041517523,248.34053740533795,248.38449674838216,248.31395020159925,248.52921345224672
709.8167692268348,709.8744768157189,709.7964233080465,709.679184031404,709.725927579967,709.8458133132626,709.6224258774469,710.2088396847398
1303.976663824966,1304.1582833238233,1303.9780787721331,1303.7991899278632,1303.8935715939135,1304.0959472071058,1303.6480148239234,1304.7132149747904
1628.277526376028,1628.6107442361847,1628.3520927324219,1628.1324359366847,1628.2617728583018,1628.4746595424192,1627.8705387529544,1629.2327959792503
1446.8772851061788,1447.3052841099225,1447.0478590740804,1446.8059536836631,1446.9374038944968,1447.065628981752,1446.5103300878402,1447.7890469091724
1053.1396378678585,1053.5767637302429,1053.3690230591458,1053.1091037217875,1053.2096409708463,1053.2587416641607,1052.9155144756553,1053.8722350950259
908.0029172540301,908.4064373437061,908.2217588292588,907.9407638990454,907.9938222254091,908.0764219316259,907.9217417424613,908.6218099874554
1033.8598451245143,1034.2152094510075,1034.0167143169142,1033.7177296697241,1033.7440278572,1033.9215584064548,1033.8097248373815,1034.4226466680723
1102.4504253120854,1102.7267886271723,1102.542875200254,1102.2384723241314,1102.295163645422,1102.4918696442971,1102.3026802847712,1102.8865574278398
1013.6061324615571,1013.7859423440614,1013.685792026721,1013.3939733741634,1013.5116076367158,1013.6472843314123,1013.3314480947786,1013.887670072048
975.2384242640799,975.3669268985986,975.3706360399228,975.1321604858056,975.2408727908119,975.3636733218789,974.9277642767681,975.5257465137486
1042.1039229341836,1042.243596586841,1042.2848592229914,1042.1847424545674,1042.136974411819,1042.343814834024,1041.8644032464515,1042.5811416878958
1014.0565863011398,1014.2005157983458,1014.18069601865,1014.296019634688,1013.9944519162227,1014.2900565708101,1013.8896966320392,1014.697290274778
853.4870973315146,853.5781141348648,853.4441835577475,853.7219819564302,853.2423682002232,853.5560216762296,853.2943509040749,854.111181769425
792.3837604421628,792.4246129473124,792.1972613244318,792.4142854060058,792.0039328962032,792.2757967823327,792.0938527084165,792.8931552930992
904.7020395088107,904.7901129956554,904.5364443050128,904.4543169826143,904.3686064411822,904.5329976662074,904.3579359290441,905.1352596529487
951.7523809481497,951.9808209818138,951.7734899216543,951.3576664821815,951.6407129452741,951.6028421484141,951.4610116469548,952.1492793532502
810.8420724583564,811.2008327226138,811.078450120853,810.5320527759022,810.9583728674781,810.7078838321302,810.6648242915219,811.1920474320823
699.1322991715301,699.5161887389654,699.4454399110771,699.027062772569,699.2995969531185,698.9988782489522,699.0345636707464,699.4439517288693
773.2387387681765,773.5166572085245,773.4185466679205,773.2570178043891,773.2569776614939,773.1044879708218,773.1312071738389,773.548801644878
844.4202356331766,844.5022498895567,844.3634045806302,844.427657044479,844.2441952288548,844.2814432678183,844.2552887922013,844.7510310862531
734.8255037545036,734.7205563700295,734.6421691140285,734.8211006568799,734.5880207395994,734.7277203248595,734.6626720680463,735.2197098693446
608.0482970083463,607.867901932218,607.9536976641875,608.1306785667136,607.9119845546452,608.1072101122656,607.9992191891215,608.5887529021534
659.7155110405508,659.5723305506108,659.8090268505905,659.899806237934,659.7067083179486,659.9824357907482,659.8079150178678,660.401672982249
750.0721958686104,749.9680470039577,750.2579961819713,750.2365020912061,750.068556654199,750.406075278526,750.1945412071125,750.7339046497727
666.0111917802838,665.8647748823826,666.1327991662517,666.0294668426004,665.8905690280187,666.1940998539865,666.0117233093733,666.4764187520825
521.0378652961633,520.8154967563339,521.0402617268999,520.9078625470192,520.8236214840495,521.0251671022579,520.8751730558629,521.3683864807638
543.8111869388249,543.5827015063505,543.7628121947305,543.6527256980094,543.6661632016608,543.7851106650633,543.613664027717,544.256783312502
650.3726107008961,650.2321531673545,650.3877317470283,650.3331454646216,650.4553178152648,650.5331549070688,650.3500179097746,651.0831153340014
600.6922097324509,600.6657342679421,600.8605933861088,600.8435338123138,601.0071604584723,601.059780295059,600.9641383722224,601.5716787843276
447.5015304669919,447.55461680009375,447.84703078044436,447.7999205010317,447.8770478843528,447.938921691559,447.99629865169254,448.3578620752139
437.9353238494409,438.0339534893312,438.39234357593205,438.2680486212473,438.1562870493267,438.28693707819093,438.4524338816477,438.650664970389
