0,1,2,3,4,5,6,7
173350.65625,173462.78125,173682.0,173571.859375,173696.125,173916.515625,173763.28125,173845.265625
171477.140625,171589.34375,171808.65625,171698.328125,171822.421875,172042.546875,171890.109375,171971.5625
171975.40625,172087.25,172306.75,172196.15625,172320.421875,172540.640625,172387.75,172469.640625
173940.921875,174053.21875,174272.453125,174161.765625,174285.859375,174506.875,174353.09375,174435.53125
173730.015625,173842.671875,174061.625,173951.03125,174075.296875,174295.78125,174142.359375,174224.796875
171764.671875,171876.78125,172096.1875,171986.125,172110.046875,172330.4375,172177.109375,172259.0
171750.015625,171862.390625,172081.4375,171971.375,172095.390625,172315.5,172162.265625,172244.34375
173741.546875,173854.203125,174072.984375,173962.46875,174086.75,174307.3125,174153.796875,174236.234375
174046.421875,174158.71875,174377.765625,174267.265625,174391.359375,174612.28125,174459.046875,174541.109375
172124.265625,172236.203125,172455.515625,172345.1875,172469.640625,172689.9375,172536.96875,172618.5
171600.515625,171712.1875,171931.5,171821.625,171945.71875,172165.921875,172013.125,172094.5
173484.0625,173596.4375,173815.484375,173705.15625,173829.4375,174050.1875,173896.671875,173979.015625
174284.703125,174397.34375,174616.125,174505.703125,174630.25,174851.171875,174697.484375,174780.015625
172533.125,172645.15625,172864.203125,172754.140625,172878.5,173098.890625,172945.828125,173027.453125
171535.25,171647.09375,171866.6875,171756.265625,171880.546875,172100.484375,171948.21875,172029.5
173186.0625,173298.53125,173517.859375,173406.984375,173531.171875,173752.09375,173599.125,173680.84375
174431.59375,174544.421875,174763.203125,174652.609375,174776.875,174998.34375,174844.5625,174926.8125
172975.0625,173087.53125,173306.40625,173195.890625,173320.265625,173541.546875,173387.859375,173469.84375
171570.484375,171682.328125,171901.640625,171791.140625,171915.40625,172136.0625,171982.828125,172064.546875
172876.265625,172988.46875,173207.78125,173097.109375,173221.46875,173441.859375,173288.703125,173370.421875
174480.671875,174593.15625,174812.109375,174701.515625,174825.875,175046.796875,174893.015625,174975.546875
173414.140625,173526.25,173745.65625,173634.796875,173759.25,173980.0,173826.65625,173908.921875
171699.5,171811.515625,172031.28125,171920.5,172044.875,172264.984375,172112.546875,172193.90625
172571.125,172683.59375,172902.640625,172791.59375,172916.40625,173136.4375,172983.640625,173065.453125
174427.125,174539.78125,174758.640625,174647.328125,174772.140625,174992.890625,174839.203125,174921.90625
173828.265625,173940.75,174160.15625,174048.75,174173.46875,174394.390625,174240.4375,174323.40625
171923.453125,172035.484375,172255.15625,172144.46875,172268.921875,172489.21875,172336.25,172418.421875
172302.546875,172414.75,172633.96875,172523.375,172647.65625,172868.046875,172715.328125,172797.140625
174286.21875,174398.25,174617.46875,174506.875,174631.0625,174852.078125,174698.65625,174781.0
174196.546875,174308.75,174527.890625,174417.28125,174541.46875,174762.390625,174608.53125,174691.5
172230.75,172342.515625,172561.90625,172451.40625,172575.59375,172795.890625,172642.828125,172724.984375
172093.78125,172205.625,172425.03125,172314.53125,172438.796875,172659.09375,172506.03125,172587.9375
174074.140625,174186.171875,174405.84375,174294.796875,174419.25,174639.734375,174486.390625,174568.734375
174500.53125,174612.8125,174832.140625,174721.1875,174845.546875,175066.203125,174912.59375,174995.125
172605.1875,172717.390625,172936.890625,172826.296875,172951.015625,173170.6875,173017.53125,173099.515625
171964.765625,172076.609375,172296.28125,172185.59375,172310.328125,172529.90625,172376.84375,172458.828125
173806.09375,173918.3125,174137.4375,174026.84375,174151.296875,174371.59375,174218.359375,174300.703125
174718.3125,174830.796875,175049.84375,174939.25,175063.609375,175284.4375,175130.84375,175213.359375
173024.6875,173137.15625,173356.203125,173245.609375,173370.0625,173590.453125,173437.390625,173519.375
171922.109375,172034.140625,172253.8125,172143.21875,172267.40625,172487.796875,172334.734375,172416.71875
173501.671875,173613.515625,173833.1875,173722.328125,173846.515625,174067.078125,173913.921875,173996.09375
174837.046875,174949.34375,175168.75,175058.0625,175182.078125,175403.09375,175249.21875,175331.921875
173460.8125,173572.75,173792.0625,173681.828125,173805.921875,174026.484375,173873.15625,173955.328125
171973.171875,172085.109375,172304.15625,172194.09375,172318.375,172538.75,172385.78125,172467.5
173184.28125,173296.484375,173515.53125,173405.109375,173529.03125,173749.859375,173596.4375,173678.78125
174859.5,174971.609375,175191.1875,175079.96875,175204.6875,175425.34375,175271.75,175354.453125
173895.59375,174008.15625,174227.390625,174116.34375,174241.15625,174461.546875,174308.03125,174390.46875
172125.0625,172237.0,172456.234375,172345.453125,172470.1875,172690.296875,172537.234375,172619.21875
172887.078125,172999.296875,173218.421875,173107.5625,173232.015625,173452.5,173299.4375,173381.421875
174787.34375,174900.078125,175119.3125,175008.09375,175132.90625,175353.46875,175199.78125,175282.203125
174306.328125,174418.890625,174638.21875,174527.171875,174651.890625,174872.1875,174718.953125,174801.015625
172370.9375,172482.609375,172702.1875,172591.5,172715.953125,172936.265625,172783.28125,172865.09375
172629.328125,172741.0,172960.3125,172849.984375,172974.25,173194.734375,173041.3125,173123.296875
174627.296875,174739.328125,174958.28125,174847.953125,174972.0625,175192.890625,175039.015625,175121.8125
174661.640625,174773.84375,174992.796875,174882.5625,175006.484375,175227.40625,175073.53125,175156.59375
172697.1875,172808.859375,173028.34375,172917.9375,173042.125,173262.6875,173109.078125,173191.421875
172437.71875,172549.9375,172769.25,172658.828125,172782.75,173003.3125,172849.71875,172931.796875
174395.734375,174508.125,174726.984375,174616.578125,174740.5,174961.5,174807.546875,174890.15625
174940.3125,175052.875,175271.84375,175160.96875,175285.34375,175506.703125,175352.21875,175434.921875
173081.71875,173193.75,173412.625,173302.296875,173426.5625,173647.5,173493.71875,173575.875
