Fz,C3,Cz,C4,Pz,Po7,Oz,Po8,Inst
-7.114522438030048,5.983105589606678,-14.68849662869709,-11.97265143706843,-9.36679628981788,-3.9270747364234766,0.526702441901757,3.8704448300729197,g
-7.114522438030048,5.983105589606678,-14.68849662869709,-11.97265143706843,-9.36679628981788,-3.9270747364234766,0.526702441901757,3.8704448300729197,g
-7.114522438030048,5.983105589606678,-14.68849662869709,-11.97265143706843,-9.36679628981788,-3.9270747364234766,0.526702441901757,3.8704448300729197,g
-7.1145224380300505,5.983105589606678,-14.68849662869709,-11.972651437068427,-9.36679628981788,-3.9270747364234766,0.5267024419017567,3.8704448300729197,g
-7.114522438030049,5.983105589606678,-14.688496628697086,-11.972651437068427,-9.36679628981788,-3.9270747364234766,0.5267024419017569,3.8704448300729197,g
-7.114522438030049,5.983105589606678,-14.688496628697086,-11.972651437068428,-9.36679628981788,-3.927074736423477,0.5267024419017567,3.8704448300729197,g
-7.3025955834776735,6.3598817461169075,-14.430805232943005,-13.306752247470683,-10.524697356064125,-4.509884139282638,0.5191234390658914,4.3674456625198355,g
-8.267946398038504,5.918360712589519,-13.139613836466172,-13.985907382188222,-10.83565054032442,-4.5361155809411375,0.9148731802436666,4.93322436882606,g
-9.159644344928351,5.030540018394036,-13.190529194505407,-14.24468082854143,-10.619795418152759,-4.172854860287105,1.5446171112955127,5.5109239023956125,g
-9.97953081222864,3.7312698034977765,-13.176583855245772,-14.528221792568164,-10.418603250572998,-3.7658880696177115,2.1170243811349883,5.971937691155896,g
-10.729447188020787,2.0543880365112894,-11.602871250005206,-15.183779326721558,-10.624667451218492,-3.6086681704046946,2.416933864961166,6.2238890345147,g
-11.411234860386209,0.03272051468835425,-10.37215851186101,-16.24221778247479,-11.252650552798872,-3.76500981144385,2.4168608029201617,6.268788635304025,g
-12.026735217406326,0.03432269740467549,-9.206609914327696,-15.53305453173596,-12.022676873832216,-4.07286321560785,2.231241247718393,6.1672851256921835,g
-12.577789647162557,0.03567238382237201,-7.804584936705405,-14.65027685135548,-12.64537672473779,-4.307232919858757,1.984769071283931,5.959107966816651,g
-13.066239537736319,0.03677970578685691,-6.033459093688313,-13.467972638194329,-13.040948975468643,-4.360106816112179,1.7225883715645107,5.625656672086335,g
-13.493926277209031,0.03765479514354329,-6.043647947808463,-12.023724081190128,-13.344898480609041,-4.304318564597136,1.4225041621024774,5.1279373224287585,g
-13.862691253662112,0.038307783737844235,-6.056872522332272,-10.461726986500068,-13.76423593142773,-4.314126218098759,1.0674620597410711,4.475120519652612,g
-14.174375855176981,0.03874880341517284,-6.083758501648685,-8.920053188173565,-14.418173725263722,-4.517240525715783,0.6975002252104215,3.7530475069396525,g
-14.430821469835058,0.03898798602094218,-4.180344401975548,-7.436032835212285,-15.250557471220109,-4.89113518731031,0.39423318268676655,3.0813134041065866,g
-14.633869485717758,0.039035463400565365,-2.3319385515023536,-5.937140477720251,-16.062595794206157,-5.2819294375225105,0.21249297632793218,2.5306566015542646,g
-14.785361290906502,0.038901367399455496,-2.4038482191682053,-4.323391146115313,-16.662458644727487,-5.531107314157113,0.12103456410401939,2.0708746470184565,g
-14.887138273482705,0.038595829863025635,-2.4860269877362033,-2.5609418313123364,-17.019591736150897,-5.601990706200519,0.013155702869138742,1.601060175051527,g
-14.941041821527795,0.03812898263668891,-2.576123755397032,-2.616575083470567,-17.272652675125507,-5.59435115157908,-0.21232347626842968,1.043437305134205,g
-14.948913323123183,0.03751095756585838,-2.6717874203413747,-2.655989023384139,-17.58074214396657,-5.639843600248197,-0.5681764166871776,0.42034704055032746,g
-14.912594166350285,0.03675188649594715,-2.770666880759916,-2.678858687293834,-17.97545774560004,-5.7792466962881175,-0.9647847922150113,-0.1512343905307133,g
-14.833925739290526,0.03586190127236831,-2.870411034843339,-2.684859111440434,-18.34669650600211,-5.925848034199774,-1.270408485647149,-0.535503410213905,g
-14.714749430025325,0.03485113374053496,-2.9686687807823295,-2.673665332064721,-18.533966798663837,-5.93315964791982,-1.3942398444869963,-0.6583432395786597,g
-14.556906626636096,0.033729715745860187,-3.06308901676757,-2.6449523854074757,-18.42456346994463,-5.706813279269369,-1.3409429668505708,-0.5446142567396008,g
-14.362238717204258,0.03250777913375709,-3.151320640989746,-2.598395307709479,-18.015793495937046,-5.2812527967987695,-1.2134057314496003,-0.30726774674867885,g
-14.132587089811233,0.031195455749638744,-3.23101255163954,-4.415718401439244,-17.429815070981977,-4.8076215900163035,-1.159896429473314,-0.09810327602229915,g
-13.869793132538437,0.02980287743891825,-3.2998136469076362,-6.1014435485829095,-16.850410704668125,-4.4551069618318255,-1.283725183320052,-0.03182360380096072,g
-13.575698233467289,0.028340176047008704,-3.3553728249847206,-7.812560732399861,-16.398497083255343,-4.297363445735917,-1.5684355422063028,-0.11706488104220611,g
-13.252143780679209,1.9760895363347015,-3.395338984061474,-9.644728484410845,-16.057824365328862,-4.280877534809621,-1.8823685965042576,-0.24766584786081441,g
-12.900971162255612,3.7526272153847033,-3.4173610223285835,-9.596450330383243,-15.73570246450584,-4.30557374190322,-2.0763752778437126,-0.2785637860311553,g
-12.524021766277922,5.3585493344073996,-3.4190878379767318,-9.560591211848248,-15.38831871559869,-4.340741531088292,-2.1076374260007187,-0.1413491821020192,g
-12.123136980827553,6.795464185969943,-3.398168329196603,-9.533775046021198,-15.067703652202917,-4.464406634909805,-2.0871011346090222,0.09196313991146572,g
-11.700158193985924,8.065992233996258,-3.35225139417888,-9.511436730701869,-14.856390330346837,-4.788920496820237,-2.1992683901128434,0.26032377399991874,g
-11.256926793834458,9.173766113767032,-3.27898593111425,-9.48782214427446,-14.779624567296585,-5.339017078840022,-2.5450876547244294,0.2520735355590287,g
-10.79528416845457,10.123430631919717,-3.176020838193394,-11.185782669933852,-14.772564244675369,-5.986587637533259,-3.030135885768276,0.11761916086487123,g
-10.317071705927678,10.920642766448543,-4.984390288194662,-10.722714188296615,-14.708160519080232,-6.50255287361288,-3.3992141837571728,0.04622386876724423,g
-9.8241307943352,11.572071666704504,-6.476035069565192,-10.097253317173447,-14.471545253487966,-6.700392696531435,-3.4094708442328403,0.20583776077262658,g
-9.318302821758559,12.085398653395362,-7.758751587565049,-9.261502557087354,-14.052859058545739,-6.568749946955921,-3.0157402273629197,0.577104817261824,g
-8.801429176279171,10.520045165670261,-9.035931212616696,-8.301431215768023,-13.578132825966426,-6.280096138453368,-2.417437512195888,0.9383845506799651,g
-8.275351245978454,9.006150741713208,-10.495044171330834,-9.376529770691416,-13.21272739577088,-6.0528708700754965,-1.9210276974076308,1.0335745794336515,g
-7.741910418937827,7.553847226937293,-12.185383595082723,-10.63194964396521,-13.009509895679392,-5.976393489845298,-1.7221670834106746,0.7862775789662566,g
-7.202948083238709,6.173266466755614,-13.996288302588017,-11.977360227940157,-12.865038379468771,-5.951136964850536,-1.7762834455972278,0.37340738637736764,g
-6.66030562696252,4.874540306581253,-15.762461374217665,-13.278255401749536,-12.635883083903922,-5.795180929271949,-1.8534938946906034,0.08885065197166844,g
-5.571345905004596,2.5631791679068714,-18.904993540719527,-13.798258361874835,-11.92452719292347,-4.918701281904918,-1.3710686095824045,0.338816190598171,g
-7.377410184352398,1.5708078802330416,-18.429581532446207,-13.3463585520738,-11.717010906968653,-4.5195523714441155,-0.9650332074264311,0.5037017167423492,g
-8.73070404854191,0.7008185742188948,-18.237836138977944,-13.12786762750136,-11.769215361466252,-4.41810219801109,-0.7959480409432464,0.35178943428760234,g
-8.730704048541906,0.7008185742188948,-18.237836138977944,-13.127867627501363,-11.76921536146625,-4.41810219801109,-0.7959480409432466,0.35178943428760234,g
-9.641908849156902,-0.03665690472247216,-18.18719403960701,-13.010994287812105,-12.032203818217406,-4.642370816954373,-1.0406860608748434,-0.13383587041033734,g
-10.087318070562132,-2.5121268730791524,-17.947442504188132,-12.734160252194243,-12.281880701335194,-5.022410045151611,-1.637702622350821,-0.7136733660019338,g
-9.944605387770755,-4.53868848355472,-17.14974146712236,-12.0201930536818,-12.206301015491281,-5.283792617363615,-2.3073709761919545,-1.047621538879077,g
-9.046626463870302,-5.93726125855508,-15.593749005960447,-10.71451904619003,-11.568225715517968,-5.191618681712046,-2.702130032250898,-0.8964202835295613,g
-7.307280325406713,-6.625324093716289,-13.345826159537513,-8.843583616076069,-10.319204312097598,-4.647688028818344,-2.589430164202723,-0.22433680536285885,g
-4.781491516790438,-6.668361017947177,-10.640742635234616,-6.549595275433747,-8.575110661867674,-3.695480341481752,-1.9619737654339322,0.8402190551508542,g
-4.132788426809031,-6.216682111931046,-7.701116533881574,-3.9786866390828863,-6.506340948248183,-2.4625416890694383,-1.0188399035822544,2.1224233385649645,g
-3.476773214988777,-5.442163951865865,-4.647289859401054,-1.229129271300682,-4.257658576195638,-1.095136017234784,-0.03528675410709311,3.502578912179211,g
-0.4749883826763174,-4.517270603241732,-1.5226928060967713,1.6305260874816425,-1.9274144799231578,0.29024644522490245,0.7997755758528139,4.949544082598679,g
2.058132563777488,-3.5671721178649043,1.6580047114700487,4.539732116401339,0.43798342947401603,1.6406222719111554,1.4823288804564325,6.493443539739724,g
4.1231130769338025,-2.601025892590677,4.878514605998487,7.446584421067496,2.8388565213539607,2.9767855162850276,2.168816208934825,8.1735949375439,g
5.687051121770843,0.34739772173400996,8.080461297409862,10.29680142570911,5.272458055270849,4.358884564070604,3.0445898664433173,9.990725363477479,g
6.6193872335512935,3.1607781796519427,11.131708850435402,11.088573742589775,7.665633985896558,5.8131036172677275,4.1710612246839975,11.877286166425895,g
6.745706315248292,5.629299006377827,11.817347269853453,11.485760711856992,9.870445360239255,7.270244589765279,5.415382062196325,13.696934630780031,g
