Fz,C3,Cz,C4,Pz,Po7,Oz,Po8,Inst
-13.86275956711128,-8.761571136326038,-5.600387148543193,-6.206824635954694,-2.2213386369484156,-4.335197850020455,-1.5236413345583144,-2.9528482482701324,g
-13.152755172159228,-7.854276454688474,-5.164050069075143,-6.14543247241553,-1.7812591649323024,-3.976693731181092,-2.1680897968572355,-2.839842893204446,g
-12.631197989253412,-7.105731086725582,-4.943924025439266,-6.200924186360996,-1.5196543339240511,-3.7088615909336378,-2.839976726538853,-2.7949977831277963,g
-12.326670506345938,-6.581354852076101,-4.963570498841191,-6.391439533458586,-1.4468009651883698,-3.503356275041311,-3.445970821407168,-2.8172821017101777,g
-12.064928621195296,-6.154909781147474,-5.030263626856177,-6.5204531734084155,-1.4161166023121048,-3.224454507653191,-3.8219034942634393,-2.8044869621805546,g
-11.616855549646877,-5.619587328435088,-4.884024859601249,-6.3047462010168145,-1.2427482572657258,-2.7691094722002805,-3.8265083353753915,-2.621697573334874,g
-10.908552857679423,-4.8865967618368735,-4.4193699007221685,-5.5913005937212334,-0.8721546047145384,-2.2038775383725056,-3.454482645279824,-2.2070712696606885,g
-10.138999235268567,-4.131212742954411,-3.8115422778138885,-4.509986383139903,-0.4753858489983219,-1.787281591344349,-2.8924090169139762,-1.6514840235139663,g
-9.68339484455148,-3.7307021655093364,-3.429636302352113,-3.430006492204002,-0.38038034853741126,-1.8423856239272662,-2.4593432919576506,-1.1865531674237801,g
-9.83624740762475,-4.008327527026607,-3.590406377090003,-2.731164097085604,-0.8730777327697152,-2.562185239653707,-2.4496088536709713,-1.0691207308313242,g
-10.608250475272474,-5.002059397615756,-4.348292146921752,-2.5576527140070913,-2.014489048552324,-3.88916433437155,-2.974058831704366,-1.4283075381489554,g
-11.74302181768094,-6.457685786735878,-5.482266818503523,-2.745299683212285,-3.606415408331197,-5.55373458504593,-3.9069427731197544,-2.1793648540696724,g
-12.910262919003795,-8.018417545549402,-6.665207599121986,-2.9714488690548504,-5.314002031149689,-7.234506854200603,-4.973858856789755,-3.0686514999130816,g
-13.89535486630933,-9.424434648467322,-7.663695484444749,-2.996843759512239,-6.841825748954726,-8.721567230150075,-5.91801071952575,-3.8214015845749016,g
-14.65674638398562,-10.590572341296047,-8.425446760499138,-2.808789172824273,-8.047950436191694,-9.97944153435775,-6.631747299016401,-4.289005632386293,g
-15.253994405909172,-11.561086658008852,-9.02107319993497,-2.5725883160882894,-8.945051510845143,-11.090601956982859,-7.172387503139686,-4.495363526251991,g
-15.729437136276028,-12.401264236753098,-9.51238165643117,-2.4564175693255574,-9.614286013882229,-12.142337806127298,-7.6682564389509436,-4.562090221181849,g
-16.036953432478533,-13.099358551030367,-9.859078898683688,-2.483166779128264,-10.10483464478969,-13.144004194837967,-8.19569024348031,-4.584789406511632,g
-16.069892252694146,-13.553077277198867,-9.933631213250164,-2.521360076406455,-10.389591750222397,-14.019714631884261,-8.715595227133736,-4.56105387763957,g
-15.753653782084987,-13.652196782938466,-9.618061413425927,-2.4016395529572874,-10.395544698123395,-14.65641092863576,-9.101718636082108,-4.417088616206264,g
