0,1,2,3,4,5,6,7
153641.703125,153749.25,153973.03125,153862.984375,153987.515625,154205.5,154053.59375,154131.46875
155530.421875,155638.328125,155861.578125,155751.515625,155876.15625,156094.125,155942.578125,156020.8125
156337.40625,156446.21875,156668.921875,156559.046875,156683.59375,156901.46875,156749.484375,156828.25
154589.59375,154698.390625,154921.375,154811.59375,154935.6875,155153.5625,155002.03125,155080.25
153589.65625,153697.84375,153921.359375,153811.296875,153935.75,154153.46875,154001.65625,154080.0625
155243.6875,155352.328125,155574.859375,155465.15625,155589.515625,155807.671875,155655.59375,155734.265625
156495.65625,156604.640625,156827.09375,156717.296875,156841.65625,157060.171875,156908.0,156986.953125
155041.09375,155149.359375,155372.53125,155262.90625,155387.09375,155605.515625,155453.171875,155531.765625
153635.4375,153743.265625,153966.953125,153857.34375,153981.265625,154198.96875,154047.25,154125.390625
154943.28125,155051.640625,155274.796875,155165.015625,155289.109375,155507.0,155355.453125,155433.59375
156558.6875,156667.5,156889.9375,156780.15625,156904.515625,157122.9375,156970.9375,157049.71875
155499.21875,155607.84375,155830.640625,155720.671875,155845.125,156063.109375,155911.296875,155990.0625
153784.5625,153892.75,154116.53125,154006.484375,154130.484375,154348.453125,154197.265625,154274.96875
154658.34375,154767.0625,154990.21875,154880.25,155004.34375,155222.6875,155071.3125,155148.921875
156523.8125,156633.078125,156855.4375,156745.546875,156870.09375,157088.25,156936.4375,157015.109375
155933.015625,156042.359375,156264.625,156154.921875,156279.46875,156497.625,156345.625,156424.484375
154025.078125,154133.4375,154357.046875,154247.421875,154371.53125,154589.328125,154437.6875,154516.09375
154404.25,154513.0625,154736.484375,154627.234375,154750.796875,154968.765625,154817.21875,154895.359375
156396.765625,156505.765625,156728.390625,156619.125,156742.859375,156961.015625,156809.390625,156888.15625
156314.515625,156423.5,156646.3125,156536.96875,156660.609375,156878.9375,156727.125,156806.078125
154347.46875,154455.84375,154679.625,154569.921875,154693.84375,154912.171875,154759.8125,154838.234375
154210.59375,154319.046875,154542.5625,154432.765625,154556.859375,154774.75,154623.03125,154701.265625
156195.34375,156304.328125,156527.125,156417.421875,156541.875,156759.59375,156608.125,156686.546875
156628.609375,156737.953125,156960.390625,156850.953125,156975.140625,157193.203125,157041.390625,157120.078125
154734.515625,154843.328125,155066.21875,154956.96875,155080.796875,155298.859375,155147.3125,155225.546875
154091.859375,154200.765625,154424.0,154314.578125,154438.140625,154655.84375,154504.65625,154583.15625
155936.78125,156045.84375,156268.46875,156159.046875,156282.6875,156501.109375,156349.296875,156428.0625
156855.703125,156964.953125,157187.578125,157078.046875,157201.875,157420.578125,157268.671875,157347.265625
155166.984375,155275.78125,155499.390625,155389.15625,155513.25,155731.578125,155579.953125,155657.90625
154066.828125,154175.09375,154398.703125,154288.734375,154412.828125,154630.625,154479.265625,154556.953125
155647.625,155756.625,155979.234375,155869.453125,155993.8125,156211.703125,156060.328125,156138.46875
156989.625,157099.15625,157321.15625,157211.265625,157335.90625,157553.78125,157402.25,157480.921875
155620.8125,155729.4375,155952.421875,155842.71875,155966.8125,156184.96875,156033.328125,156111.65625
154136.296875,154244.390625,154467.90625,154358.296875,154482.21875,154700.28125,154548.640625,154626.875
155347.5,155455.9375,155679.1875,155569.40625,155693.40625,155911.5625,155760.109375,155838.25
157026.109375,157135.09375,157357.71875,157247.921875,157371.84375,157590.171875,157438.8125,157517.3125
156070.4375,156179.15625,156402.140625,156292.25,156416.0,156634.421875,156483.046875,156561.28125
154303.046875,154411.671875,154634.734375,154525.484375,154648.6875,154866.84375,154715.46875,154793.34375
155065.0625,155173.953125,155396.75,155286.875,155410.875,155629.21875,155477.484375,155555.453125
156968.34375,157077.703125,157299.875,157189.90625,157314.171875,157532.6875,157380.703125,157459.375
156496.90625,156605.890625,156828.15625,156718.640625,156842.640625,157061.0625,156909.078125,156987.65625
154567.59375,154676.21875,154899.109375,154789.6875,154913.875,155131.484375,154979.765625,155058.0
154823.65625,154932.109375,155155.171875,155045.390625,155169.65625,155387.28125,155235.640625,155313.96875
156821.71875,156930.796875,157153.25,157043.453125,157167.8125,157385.703125,157233.890625,157312.484375
156862.671875,156971.921875,157194.1875,157084.484375,157209.125,157427.09375,157275.203125,157353.96875
154904.65625,155013.28125,155236.265625,155126.484375,155250.75,155468.90625,155316.921875,155395.234375
154643.953125,154752.484375,154975.734375,154865.671875,154989.6875,155207.921875,155056.203125,155134.53125
156603.125,156712.46875,156934.640625,156824.578125,156948.953125,157167.375,157015.734375,157094.140625
157159.140625,157268.40625,157490.484375,157380.515625,157505.0625,157723.390625,157571.21875,157649.984375
155308.0625,155417.140625,155639.671875,155530.234375,155654.25,155872.578125,155720.5,155798.640625
154550.15625,154658.796875,154881.859375,154772.34375,154896.078125,155114.3125,154962.6875,155040.296875
156339.90625,156449.078125,156671.34375,156561.90625,156686.0,156904.34375,156752.703125,156830.84375
157368.71875,157477.96875,157699.96875,157590.625,157714.71875,157933.140625,157781.234375,157859.921875
155746.25,155855.59375,156078.3125,155968.6875,156092.15625,156310.578125,156158.953125,156237.453125
