0,1,2,3,4,5,6,7
-0.41258612110004833,-0.41282929344379227,-0.41328785263658574,-0.4130493768955148,-0.4133100219141852,-0.41378776163764996,-0.4134532518698961,-0.41364456452538434
12.343941265635294,12.343698093291323,12.338646530411097,12.34037097793248,12.3409208629771,12.344225596877322,12.340642544676712,12.345989854114805
111.23958652567308,111.24326091529679,111.20710827804055,111.21740886607517,111.22115067416826,111.25695756308187,111.22225412022703,111.27118464188084
443.09903621431727,443.1285625491894,443.00395923011865,443.0296633659434,443.0350608017061,443.1902497909182,443.0481716490867,443.24570919147845
1052.2868685211808,1052.3848526729998,1052.1322649237065,1052.149182118935,1052.143298210534,1052.539237711797,1052.1942962321004,1052.6693655118138
1652.7518265732413,1652.9302277126922,1652.6049880484534,1652.5405355186986,1652.510263811161,1653.1791138432386,1652.630762145094,1653.3856232199153
1808.472204841352,1808.6471167514599,1808.3782940262777,1808.1706749549733,1808.1245294934433,1808.9204015181526,1808.329832227419,1809.163283827565
1475.3301271269386,1475.361932745303,1475.2138243211587,1474.9038300703414,1474.861328656098,1475.5766669085133,1475.1326111256192,1475.8073520593896
1111.4303159969907,1111.260194817083,1111.15106786623,1110.8841420634728,1110.8364775459988,1111.4113979506292,1111.1191775935688,1111.586562675453
1078.244172221213,1077.9544634063159,1077.7509671860535,1077.6716389056326,1077.581152722716,1078.1128369240284,1077.8038897408305,1078.1766505818523
1213.5664841483895,1213.2995613465362,1212.9648442448497,1213.0971538254314,1212.9546731736032,1213.5014202059397,1213.0649017088847,1213.4169717090374
1212.4601248022425,1212.325963185726,1211.9406608358477,1212.1484468995227,1211.9987921971583,1212.4993515557094,1212.0115748066655,1212.3285864453892
1119.666906495854,1119.719889802486,1119.3782730172757,1119.4599805455032,1119.3330271514117,1119.75389948186,1119.3612404147461,1119.6561814703882
1132.3407726895173,1132.5725468243493,1132.2985252785913,1132.160404085945,1132.0064332614807,1132.4351196953742,1132.1986126017125,1132.5294333697957
1178.9928977661789,1179.3316770625484,1179.087961289765,1178.8235099454373,1178.5716906123857,1179.093987718044,1178.9706934047783,1179.3276849836006
1074.9925255646913,1075.3561411551198,1075.0904536958235,1074.8779578258461,1074.543963959501,1075.137984945669,1075.0241515757402,1075.3355236796756
917.4329126981418,917.7952484239681,917.4738642219888,917.4070419939435,917.0902441905778,917.7102572701938,917.4654666275933,917.7590167197834
933.1978786425911,933.5823650755337,933.2167778365686,933.2368778778225,933.0247075788247,933.6829155214091,933.2052402494178,933.628446755178
1050.5934519459715,1051.0094965976896,1050.6577718175388,1050.62581498603,1050.5516870873835,1051.2309995005535,1050.5834917417762,1051.184568287073
1012.2204834919494,1012.6321070152339,1012.3526529399935,1012.1740514324301,1012.2406424361197,1012.8166748291244,1012.2323856430571,1012.8412474047414
840.7201138704572,841.0762211591552,840.8808207836096,840.5805643355727,840.7455291511956,841.1132688177458,840.8041499589046,841.2277372460885
796.0018098423209,796.2768600236857,796.1362410801494,795.8387856653626,795.9810325004994,796.2240688647505,796.1883414008284,796.4312700980938
898.3725880312059,898.5728375026065,898.4478594575514,898.2860051511127,898.2643290276578,898.5823539645742,898.6404846197825,898.8377963206008
898.7714983410035,898.9260758477692,898.7746932479799,898.794758619071,898.5807028872341,899.0457178547704,899.0494035955599,899.2687170737145
746.1020368184616,746.2656137647975,746.0424549819936,746.1698338478259,745.8986821770457,746.38142087043,746.3207430871212,746.5486225826278
679.1738220783209,679.4054081168799,679.0914911714899,679.188553880467,679.0533759155394,679.395473976482,679.3131363448265,679.5691493189518
775.8819000506628,776.1776284349144,775.8106084409742,775.7870160421326,775.8915462300988,776.0571934249656,775.9621175201289,776.2805682292496
805.7833059616969,806.0458988340977,805.6948179804795,805.5686244373358,805.8772337207715,805.9456085997667,805.8390501050644,806.1601821961474
661.8851842955314,662.0053712141937,661.7045464739042,661.5678351788904,661.9466757986986,662.063817353823,661.957496645588,662.175516783401
