-207.845458984375,-223.05142211914062,-180.0026092529297,-115.61436462402344,-119.10140991210938,-152.7737274169922,-146.60409545898438,-99.09490203857422,-138.8661651611328,-211.78530883789062,-205.41722106933594,-47.30891036987305,-93.73526763916016,-144.2449951171875,-190.17193603515625,-176.21241760253906,0.0,0,M,M,O
-1342.3050537109375,-1520.4293212890625,-1322.0648193359375,-772.706298828125,-810.7604370117188,-1134.1549072265625,-1038.3443603515625,-694.5599975585938,-966.9894409179688,-1447.7320556640625,-1407.2452392578125,-429.9031677246094,-650.1336669921875,-1055.489990234375,-1215.7100830078125,-1315.819580078125,0.0,0,M,M,O
-4096.0224609375,-4960.625,-4671.279296875,-2461.709228515625,-2639.49267578125,-4047.025146484375,-3532.534912109375,-2338.139892578125,-3229.8251953125,-4736.8974609375,-4616.3642578125,-1805.9288330078125,-2162.33447265625,-3715.6796875,-3659.677734375,-4724.04248046875,0.0,0,M,M,O
-8182.81005859375,-10726.1142578125,-10938.3330078125,-5178.998046875,-5688.46728515625,-9553.8779296875,-7970.6025390625,-5224.623046875,-7152.52978515625,-10265.564453125,-10035.5947265625,-4846.48681640625,-4768.517578125,-8670.353515625,-7182.080078125,-11222.64453125,0.0,0,M,M,O
-12573.8916015625,-17947.322265625,-19672.7265625,-8422.7109375,-9478.8330078125,-17283.861328125,-13868.9091796875,-9017.8017578125,-12232.8935546875,-17197.64453125,-16872.888671875,-9645.2275390625,-8124.17138671875,-15544.7705078125,-10798.123046875,-20426.91796875,0.0,0,M,M,O
-16317.28515625,-25283.181640625,-29416.787109375,-11560.1103515625,-13300.3828125,-25946.80859375,-20189.76953125,-13043.583984375,-17554.603515625,-24235.80078125,-23869.083984375,-15493.46484375,-11618.1025390625,-23180.697265625,-13678.7138671875,-30829.134765625,0.0,0,M,M,O
-18741.28515625,-31238.693359375,-38093.9765625,-13977.203125,-16386.5546875,-33694.84375,-25614.421875,-16460.673828125,-22023.33984375,-29947.5,-29605.388671875,-21100.23828125,-14529.3349609375,-29947.14453125,-15332.9638671875,-40205.98046875,0.0,0,M,M,O
-19542.951171875,-34637.15234375,-43782.921875,-15238.517578125,-18138.7734375,-38807.3828125,-28995.736328125,-18554.361328125,-24722.359375,-33207.5390625,-32942.43359375,-25129.31640625,-16264.8134765625,-34349.71484375,-15631.869140625,-46457.296875,0.0,0,M,M,O
-19003.62109375,-35250.9296875,-45663.62890625,-15325.923828125,-18439.908203125,-40523.99609375,-29932.810546875,-19101.755859375,-25377.765625,-33787.95703125,-33616.30078125,-26817.779296875,-16663.556640625,-35770.40234375,-14930.1640625,-48630.046875,0.0,0,M,M,O
-17846.423828125,-33844.32421875,-44324.9609375,-14631.1259765625,-17690.044921875,-39344.4140625,-28916.79296875,-18437.703125,-24455.212890625,-32418.517578125,-32317.451171875,-26293.30859375,-16044.978515625,-34694.35546875,-13895.1162109375,-47288.47265625,0.0,0,M,M,O
-16736.7734375,-31585.109375,-41257.68359375,-13671.6767578125,-16508.50390625,-36603.56640625,-26939.615234375,-17187.2890625,-22799.978515625,-30237.064453125,-30163.263671875,-24418.7421875,-14962.08984375,-32295.234375,-13060.0380859375,-44014.4609375,0.0,0,M,M,O
-15908.9228515625,-29390.013671875,-37987.63671875,-12795.4482421875,-15374.8203125,-33683.71484375,-24917.150390625,-15914.2412109375,-21145.193359375,-28137.447265625,-28055.240234375,-22272.12890625,-13885.982421875,-29754.662109375,-12528.513671875,-40478.56640625,0.0,0,M,M,O
-15247.369140625,-27659.716796875,-35422.53125,-12103.2373046875,-14481.42578125,-31402.17578125,-23331.935546875,-14915.369140625,-19845.248046875,-26492.943359375,-26391.09765625,-20592.978515625,-13041.97265625,-27766.060546875,-12104.2509765625,-37699.78515625,0.0,0,M,M,O
-14631.7666015625,-26416.953125,-33736.52734375,-11572.14453125,-13828.3037109375,-29907.326171875,-22248.732421875,-14230.4326171875,-18933.359375,-25307.044921875,-25194.18359375,-19558.490234375,-12448.34765625,-26456.998046875,-11642.7099609375,-35885.53125,0.0,0,M,M,O
-14103.9111328125,-25547.087890625,-32672.453125,-11178.3662109375,-13366.4736328125,-28965.833984375,-21531.171875,-13771.4970703125,-18311.65625,-24470.25,-24358.693359375,-18961.09765625,-12038.5439453125,-25624.51953125,-11201.8896484375,-34752.14453125,0.0,0,M,M,O
-13721.484375,-24902.119140625,-31892.16015625,-10894.099609375,-13033.7060546875,-28278.5,-21006.18359375,-13429.6162109375,-17857.21875,-23851.619140625,-23746.884765625,-18528.53515625,-11732.8212890625,-25004.662109375,-10873.9072265625,-33921.67578125,0.0,0,M,M,O
-13384.6689453125,-24292.658203125,-31130.984375,-10635.17578125,-12725.0546875,-27608.173828125,-20503.8828125,-13103.6181640625,-17427.37109375,-23268.5390625,-23170.455078125,-18096.236328125,-11442.888671875,-24394.537109375,-10590.755859375,-33107.0625,0.0,0,M,M,O
-12911.318359375,-23524.9296875,-30203.357421875,-10291.4130859375,-12322.3271484375,-26784.390625,-19875.7421875,-12703.533203125,-16883.37109375,-22525.62109375,-22434.12109375,-17586.400390625,-11081.7509765625,-23655.646484375,-10187.697265625,-32117.787109375,0.0,0,M,M,O
-12257.9140625,-22519.58203125,-29016.833984375,-9827.0595703125,-11785.5068359375,-25726.232421875,-19059.0078125,-12184.0224609375,-16171.486328125,-21549.763671875,-21466.498046875,-16948.21484375,-10611.9345703125,-22717.892578125,-9625.939453125,-30860.134765625,0.0,0,M,M,O
-11577.0078125,-21379.236328125,-27621.021484375,-9316.607421875,-11186.998046875,-24485.5,-18119.455078125,-11580.7509765625,-15364.064453125,-20453.955078125,-20378.0546875,-16170.2197265625,-10077.5693359375,-21617.064453125,-9056.4853515625,-29380.32421875,0.0,0,M,M,O
-11031.279296875,-20293.634765625,-26187.876953125,-8858.611328125,-10630.4755859375,-23214.990234375,-17191.94140625,-10985.2314453125,-14586.0947265625,-19421.580078125,-19346.8203125,-15317.62109375,-9563.927734375,-20487.517578125,-8634.2880859375,-27850.861328125,0.0,0,M,M,O
-10611.2626953125,-19361.126953125,-24882.763671875,-8473.26171875,-10149.138671875,-22052.599609375,-16363.65625,-10462.3984375,-13900.3193359375,-18530.75,-18450.435546875,-14504.5234375,-9117.6552734375,-19463.02734375,-8335.7197265625,-26448.14453125,0.0,0,M,M,O
-10181.900390625,-18520.58984375,-23741.3203125,-8106.2099609375,-9700.6630859375,-21030.09375,-15621.888671875,-9998.876953125,-13277.4658203125,-17716.521484375,-17631.005859375,-13807.931640625,-8716.3427734375,-18571.609375,-8014.9306640625,-25224.453125,0.0,0,M,M,O
-9668.4912109375,-17663.970703125,-22681.296875,-7714.80224609375,-9242.6142578125,-20087.26171875,-14906.8916015625,-9541.6298828125,-12663.9404296875,-16889.43359375,-16806.16796875,-13211.2509765625,-8315.3720703125,-17741.6484375,-7599.19775390625,-24103.654296875,0.0,0,M,M,O
-9131.388671875,-16776.431640625,-21618.853515625,-7315.38330078125,-8779.8369140625,-19153.3203125,-14187.884765625,-9070.6455078125,-12046.02734375,-16042.8046875,-15968.2470703125,-12635.0224609375,-7904.3056640625,-16903.271484375,-7157.47314453125,-22988.6015625,0.0,0,M,M,O
-8661.0322265625,-15926.5126953125,-20544.4921875,-6944.4775390625,-8338.44140625,-18205.927734375,-13476.953125,-8609.689453125,-11443.056640625,-15228.9091796875,-15162.208984375,-12021.294921875,-7504.7705078125,-16055.359375,-6782.6474609375,-21851.744140625,0.0,0,M,M,O
-8258.8251953125,-15144.9208984375,-19491.42578125,-6604.501953125,-7922.49658203125,-17265.76171875,-12790.470703125,-8175.70947265625,-10864.9248046875,-14468.3271484375,-14404.3486328125,-11383.1474609375,-7128.458984375,-15232.1796875,-6472.1259765625,-20725.791015625,0.0,0,M,M,O
-7850.63427734375,-14377.3408203125,-18470.02734375,-6265.6298828125,-7511.2373046875,-16353.5048828125,-12121.1298828125,-7751.58837890625,-10297.0185546875,-13722.3603515625,-13659.2236328125,-10770.3388671875,-6760.22900390625,-14440.1162109375,-6151.91552734375,-19636.521484375,0.0,0,M,M,O
-7388.919921875,-13567.50390625,-17457.2421875,-5907.7001953125,-7087.68701171875,-15461.955078125,-11449.26171875,-7316.06982421875,-9721.3857421875,-12949.91796875,-12890.830078125,-10199.4599609375,-6382.59912109375,-13652.998046875,-5781.1767578125,-18568.826171875,0.0,0,M,M,O
-6905.37451171875,-12735.01171875,-16435.66015625,-5542.1572265625,-6657.52978515625,-14569.01953125,-10769.7216796875,-6875.1923828125,-9139.125,-12160.1787109375,-12108.52734375,-9637.251953125,-5999.2802734375,-12855.58203125,-5394.359375,-17495.263671875,0.0,0,M,M,O
-6462.3017578125,-11940.7734375,-15419.35546875,-5193.65625,-6240.6689453125,-13671.0791015625,-10099.6689453125,-6449.96484375,-8568.78515625,-11396.1875,-11351.876953125,-9052.5419921875,-5627.220703125,-12064.6484375,-5046.5908203125,-16417.841796875,0.0,0,M,M,O
-6076.5947265625,-11205.0205078125,-14437.3564453125,-4871.64990234375,-5849.84912109375,-12793.2880859375,-9459.814453125,-6047.416015625,-8026.84033203125,-10681.337890625,-10642.6728515625,-8461.1875,-5274.65234375,-11304.1669921875,-4746.78369140625,-15368.1015625,0.0,0,M,M,O
-5707.44140625,-10493.8583984375,-13502.23046875,-4563.9404296875,-5478.8271484375,-11960.056640625,-8852.19921875,-5657.7255859375,-7511.59228515625,-9997.7109375,-9964.5517578125,-7903.48291015625,-4934.9013671875,-10576.9970703125,-4455.4853515625,-14369.5224609375,0.0,0,M,M,O
-5311.35693359375,-9775.6357421875,-12600.5498046875,-4253.140625,-5110.279296875,-11162.919921875,-8259.5205078125,-5272.5146484375,-7005.9287109375,-9314.279296875,-9287.337890625,-7389.20556640625,-4598.09228515625,-9868.3271484375,-4135.595703125,-13411.068359375,0.0,0,M,M,O
-4892.3125,-9056.900390625,-11709.5859375,-3935.58056640625,-4735.185546875,-10371.228515625,-7665.29443359375,-4892.54931640625,-6496.52099609375,-8623.18359375,-8601.16015625,-6887.07666015625,-4261.89453125,-9164.94140625,-3792.565673828125,-12461.97265625,0.0,0,M,M,O
-4490.9873046875,-8358.3701171875,-10818.66796875,-3623.829345703125,-4362.923828125,-9572.447265625,-7071.06689453125,-4519.28369140625,-5988.732421875,-7942.94580078125,-7922.43994140625,-6369.13330078125,-3930.608642578125,-8462.9921875,-3464.309326171875,-11506.81640625,0.0,0,M,M,O
-4132.20263671875,-7683.765625,-9936.4150390625,-3330.7470703125,-4008.6962890625,-8786.0537109375,-6491.3447265625,-4151.3779296875,-5498.4453125,-7292.46875,-7270.556640625,-5844.64013671875,-3608.843017578125,-7766.39453125,-3175.72412109375,-10559.19140625,0.0,0,M,M,O
-3795.717041015625,-7025.52783203125,-9079.5751953125,-3052.79052734375,-3672.3544921875,-8033.00634765625,-5933.55908203125,-3791.070068359375,-5030.03662109375,-6669.38427734375,-6644.93603515625,-5340.00048828125,-3297.7158203125,-7085.2265625,-2909.39404296875,-9641.45703125,0.0,0,M,M,O
-3444.581787109375,-6379.9638671875,-8253.197265625,-2773.74658203125,-3337.786376953125,-7306.94775390625,-5388.96875,-3442.198974609375,-4570.34033203125,-6055.08837890625,-6028.16015625,-4861.25244140625,-2993.77294921875,-6427.650390625,-2628.384521484375,-8757.958984375,0.0,0,M,M,O
-3072.734375,-5743.12158203125,-7443.939453125,-2485.85009765625,-2995.6240234375,-6587.47216796875,-4846.265625,-3100.270751953125,-4107.69091796875,-5437.4326171875,-5409.1884765625,-4392.79345703125,-2691.265380859375,-5788.3857421875,-2324.107177734375,-7893.51416015625,0.0,0,M,M,O
-2708.736572265625,-5109.39697265625,-6637.84033203125,-2199.82421875,-2656.183349609375,-5869.96875,-4307.9404296875,-2757.1796875,-3647.98388671875,-4823.45361328125,-4796.658203125,-3924.123779296875,-2388.9609375,-5154.3291015625,-2025.638671875,-7035.41845703125,0.0,0,M,M,O
-2373.890625,-4484.77099609375,-5839.767578125,-1929.16748046875,-2333.029296875,-5166.37255859375,-3785.67919921875,-2416.77099609375,-3204.094970703125,-4227.95361328125,-4205.7802734375,-3460.285400390625,-2093.1630859375,-4524.6279296875,-1757.8792724609375,-6188.392578125,0.0,0,M,M,O
-2056.732421875,-3884.480712890625,-5066.02783203125,-1672.0726318359375,-2023.8125,-4483.8076171875,-3283.500732421875,-2091.519287109375,-2776.97216796875,-3654.958251953125,-3638.59423828125,-3008.8603515625,-1809.811279296875,-3913.845703125,-1509.843017578125,-5365.2841796875,0.0,0,M,M,O
-1736.16162109375,-3309.6474609375,-4321.53955078125,-1417.1690673828125,-1717.5811767578125,-3818.68798828125,-2794.674560546875,-1782.5740966796875,-2357.86572265625,-3096.579345703125,-3084.932373046875,-2571.43896484375,-1536.4102783203125,-3331.169189453125,-1256.8106689453125,-4570.63916015625,0.0,0,M,M,O
-1411.3592529296875,-2742.945556640625,-3595.4013671875,-1161.4287109375,-1413.019287109375,-3168.640625,-2313.524658203125,-1477.650390625,-1944.161376953125,-2546.884033203125,-2538.719482421875,-2147.922119140625,-1266.7503662109375,-2767.617431640625,-997.3348999023438,-3798.759765625,0.0,0,M,M,O
-1095.38525390625,-2174.233154296875,-2877.639892578125,-911.814208984375,-1117.2646484375,-2535.592529296875,-1840.8916015625,-1170.5518798828125,-1541.0618896484375,-2008.48095703125,-2003.347900390625,-1737.6683349609375,-1000.2814331054688,-2209.963134765625,-749.3876342773438,-3042.74267578125,0.0,0,M,M,O
-791.9839477539062,-1614.75439453125,-2169.67724609375,-671.5304565429688,-831.28564453125,-1916.9302978515625,-1377.5322265625,-868.9498901367188,-1149.467041015625,-1484.8843994140625,-1481.7818603515625,-1335.0958251953125,-741.029541015625,-1658.6163330078125,-519.2356567382812,-2299.892578125,0.0,0,M,M,O
-494.8335876464844,-1078.2413330078125,-1477.565185546875,-435.8921813964844,-549.1656494140625,-1306.454345703125,-921.3162231445312,-579.6488037109375,-764.00146484375,-974.3176879882812,-971.6353149414062,-933.7335815429688,-489.9226989746094,-1123.68359375,-295.2926025390625,-1571.508544921875,0.0,0,M,M,O
-203.60215759277344,-561.0612182617188,-804.2877197265625,-203.22091674804688,-271.1174621582031,-706.6782836914062,-474.1805114746094,-298.4359436035156,-384.3775939941406,-474.6414489746094,-472.5640869140625,-537.175048828125,-244.18124389648438,-608.4881591796875,-70.98713684082031,-861.9129028320312,0.0,0,M,M,O
75.8501968383789,-51.190250396728516,-150.95455932617188,21.022939682006836,-4.633457660675049,-128.07359313964844,-43.19584655761719,-19.863567352294922,-17.560365676879883,12.542235374450684,11.072278022766113,-157.1938934326172,-2.9458253383636475,-106.61378479003906,147.17164611816406,-175.3281707763672,0.0,0,M,M,O
346.7476806640625,452.13458251953125,482.218017578125,235.38792419433594,250.08778381347656,428.79541015625,370.8118896484375,252.51937866210938,335.39013671875,487.9764099121094,479.8160400390625,203.32467651367188,231.92005920410156,386.49432373046875,358.6222839355469,490.43804931640625,0.0,0,M,M,O
620.0523071289062,940.6566772460938,1099.5345458984375,447.3608093261719,503.4544372558594,978.0590209960938,777.4348754882812,513.2114868164062,683.699951171875,957.8474731445312,942.2417602539062,556.5731811523438,460.3598327636719,869.7363891601562,574.930908203125,1145.154296875,0.0,0,M,M,O
893.6939086914062,1414.077392578125,1707.996337890625,660.4177856445312,759.347900390625,1527.39697265625,1182.418212890625,765.3140258789062,1031.3302001953125,1423.2510986328125,1401.2261962890625,912.2249145507812,684.4127807617188,1344.1187744140625,796.7611083984375,1795.7620849609375,0.0,0,M,M,O
1150.220703125,1878.656494140625,2306.82080078125,865.7501220703125,1006.517578125,2063.407470703125,1576.9398193359375,1014.1695556640625,1367.3033447265625,1872.8033447265625,1845.315185546875,1262.4342041015625,902.7975463867188,1812.075927734375,1004.8034057617188,2435.5234375,0.0,0,M,M,O
1384.0394287109375,2331.010986328125,2884.763916015625,1055.947998046875,1236.0450439453125,2569.767333984375,1950.20166015625,1255.2353515625,1681.5294189453125,2296.17724609375,2264.115234375,1593.8800048828125,1110.5799560546875,2268.282958984375,1189.121826171875,3050.453125,0.0,0,M,M,O
1614.6993408203125,2763.249755859375,3436.05810546875,1238.97998046875,1456.989501953125,3051.592041015625,2307.31298828125,1481.5653076171875,1982.33740234375,2701.7734375,2666.781982421875,1907.85302734375,1307.994140625,2704.90625,1369.7744140625,3638.627197265625,0.0,0,M,M,O
1859.294921875,3183.3115234375,3973.068603515625,1427.086181640625,1682.55419921875,3527.62109375,2663.600341796875,1700.0823974609375,2285.673095703125,3108.505859375,3072.18310546875,2217.438232421875,1503.8922119140625,3127.411376953125,1568.4425048828125,4215.10791015625,0.0,0,M,M,O
2105.076171875,3606.185546875,4510.57275390625,1616.7611083984375,1908.4598388671875,4003.22802734375,3022.484375,1923.8203125,2591.4453125,3519.374267578125,3482.01123046875,2529.046630859375,1703.9205322265625,3550.115234375,1773.234619140625,4792.169921875,0.0,0,M,M,O
2327.18359375,4024.649658203125,5042.09765625,1792.962646484375,2119.377197265625,4466.16162109375,3370.60302734375,2149.53515625,2884.435302734375,3916.27294921875,3877.705078125,2837.100341796875,1900.6612548828125,3973.02392578125,1954.7752685546875,5361.8583984375,0.0,0,M,M,O
2525.547119140625,4415.99609375,5547.82568359375,1952.283203125,2312.993408203125,4907.83056640625,3697.633544921875,2361.46533203125,3157.92529296875,4285.75,4247.2294921875,3134.5791015625,2083.970458984375,4378.58984375,2109.892822265625,5906.49169921875,0.0,0,M,M,O
2725.158935546875,4780.9951171875,6024.58203125,2108.862060546875,2503.462646484375,5335.1787109375,4010.496337890625,2557.853515625,3423.152099609375,4638.1171875,4601.8271484375,3419.954345703125,2256.748779296875,4757.615234375,2265.266845703125,6422.27490234375,0.0,0,M,M,O
