Fz,FC1,FC2,C3,Cz,C4,CPz,Pz,Inst
-5.452412963507068,-14.179834149193024,-7.9899683440331914,-6.00407996653027,-13.001511520290347,-20.929262552136652,-5.116549152688733,-1.0208745267996542,g
-3.572840860518384,-12.298897764333734,-6.054643153123081,-4.734759675168556,-10.54686540941763,-20.67582308669198,-4.872931731055359,-0.3312664703434338,g
-1.756191726737844,-10.528520153183594,-4.1304060919363295,-3.420705255568623,-7.144889951124668,-20.799314459422583,-4.679588644378606,0.2250579367863244,g
-0.8558670038813359,-9.938311512103338,-3.0867469411840163,-2.8939286139040186,-4.687808458026528,-21.674978193766787,-3.6872195884608248,1.348936488133268,g
-1.3108906701680383,-10.793801432931303,-3.324499293385518,-3.5758637382820986,-4.0746132835613205,-20.14493983189788,-4.130149549420383,0.8926614585371995,g
-2.816719316318883,-12.583198151240046,-4.52249475441654,-5.145711809187003,-4.9527337358630295,-18.870730188432052,-3.8015804108327815,-0.7928218423442643,g
-4.509474152897131,-14.401987665645418,-5.8361302298623965,-6.724853704798389,-3.7327922101489874,-17.63322131362627,-3.7173651487560706,-1.2587291506535112,g
-5.553383194742674,-15.278501070634695,-6.425851128245803,-7.469618415078848,-4.141940560847808,-18.707195286432338,-3.5904910261292073,-2.9064554014550272,g
-5.690002218532719,-14.66401580819974,-6.003159420074591,-7.123490718263272,-4.6230378647822885,-18.526931875855013,-4.4653317199439275,-3.828729064490531,g
-5.309881165925714,-12.922720702240559,-4.98149731853832,-6.097605268764511,-0.7296342353077016,-17.41672285200411,-4.763715268676724,-4.260230002827065,g
-4.996554950791078,-11.02984290403435,-4.04783349076365,-5.040432739739249,0.6669759964195237,-15.968458619885618,-5.016177318699467,-4.597929917266738,g
-4.9537915526628495,-9.495393440095542,-3.507123066190521,-4.280183127098233,0.22583562569898988,-14.46646847563888,-5.400204327252149,-4.937267182009937,g
-4.831906253231204,-7.799509143015635,-3.0354682774414936,-3.608754079086514,-1.2878439621500855,-12.638948517411784,-5.443340090420858,-4.936284027508839,g
-4.105984242134656,-5.108076253341503,-2.0851634703290505,-2.5714867625097986,-2.231000199917359,-10.008085856168263,-4.4173510798395075,-4.139988405203047,g
-2.6575245192346615,-1.3127973546283578,-0.5180011574681795,-0.998423847565651,-1.4545646826182046,-9.793462484383896,-2.059625127261941,-2.4763289501371477,g
-1.0252219647613132,2.8426122250213326,1.1436451557916454,0.6961872872158261,1.0335985574618167,-9.651876174087317,-0.9148455993689902,-0.4623180340768414,g
