Fz,FC1,FC2,C3,Cz,C4,CPz,Pz
-8.510029468059832,-45.43573781944906,2.6935622655804563,-6.843177056894454,76.27272470636916,-10.679925871431172,6.765318592285915,-7.474586071203481
-8.518151807335611,-44.045980681069594,2.739269709638908,-6.829673642137252,74.54359645855304,-11.013120730622216,6.815828524669763,-7.390166308026766
-8.5195816159811,-42.671061151685315,2.7768848959923953,-6.8139277283978945,72.82458774033307,-11.351703658330011,6.858068328489236,-7.306012765956777
-8.514498670548699,-41.31362436592069,2.8078778624774547,-6.796450750830633,71.11866970932515,-11.694447515151644,6.892564508482554,-7.222347973589648
-8.50323964293546,-39.97600216509022,2.8338499334269978,-6.7777314303337866,69.42848431447956,-12.039978550736263,6.920070653143682,-7.139258667509977
-8.48628737854901,-38.660168475598645,2.856458975864852,-6.758209038539385,67.75629454883624,-12.386794065738652,6.941524750791118,-7.056682870167221
-8.464230824788702,-37.367793168428236,2.877328572258308,-6.738240777352657,66.1040428844568,-12.733276847604682,6.95799128199179,-6.974390550936523
-8.437726672585717,-36.10024474806254,2.8979759053886323,-6.718074750216065,64.47335314909323,-13.077709159808558,6.9706082505521625,-6.891979637008598
-8.40745207345415,-34.858602846558156,2.919750521027892,-6.697826314930613,62.865543038015545,-13.418284745113475,6.9805353451795655,-6.808879257095254
-8.374051012160121,-33.643679546363906,2.9437871579811463,-6.677459492577609,61.28164624164781,-13.753118988608882,6.98890575534603,-6.724360392298227
-8.338077436306573,-32.456048340825916,2.970974387390505,-6.656774707568132,59.722442934176236,-14.080257739064516,6.996783453465869,-6.637553699812338
-8.299938804719407,-31.296079376651104,3.001939283528827,-6.635403718518291,58.18849718572446,-14.397685568367022,7.005127071071629,-6.54747386434843
-8.25984640270502,-30.163968809034927,3.037049645368943,-6.612813206745144,56.68018797549816,-14.703334152283785,7.014762731749232,-6.453050995354114
-8.217774927450296,-29.059767998393085,3.0764295059172646,-6.588316299316287,55.197740129803464,-14.995091949241276,7.026364475804327,-6.353166395668723
-8.173434756646277,-27.98341123375188,3.1199847379208547,-6.561091562862382,53.74125376339781,-15.27081601627653,7.040441739934115,-6.246690860802416
-8.12625928372414,-26.934740892321305,3.1674351322753016,-6.530208633312257,52.3107310395865,-15.528346606549587,7.057332891774665,-6.132523559882434
-8.075408513419323,-25.913529165502485,3.2183493185569803,-6.4946592939358485,50.906099298373675,-15.765524897126179,7.077203627106859,-6.009629580556798
-8.019788974224616,-24.919495704415667,3.272179338130085,-6.453392558299785,49.52722983283346,-15.980213767165203,7.1000490040965225,-5.877074447579148
-7.958088718874731,-23.95232207365401,3.3282920885989165,-6.405351982767627,48.17395325986834,-16.170321356848845,7.125697764999192,-5.73405400076358
-7.888825557120401,-23.011663207775243,3.385996174790667,-6.3495135165487975,46.84607165596805,-16.33382682156024,7.153818387022146,-5.5799184365346015
-7.810406008282233,-22.097156202553016,3.4445638934151925,-6.2849223685630475,45.543367764521115,-16.468807350100345,7.183926918376589,-5.414189669590489
-7.721191808337409,-21.208426882630516,3.5032491790581606,-6.210727519334012,44.26561168774071,-16.57346524952983,7.215397123837433,-5.236571533295505
-7.6195701966869365,-20.345094668983126,3.5613031131818103,-6.126212648593931,43.01256555372747,-16.646153834721282,7.247473670632255,-5.046952803489825
-7.5040241501905065,-19.50677632378905,3.6179889502472644,-6.030822501111829,41.78398669798146,-16.685400948794488,7.279289042424686,-4.845403504171101
-7.373199081551312,-18.69308900772542,3.672598672265829,-5.924184012268667,40.579629733991425,-16.689929156378433,7.309884784784831,-4.6321654216831245
-7.225963113354536,-17.90365303281419,3.7244727994302647,-5.806121733060711,39.399247828166104,-16.658671906278446,7.338237588402247,-4.407638070420009
-7.061458652729904,-17.13809463856445,3.7730246074593854,-5.676667253529592,38.242593435774886,-16.59078523576942,7.363290373313026,-4.172361462353138
-6.879143532546232,-16.396049014441516,3.817769058872118,-5.536062412136073,37.10941869672675,-16.485654833185293,7.383988120193849,-3.926996907084808
-6.678820496606172,-15.677163655211551,3.8583557547506437,-5.384756179742383,35.9994756329331,-16.342898440124596,7.399317665199166,-3.67230686900701
-6.460654282085568,-14.981101979947038,3.894604244457875,-5.223395264098058,34.9125162326666,-16.16236373111208,7.4083499663828825,-3.409134727463112
-6.225176060976075,-14.307547004213365,3.9265390887681706,-5.052808631673771,33.848292478605956,-15.944122101600247,7.410282738518525,-3.1383850866278156
-5.973275552706047,-13.656204714691464,3.954421384048423,-4.873986390689237,32.80655635342986,-15.688459051778537,7.404481016838571,-2.861005113169439
-5.706181781727814,-13.026806660302073,3.978773183943456,-4.688053745852635,31.78705983981698,-15.395861985294287,7.390513166740194,-2.577967150201596
-5.425433812190517,-12.419111145550758,4.000391425831042,-4.496240922257305,30.789554920446005,-15.067006333759084,7.3681800746429085,-2.2902526327391475
-5.132842986770681,-11.832902290209713,4.020348491127623,-4.299850117344406,29.81379357799563,-14.702740798209348,7.3375355979767845,-1.9988370758409815
-4.830448330925907,-11.267986144071862,4.039977303379304,-4.100220733542226,28.859527795144526,-14.304072295945,7.298896682191596,-1.704675733945885
-4.520466939241488,-10.72418300034262,4.060839901453018,-3.898694340719909,27.9265095545714,-13.872150915713908,7.252842142347995,-1.408689624287877
-4.2052413515867055,-10.20131519312628,4.08467963359349,-3.696581003601896,27.014490838954917,-13.408255016449239,7.200199808178826,-1.1117519075162265
-3.887186017418803,-9.699189934067341,4.113358390015789,-3.4951286649350375,26.123223630973776,-12.913776570420291,7.14202245490902,-0.814674946481861
-3.568734890074021,-9.217577102098,4.148781462047494,-3.2954971386874288,25.252459913306662,-12.390206858447941,7.079553754570417,-0.5181986127390269
-3.252291976435294,-8.756182319735993,4.19281370903374,-3.0987379793103016,24.40195166863225,-11.83912250703052,7.014186098769826,-0.22298056154756601
-2.9401863105987207,-8.314616105276812,4.2471915607053585,-2.905781068317462,23.57145087962924,-11.26217174084875,6.947412451645626,0.0704107542598279
-2.634632275688148,-7.8923603647570015,4.313435866498063,-2.7174282323750805,22.760709528976307,-10.661060649304227,6.880774508495364,0.36149954547013763
-2.337695754193681,-7.48873397162451,4.392770711523971,-2.534353674633914,21.969479599352145,-10.037539122905017,6.815809426647406,0.6499019290525395
-2.0512661864813855,-7.102859674491617,4.486053103622023,-2.35711047861314,21.197513073435434,-9.393386191183687,6.7539973684252566,0.9353203640726684
-1.777034248402355,-6.733634936486947,4.593717917535384,-2.1861419592925126,20.44456193390487,-8.730394726308814,6.696712121496447,1.21753287465262
-1.516474610703157,-6.37970958980208,4.7157415919632335,-2.0217963045212377,19.710378163439124,-8.05035591361778,6.645176796531764,1.4963771023916335
-1.270833053301169,-6.0394730789528515,4.851626917825898,-1.8643427398142247,18.99471374471689,-7.35504425626445,6.600426126432706,1.7717298019199408
-1.041117189337309,-5.711053679207555,5.000409893422466,-1.7139874349786737,18.297320660416855,-6.646203994648266,6.5632763968510845,2.043482921132205
-0.8280901991391878,-5.392331473009495,5.160688323159633,-1.5708875513378595,17.6179508932177,-5.925537717139419,6.534303514227505,2.3115178203649642
-0.6322671930026644,-5.080966093676664,5.330670507068237,-1.4351621307831146,16.95635642579812,-5.194697881552295,6.513829354433967,2.575679418506594
-0.4539141589885721,-4.774439352558005,5.508241176198536,-1.3068988849574068,16.31228924083679,-4.455281842829172,6.501916416745811,2.835752142922682
-0.29304985041300396,-4.470111897123179,5.691040878064147,-1.1861564443405674,15.685501325067055,-3.7088307975492296,6.498370771257041,3.091439581763885
-0.14945126898657285,-4.165292029415093,5.876554325532128,-1.0729621924280723,15.075744688199118,-2.9568329565353726,6.5027531994029335,3.342349574184082
-0.0226636146102231,-3.857313755431588,6.062202783094607,-0.9673063904780587,14.482771415988784,-2.2007310357587944,6.514398162467321,3.5879861778076867
0.08798434893732839,-3.543620313924038,6.245435449534296,-0.8691337992609058,13.90633378621562,-1.4419338344059407,6.532439760821621,3.8277495265033155
0.18335877792781322,-3.2218487172942223,6.423815131280824,-0.7783342271141147,13.346184486401075,-0.6818311461999627,6.5558436411836,4.060943943339815
0.2644927125656072,-2.8899106209033647,6.595094202348179,-0.6947334705548767,12.80207698573477,0.07818929184407551,6.5834437895423426,4.286793983127784
0.332551684255648,-2.5460649843051426,6.757277878768175,-0.6180859588168987,12.273766130181961,0.8367243527019899,6.613983142489718,4.504467454156119
0.3887937150144921,-2.1889784532360936,6.908672820258304,-0.5480701553336141,11.761009049490792,1.5923390141475784,6.646156909015085,4.713103917455569
0.43452490783339826,-1.8177701381822033,7.047920117746314,-0.48428753560585447,11.263566488719778,2.3435520819139875,6.678657369283667,4.911846794358342
0.4710522335748374,-1.4320384285287184,7.174012667709501,-0.42626582905764765,10.781204701311653,3.0888251067126435,6.710218632858598,5.0998769754810915
0.4996353910604303,-1.0318685907857181,7.286297713080958,-0.37346698165940745,10.313698033285814,3.826555024230473,6.739659474332147,5.27644559534841
0.5214397431473503,-0.6178211072772515,7.384465983109971,-0.32529996952925716,9.860832299673804,4.555070702312244,6.765922136559834,5.440903599457364
0.5486432925759828,0.2474826978103758,7.5387899824725375,-0.24034044816572428,8.99825047383923,5.97744011885048,6.805488287681084,5.73152869066349
0.5555334130899388,0.6955849484849794,7.595801513767442,-0.20227513437199943,8.588205683770612,6.667631530111962,6.8175495849643015,5.8570778075263625
0.5585707540693656,1.151381784670956,7.640327415138615,-0.1663453990490488,8.192156954083803,7.341300082994973,6.823971660698377,5.969289220842344
0.5579155000984048,1.6126471862386609,7.673295142637758,-0.1320151920426685,7.810026988434855,7.996501196887608,6.824638709008076,6.068220154118177
0.55347426554168,2.077025065393833,7.695749235425805,-0.09883440956982086,7.441786083095844,8.631264842913987,6.819623006797886,6.154052541136369
0.5534742655416799,2.0770250653938334,7.695749235425807,-0.09883440956982077,7.4417860830958436,8.631264842913987,6.819623006797886,6.154052541136367
0.5449034883101909,2.542099781814086,7.708803822914938,-0.06646215116324768,7.087458930568015,9.243608050291476,6.809161838908105,6.227069752559297
0.5316217553164119,3.0054612814704846,7.713595619741768,-0.034686623840637705,6.747130350810721,9.831548487854864,6.793625986727574,6.287628311975917
0.5128308699532198,3.4647627003816344,7.7112384586915095,-0.003440085034885287,6.420949226062521,10.39311987589741,6.773481780298664,6.33612674810976
0.4875455274666112,3.9177691304909024,7.7027804780890365,0.027192808371531364,6.109129939946967,10.926390281096122,6.749249388289737,6.372974026413748
0.4546313950619926,4.362397153465425,7.689165021300015,0.05697463310689274,5.811950690943142,11.429484430802653,6.721460323725895,6.398560007045397
0.41285113934569784,4.796745379492409,7.671196300071187,0.08552366906392717,5.529748144912068,11.900610987840487,6.690616958377351,6.413230214705397
0.3609175931678902,5.219116956260633,7.649511039645634,0.11233154208376275,5.262907998903252,12.338095371350954,6.65715678821919,6.417266839037471
0.2975528396360852,5.628035409960791,7.6245574680314565,0.13678977801407896,5.011851232906536,12.740418194184421,6.621423934081819,6.41087745388069
0.22155159390073387,6.022255346696543,7.596583041280615,0.15822443141662532,4.7770161097433474,13.106258732653114,6.58364988419562,6.394192366857221
0.13184696389874778,6.400769486766433,7.565632061664449,0.1759374117022481,4.558836353276965,13.434542101875916,6.5439448489942205,6.367270828800388
0.027576268796946923,6.7628132311748,7.531553902793889,0.18925256792091705,4.357716417867824,13.724488108150432,6.502300303189124,6.330115707748779
-0.09185585793050559,7.1078675243182685,7.494021903400625,0.1975639817269037,4.174005224350272,13.975659068469367,6.458602359110897,6.28269565321259
-0.22672030922281913,7.435660253117412,7.452562233176414,0.20038340002449953,4.0079699634736805,14.18800334649677,6.412654591422462,6.224973149493821
-0.37691580299566174,7.746165856689873,7.406591344281475,0.19738344556006301,3.859771640729495,14.36189120236265,6.364208036141442,6.156936402310796
-0.5419340742211342,8.039602258828383,7.355460156257786,0.1884333327216644,3.729444015426938,14.498139655966089,6.312995526873258,6.078632779307696
-0.7208408681356757,8.316423934008249,7.298502676341573,0.17362436010490687,3.6168775105075754,14.598023486215219,6.258767434897111,5.990201329717962
-0.9122747060397045,8.577309505111323,7.235086235158894,0.15328314708307428,3.52180956723777,14.663270146294517,6.201325672951625,5.891901914133804
-1.1144641970766271,8.82314228811545,7.164660248779154,0.1279715136499464,3.44382261961479,14.69603741491688,6.140552899439749,5.784138597000885
-1.3252633885706253,9.054982511556844,7.08680047963918,0.09847291131989305,3.382350391807865,14.698873830160085,6.076434308143286,5.667475384970352
-1.5422036125037601,9.27403047170476,7.00124615577447,0.06576628342141459,3.336692582765398,14.674663213135577,6.009070074396082,5.542643031849891
-1.7625593098076993,9.48158057861824,6.907927928527824,0.03098912229244222,3.306037140424085,14.626555764344026,5.938677474898298,5.410536304258344
-1.9834244511632044,9.67896705970444,6.806985416507606,-0.004607720707539506,3.2894885563791907,14.557889238148714,5.865582802655361,5.272201764814116
-2.2017954860579083,9.867502936425858,6.6987738733648605,-0.039710301424679476,3.2861001801936527,14.472104424834681,5.790204277058543,5.1288168200187405
-2.414656355649736,10.048414744368142,6.583860199395799,-0.07299340154700401,3.2949083397896346,14.372659378467462,5.713028026682144,4.9816613099043
-2.619061102149813,10.222776303047699,6.463009009233993,-0.10317038307777317,3.3149659828366485,14.26294679552099,5.634579765476055,4.832083303567738
-2.8122100089087474,10.391445405074535,6.33715997845148,-0.12903796746626173,3.345373576821314,14.146218644979378,5.555394894481584,4.681461260649759
-2.9915160304654633,10.555007821448942,6.207398320398674,-0.14951337696594222,3.385305056807846,14.025521644880685,5.475989934142818,4.5311650468494165
-3.1546593568857055,10.713732898555376,6.074920621189874,-0.16366203317437086,3.4340269160774675,13.903646200848996,5.3968381234722695,4.3825184810569375
-3.299629129817782,10.867544455067218,5.940998363980462,-0.17071487954788953,3.4909090999863746,13.783090185704202,5.3183515196261215,4.236765865812461
-3.424752190465997,11.01600983515692,5.806941290288714,-0.17007526589758612,3.5554271278944443,13.666037615534067,5.240871119021757,4.095044418067053
-3.5287095035502647,11.158348965906805,5.674062380364163,-0.16131612937875683,3.6271559101722386,13.554350996448678,5.164665465733257,3.9583638893655095
-3.6105415156567466,11.293464071436802,5.543645806282106,-0.14416887442564685,3.7057565757581132,13.44957500907422,5.089937077212272,3.8275940481368114
-3.669644121606601,11.419989406445469,5.416918838541097,-0.11850583935540562,3.79095811092573,13.352948441660628,5.016835001880494,3.7034600240658646
-3.7057570901032597,11.536359019542667,5.295028442112217,-0.08431848867612757,3.882535856513432,13.26542107320182,4.9454711054047715,3.5865449693778833
-3.7189467565734926,11.640889143905305,5.179023174833395,-0.04169346265415866,3.9802889873927154,13.187672305216253,4.875937351061532,3.4772990702520423
-3.709584630197548,11.731870669172933,5.0698407839617365,0.009211611926067276,4.08401903507908,13.120128719237139,4.8083214959533125,3.376053391559823
-3.6783231917882926,11.807666203449298,4.968301449447903,0.06819087223376846,4.19351145312518,13.062978293076293,4.742718828633879,3.2830366429512385
-3.626069711933509,11.866806024050035,4.875106267150914,0.1350101455778812,4.308521950236499,13.016179934417632,4.679237972699427,3.198392697297472
-3.553958477982182,11.908077485276872,4.790840259022988,0.20942305264488886,4.428768756438156,12.979468102336007,4.61799954874895,3.1221968610536117
-3.4633216307333536,11.930602995603488,4.715979098617703,0.2911827316862549,4.553931280289689,12.952353447540867,4.559127539910655,3.0544694137711406
-3.355658647709549,11.933902339129036,4.650898786576457,0.3800490925323583,4.683654665054266,12.934121490944813,4.502734304497637,2.9951855098127225
-3.2326043912213027,11.917936074946626,4.595887597902262,0.47579193726349855,4.817559030831758,12.923832230736917,4.448901135172241,2.944281028151943
-3.095895615823195,11.883127916242456,4.551159636846262,0.5781906187768959,4.955251778653088,12.920324036511404,4.397657070085289,2.90165455286847
-2.94733593186137,11.830365331457951,4.516869213963402,0.6870310825319013,5.096341134239532,12.922225084047236,4.348959125966582,2.8671661634484336
-2.7887594011305277,11.76097912260843,4.49312503771181,0.8021011194312728,5.240449084938536,12.927975014390093,4.30267716906814,2.8406340346660426
-2.6219930505303752,11.676704052062142,4.480003146002925,0.9231845302949897,5.387222019706988,12.935858540327345,4.2585861072135005,2.821830224971747
-2.448818781434868,11.579623704312532,4.477557759914273,1.0500549202629879,5.536337487534036,12.94405153339343,4.216367401052802,2.8104772290249525
-2.2709353175228553,11.472103290252248,4.485829495051384,1.1824698560989926,5.687505723733182,12.95067872387552,4.175620989959361,2.8062469239326813
-2.0899209571874864,11.356714277163906,4.504850701470418,1.3201660467757153,5.8404650697086655,12.953880716772794,4.135887564217317,2.808763200878315
-1.9071979008376905,11.236154747045822,4.534647870803053,1.4628560382022795,5.9949709684221,12.951886702959982,4.096679775967274,2.81760890771406
-1.7239990187299368,11.113169387104216,4.575241073989708,1.6102266455350225,6.150778980946698,12.943088144794388,4.05751983359835,2.8323370684849802
-1.5413381080916162,10.990472719203648,4.626640362663917,1.761939042377373,6.30762291735776,12.926107975248424,4.017980161662677,2.852485849934774
-1.3599848813336206,10.870678640889876,4.688839103992995,1.9176301061808139,6.465189601187133,12.899859619577798,3.977723231501713,2.877596155533234
-1.1804460419817222,10.756238612842447,4.761804409008392,2.076914386545312,6.623092059250715,12.863590542499757,3.936536436751753,2.9072302549107265
-1.0029538219331255,10.649389896526468,4.845465152094723,2.2393860443190388,6.780843061289857,12.816906005768352,3.894358053817466,2.9409896330719154
-0.827463353115859,10.552114414637964,4.939698252188863,2.4046202314041074,6.937830879474048,12.759770186074366,3.8512910817132746,2.978530018195516
-0.6536600287134846,10.466108026227031,5.0443137384992065,2.5721733233953823,7.093299147437522,12.692483571167298,3.8076026870889064,3.019571524100903
-0.48097767307288214,10.39275961194771,5.15903906894685,2.741581448230528,7.2463325918500345,12.615637474241877,3.763708206553173,3.0639019882595546
-0.30862789915921557,10.333139170261674,5.283503115750931,2.9123569230210826,7.395850124476226,12.53004840337291,3.7201401271896253,3.1113721540543846
-0.13564057615478226,10.287993992786191,5.417220374305949,3.083982509133895,7.54060643106327,12.436676743273432,3.67750406320232,3.1618822646963367
0.039085330415776845,10.25775180513979,5.5595762405590285,3.255903795670358,7.679202596904218,12.336535609580576,3.6364250972044636,3.2153605918267334
0.21672211300115216,10.242529754769393,5.709814523365279,3.4275204289109378,7.810105659370225,12.230596680979009,3.5974887439633294,3.271735228799738
0.3984473177618505,10.242148251015665,5.867028562500101,3.598177363520514,7.931676484534007,12.11970018412219,3.5611814112438895,3.3309012911653157
0.5853746152236872,10.2561488855763,6.030157294950106,3.767157698656102,8.042204957009684,12.00447594512767,3.5278354646675814,3.39268628009392
0.7784853733898112,10.283815965375773,6.1979873202349305,3.933678736679631,8.1399511293692,11.885281568242563,3.497583835102949,3.456816632458177
0.9785651443446022,10.32420141496931,6.369161797544587,4.096892716167011,8.223190758353338,11.762162464492485,3.470328415955456,3.522888714240568
1.1861491796502557,10.37615309034977,6.54219697351532,4.255893557584728,8.290263387114647,11.634836769382462,3.445725632694101,3.5903475418916027
1.401480606852016,10.43834654467387,6.715506856413521,4.409730637412986,8.339621028415676,11.502706285819466,3.423191315134365,3.6584763187246883
1.6244840810534413,10.509320094824057,6.887436095311021,4.557430047042632,8.369875511803818,11.364892589929898,3.401925411521353,3.72639912069404
1.854756822505811,10.58751275376941,7.056300389513243,4.6980230504029805,8.379842606147843,11.220295478454892,3.3809552715353335,3.7930978308219574
2.0915777824866586,10.671304328550578,7.2204328682440355,4.830580625420584,8.368581346221196,11.067669185041632,3.3591944902455295,3.857442989362245
2.3339343463546625,10.759056647216948,7.378234028712582,4.954252217992702,8.335427381095831,10.905710419412959,3.3355129190570345,3.918236854465296
2.580564628492344,10.849154541205266,7.528222195384739,5.068306096384342,8.280019375846768,10.7331514160186,3.3088124132634418,3.9742657092281246
2.830012182313931,10.940044913666418,7.66908120115199,5.1721680928770954,8.202317644291712,10.548850875016539,3.2781023232141266,4.024357523949132
3.0806889439472265,11.030271996962345,7.799702143816202,5.265455345112346,8.10261433721378,10.351875916205115,3.2425686760839563,4.067440641714836
3.3309415013879224,11.118506818008251,7.919216307075493,5.348001859582617,7.9815346471267326,10.141568880634646,3.2016314351649884,4.102598827985904
3.823614941952277,11.284438020657301,8.122765259936859,5.481367026927311,7.679354218534586,9.679959996352196,3.1026177170192604,4.146519786694908
4.062948850805336,11.360256116661315,8.206386987237927,5.533001238832129,7.501049228821512,9.429018090343066,3.044809803853219,4.154579430797241
4.295769197353439,11.430316764928959,8.278046655899349,5.575484520113438,7.306896263586908,9.165433731120254,2.9821070613230454,4.153324248510862
4.5208921792966485,11.494044725528687,8.338113629145534,5.609675604799301,7.098877226947676,8.890136379474592,2.9152748609041907,4.143014315863123
4.737306652203558,11.550965487604115,8.38711476181819,5.63653060112408,6.879120203936963,8.604250290481659,2.845234793764021,4.12410603072029
4.737306652203558,11.550965487604117,8.38711476181819,5.636530601124078,6.879120203936963,8.604250290481659,2.845234793764021,4.12410603072029
4.9441695121539535,11.600667301557483,8.425679736929833,5.657042863844968,6.6498390092823225,8.309012310100345,2.7729899152261623,4.097202251915918
5.140790382332209,11.642758437491377,8.454482715643405,5.672179556514327,6.413267143354891,8.005683261122405,2.699544951917681,4.062993477937209
5.326608652901915,11.676823079058147,8.474184311419162,5.682819539310791,6.171588389112605,7.6954600685310846,2.6258282853413357,4.022195136879431
5.50116662193931,11.702379670549064,8.485377745056633,5.689697129674344,5.926866828904207,7.37939577083751,2.552622338957457,3.9754864045463028
5.664082592579337,11.718845660544323,8.488542788675064,5.6933559076392335,5.6809793446041,7.058334013768764,2.4805083707884354,3.9234559609328477
5.815027350103799,11.725512264366998,8.484010571898628,5.694116132524488,5.435553828838336,6.732863504399846,2.4098305132555877,3.866559688653264
5.95370656638829,11.721532151416874,8.471941603234228,5.6920582738027985,5.1919163196507485,6.403296243701098,2.340682248067841,3.8050942230552427
6.079850733192868,11.705921990424367,8.45231817753964,5.687023769626073,4.951049910337473,6.069671265104732,2.2729164927397267,3.7391885127542333
6.193213180831989,11.677580763113408,8.424950970440735,5.678632623039735,4.713567883864493,5.7317834610404725,2.206178232149902,3.6688135241950177
6.293575769302953,11.635323577104195,8.389498352457531,5.666316069536176,4.479702920940483,5.389235094004872,2.1399565531491276,3.593808338106656
6.380761038393243,11.577929499154314,8.345496003998024,5.649361371786988,4.2493133174472035,5.041505780193034,2.0736511567199694,3.5139192837805924
6.454648968165065,11.504200754216699,8.292393876494534,5.626964910874489,4.021906061205048,4.68803523918537,2.0066471444140896,3.428847649437511
