Fz,FC1,FC2,C3,Cz,C4,CPz,Pz,Inst
-6.425159066052179,-4.002961231942196,-1.3897667552555633,0.32474846831620974,-7.702820052523798,3.5916049782827195,3.4582459134086925,5.619289718915712,g
-7.038467040803155,-4.088460009714158,-2.8592447351585255,-0.28948430794399826,-6.525400116283445,2.5870598444433606,1.7612920967858698,5.024936331530131,g
-7.259287212527765,-4.49265267693435,-4.137426022332423,-1.0982959794726106,-5.84064747980093,0.44671012702000434,-0.7150341831137921,3.4642188460517986,g
-6.99351035834503,-7.561867290083602,-5.020221662783734,-1.943611518300078,-5.773169584264424,-5.8492709356726635,-3.6585398809903786,1.2053893786241072,g
-6.139436701181556,-9.660823467613586,-5.286660348006962,-2.6322687957445594,-6.056352868857181,-11.7053842767084,-4.8939377455139415,-1.3721877532287357,g
-4.585154296989261,-10.194967819365115,-4.693701486350776,-2.941588280937195,-5.961437781034428,-16.227975984529877,-7.221748329741212,-3.8393915836273464,g
-2.283222870157014,-8.879826118635759,-4.959370817226645,-2.65114763669087,-6.386889806311703,-18.816599306426866,-8.427080467513923,-5.806627468524697,g
-1.4040022398456125,-5.966177759853151,-4.641678909213596,-1.6301930777133022,-4.740662090966159,-19.31520173701913,-8.281231187317777,-7.022710827748597,g
1.7571868265527848,-1.9260353844679283,-3.637319247239161,0.04273279350168178,-3.977053704768186,-18.002512069321718,-6.91226603005174,-7.445846632351694,g
4.594107441549633,-0.20674114600203453,-0.2566181116558738,2.01966779442416,-2.859266509291449,-15.490770975888413,-4.763068903161807,-7.258355146865457,g
6.534323216722848,0.7891143817355234,2.5550830356965406,3.7827699170863136,-1.9032840013816554,-12.569977749183725,-2.478218178022239,-6.793947597062325,g
7.24426275850634,0.6729600928387629,4.191916714796142,4.8947337013124015,-1.7478355330075908,-13.525543006480106,-0.6768555720533078,-6.367339906716926,g
6.770055466098559,-0.6311751893063899,4.444466996166104,5.2350815162331585,-2.8453145106769826,-15.38558163431179,0.32596367881882654,-6.092713379888832,g
5.449729106261929,-0.31395727143385627,3.5476505294877922,5.02520536830653,-2.6792937044853247,-14.513948332886049,0.6055984883197121,-5.851907132955018,g
3.663651763724952,-1.128931041924088,1.903065180033271,4.609990837938765,-2.5754135264573215,-14.573220779732972,0.40297915379820737,-5.470800044367069,g
1.648004104680334,-2.868096672694725,-0.2202929216687839,4.179390306683525,-4.648431541400308,-15.585847488198018,-0.1741932898045344,-4.9462969133910955,g
-0.47658982249677917,-5.408854332514441,-0.8404700320744883,3.663550443377612,-5.292738405225316,-17.580014217830445,-1.207387120239981,-4.495622928143728,g
-0.4994187465951622,-8.32403607922346,-1.3212173150352229,2.8758903098125184,-5.179141455502174,-20.455149192723336,-2.779690714719325,-4.376409245955093,g
-2.1801632602403607,-11.024042404188052,-1.786816937564975,1.7674292975104262,-5.909052023929372,-23.915550839289683,-4.792666303564208,-4.646358274311813,g
-3.0965544226049126,-13.17173158488703,-4.061230914704906,0.5709149897439422,-6.944271097969569,-27.523289782703994,-6.933049797105123,-5.067355787968909,g
-3.0132173370956292,-14.640219876423037,-5.475291548855008,-0.2939820723177885,-7.782635094709123,-30.804806928334735,-8.756959389303947,-5.22606278875333,g
-2.0158942822374355,-15.208923359980252,-5.769790485650245,-0.4899930928246742,-7.799611269953166,-33.37301850776335,-9.855633762530797,-4.792499434585601,g
-0.5035194820968737,-14.692144181111052,-5.028022137614407,0.009012386696766406,-6.557379518809741,-31.49858936582883,-10.064553881375407,-3.748587915659538,g
1.0315040819270282,-13.304302796496785,-3.652980056331759,0.923779303384185,-6.587317066640965,-32.25680600571502,-9.555631526434023,-2.416100302006447,g
2.2941329799050942,-11.509808861775046,-2.074347350887145,1.906537333412997,-8.678706018937984,-32.18392096462195,-8.670438937989971,-1.241549392445274,g
3.3147627008433203,-9.512035295799588,-0.4457793735932977,2.800918513420993,-8.308462068995714,-31.31508342833602,-7.636625349659694,-0.5029518739045455,g
4.300210463971297,-7.243633427510339,1.3451363002356693,3.704200192683907,-7.409999694329299,-29.72274224376895,-6.478331702423273,-0.184597589403242,g
6.302821428151522,-2.802321940610245,5.592716205728753,6.145667291729106,-7.736051464799878,-25.642690882374602,-3.879712353375935,-0.1050704625665908,g
6.838600452567934,-1.3411047475637237,7.626625995434051,7.554715130326736,-7.881419755573096,-24.081413725201614,-2.798149245010314,-0.21205532604478422,g
6.703314828301728,-0.3113351335850353,9.168809588825706,8.704268201068697,-8.51359273183707,-23.248447170884244,-2.168012162764925,-0.5521436950404432,g
6.703314828301728,-0.31133513358503545,9.168809588825706,8.704268201068697,-8.51359273183707,-23.248447170884244,-2.168012162764925,-0.5521436950404432,g
5.859003030782047,0.455771954906284,9.97003115844046,9.295907477289042,-9.69375261653307,-23.180707721171395,-2.1463056698268543,-1.2716767799944182,g
4.456281498100601,0.8482001384566444,9.929238683105247,9.190826337061925,-11.621702154678095,-23.232318773883087,-2.7900603767144276,-2.4205719975540942,g
2.6845011073077947,0.7539152977072479,9.11422625628509,8.433876960159642,-11.66047691883995,-19.994647373883545,-2.368879070517062,-3.8723709763990035,g
0.6318137888086437,0.2988886950133198,7.681860552308308,7.187166257798087,-9.68369689235124,-17.261329853728462,-2.1909163814073604,-5.327542421995103,g
-1.7242518212952525,-0.39928755586064135,5.758635633396613,5.647191590056695,-8.12172313827144,-15.232458798689768,-2.271271385384817,-6.423859388191967,g
-4.379659360191349,-1.404045406250425,3.4485090308411754,4.0044544593025915,-7.20919822441323,-13.89589999549579,-4.0233746420337635,-6.889961168833426,g
